    0.537267185171067104E+05    0.435473561361949967E-10   -0.128612534093132087E+02    0.482808679025162846E+01    0.187287797664810205E+04
    0.539399363658156071E+05    0.334707305201113523E-10   -0.128555325833900014E+02    0.565609296179395571E+01    0.187336307076792582E+04
    0.534008502121238052E+05   -0.288384535231810676E-10   -0.131741779743234506E+02    0.611827712608596208E+01    0.187452022430632496E+04
    0.532721742995222012E+05    0.417051625367153806E-10   -0.129788243402220420E+02    0.394977272082780795E+01    0.187478619692404754E+04
    0.546491113222344356E+05   -0.237861174146191157E-10   -0.135337183931921565E+02    0.609645020253434566E+01    0.187581285487308196E+04
    0.539852959977984501E+05   -0.471592211715600036E-10   -0.129686765892338887E+02    0.497805598425455376E+01    0.187581673733884236E+04
    0.540716253895500631E+05    0.128321289853658086E-10   -0.129350531396610737E+02    0.478555080474182315E+01    0.187592541942418393E+04
    0.546578404146641988E+05    0.214693374947383817E-10   -0.136816403222236183E+02    0.645759259112132611E+01    0.187615458036121709E+04
    0.541897087207500444E+05   -0.496929829980402361E-10   -0.130014500811959195E+02    0.400601536977443473E+01    0.187622190043397131E+04
    0.540878398573633167E+05    0.257252888366510472E-10   -0.134318886689643566E+02    0.590857226879268271E+01    0.187630729429219355E+04
    0.539014364450840367E+05    0.290269365870992374E-10   -0.133177494699622194E+02    0.691538596189222687E+01    0.187644557145945146E+04
    0.531369669994535143E+05   -0.378243084930932818E-10   -0.131132918811531525E+02    0.360106397874761264E+01    0.187650600724527612E+04
    0.545162010621456720E+05    0.376605736665330292E-10   -0.129687747959402326E+02    0.525272811528455907E+01    0.187661264955333900E+04
    0.543783652079663589E+05    0.511978486924981218E-10   -0.132413168870365592E+02    0.488226099330171426E+01    0.187661579045718099E+04
    0.532896915248595178E+05    0.497702168619865843E-10   -0.131379108894522041E+02    0.443603070898743557E+01    0.187667434146767482E+04
    0.533116597272847575E+05    0.188995593375045450E-10   -0.132976950259076787E+02    0.309268385023352987E+01    0.187671120826413971E+04
    0.531495624494075819E+05   -0.286980201449414911E-10   -0.130816425116255726E+02    0.559822581401120534E+01    0.187674974590213969E+04
    0.530268942195481141E+05    0.296838049553871386E-10   -0.131767774163348115E+02    0.652327676728405503E+01    0.187691181565751322E+04
    0.538926525033776197E+05    0.231209420399918895E-10   -0.131320910051278830E+02    0.351246037667981481E+01    0.187703111086155695E+04
    0.538551250061018873E+05   -0.499849799281620753E-10   -0.130235551293470095E+02    0.405904582113439005E+01    0.187705829073081259E+04
    0.536130276556198369E+05   -0.129492551933649268E-10   -0.130120485735050941E+02    0.403192414264739440E+01    0.187709871393648791E+04
    0.530254522066708159E+05   -0.539229679283085282E-11   -0.136450007432045037E+02    0.617358994340618583E+01    0.187709915882521454E+04
    0.530328050956166480E+05   -0.656365391575892331E-10   -0.133857257739694866E+02    0.616363718816171868E+01    0.187710746285226196E+04
    0.539309541420219612E+05    0.590723859102069630E-10   -0.130645029472913556E+02    0.608207984195160645E+01    0.187712031458440470E+04
    0.537248912804022330E+05    0.457074957985947995E-11   -0.131085117896210548E+02    0.334439129391151901E+01    0.187713566747307596E+04
    0.537958679389482495E+05   -0.146062742881091492E-11   -0.130059467893295935E+02    0.590899088484913015E+01    0.187717840531501679E+04
    0.538571599788569074E+05    0.187744820045660815E-10   -0.133707788399632523E+02    0.401140884366446837E+01    0.187717940298907342E+04
    0.530657698017906005E+05   -0.685077644036706332E-11   -0.136888278257951690E+02    0.645017697787801403E+01    0.187722758755453106E+04
    0.545515090133483682E+05   -0.813134088076984454E-11   -0.129941183291131548E+02    0.590403248877510567E+01    0.187724956704976739E+04
    0.540825989045153692E+05   -0.330852590959513700E-10   -0.129682818574859109E+02    0.540878987971934144E+01    0.187732821565908671E+04
    0.537311125083857114E+05   -0.143208812639866986E-10   -0.137224494297860300E+02    0.616539562534911667E+01    0.187739915772310633E+04
    0.531736687099865812E+05    0.454011925185725374E-10   -0.130014315492035308E+02    0.500196466373700943E+01    0.187740184585819952E+04
    0.531726721838988014E+05    0.122848470367761867E-12   -0.129656707752151235E+02    0.452801679594449169E+01    0.187740907365768180E+04
    0.540065911987020590E+05    0.299604177071839452E-10   -0.134352817760867964E+02    0.568671502113943905E+01    0.187746470606329967E+04
    0.538637275561654169E+05    0.181269446831571844E-10   -0.130957483795555696E+02    0.362221899682853943E+01    0.187749929937337583E+04
    0.544366223175902560E+05    0.135109839454936958E-10   -0.130530116397425218E+02    0.584809086167366843E+01    0.187755092388628509E+04
    0.545758497694350881E+05    0.330971716817306949E-10   -0.132128235186531775E+02    0.558816464739891394E+01    0.187758168197127816E+04
    0.542006304078001776E+05    0.357331785662104558E-11   -0.131900634255630962E+02    0.699823344068210584E+01    0.187759312323509766E+04
    0.530395287376228371E+05   -0.318852468725574030E-11   -0.129816772430283862E+02    0.426466103089992110E+01    0.187764644119475997E+04
    0.533153445883293462E+05    0.224309135291024057E-11   -0.131692415050104863E+02    0.684460976791810083E+01    0.187765403155185595E+04
