   -0.199893362522125244E+02    0.119833350181579590E-01   -0.507333345444247607E+04   -0.621460743175560815E+01    1
   -0.199749689102172852E+02    0.780574440956115723E+00   -0.507333345443254439E+04   -0.621660743175561681E+01    1
   -0.199988555908203125E+02    0.116331267356872559E+01   -0.507333345442537575E+04   -0.621860743175561392E+01    1
   -0.195727813243865967E+02    0.431839406490325928E+00   -0.507333345437164553E+04   -0.622060743175561814E+01    1
   -0.195628335475921631E+02    0.397972226142883301E+00   -0.507333345437065418E+04   -0.622260743175562414E+01    1
   -0.197746636867523193E+02    0.148128682374954224E+01   -0.507333345434539115E+04   -0.622460743175562925E+01    1
   -0.199833967685699463E+02    0.244445890188217163E+01   -0.507333345429683959E+04   -0.622660743175562548E+01    1
   -0.192950654029846191E+02    0.369594156742095947E+00   -0.507333345418423050E+04   -0.622860743175562526E+01    1
   -0.198339204788208008E+02    0.236342608928680420E+01   -0.507333345417883447E+04   -0.623060743175562948E+01    1
   -0.191801853179931641E+02    0.524631500244140625E+00   -0.507333345392327010E+04   -0.623260743175562393E+01    1
   -0.191779794692993164E+02    0.112305682897567749E+01   -0.507333345340736469E+04   -0.623460743175563081E+01    1
   -0.195698952674865723E+02    0.262981152534484863E+01   -0.507333345309589185E+04   -0.623660743175562082E+01    1
   -0.197734005451202393E+02    0.347342020273208618E+01   -0.507333345254494543E+04   -0.623860743175562416E+01    1
   -0.189047360420227051E+02    0.710971295833587646E+00   -0.507333345216844373E+04   -0.624060743175563726E+01    1
   -0.192877783775329590E+02    0.235967224836349487E+01   -0.507333345111038398E+04   -0.624260743175562549E+01    1
   -0.187956688404083252E+02    0.626626491546630859E+00   -0.507333345100621591E+04   -0.624460743175562794E+01    1
   -0.187615218162536621E+02    0.840012133121490479E+00   -0.507333344935788955E+04   -0.624660743175561439E+01    1
   -0.186153936386108398E+02    0.331922650337219238E+00   -0.507333344857873453E+04   -0.624860743175559463E+01    1
   -0.194439115524291992E+02    0.329925775527954102E+01   -0.507333344780220796E+04   -0.625060743175561750E+01    1
   -0.187311806678771973E+02    0.131450897455215454E+01   -0.507333344409880829E+04   -0.625260743175562173E+01    1
   -0.184344933032989502E+02    0.171233892440795898E+00   -0.507333344280101483E+04   -0.625460743175560463E+01    1
   -0.188637290000915527E+02    0.207919436693191528E+01   -0.507333343870834688E+04   -0.625660743175562306E+01    1
   -0.199802489280700684E+02    0.571822875738143921E+01   -0.507333342935839391E+04   -0.625860743175563883E+01    1
   -0.184347450733184814E+02    0.106462842226028442E+01   -0.507333342465561327E+04   -0.626060743175564038E+01    1
   -0.198744325637817383E+02    0.568575263023376465E+01   -0.507333341565745923E+04   -0.626260743175563128E+01    1
   -0.188458046913146973E+02    0.275436502695083618E+01   -0.507333340869290987E+04   -0.626460743175563195E+01    1
   -0.198258495330810547E+02    0.566043120622634888E+01   -0.507333340784416760E+04   -0.626660743175561752E+01    1
   -0.183752686977386475E+02    0.122888660430908203E+01   -0.507333340656571454E+04   -0.626860743175560398E+01    1
   -0.183824985027313232E+02    0.131223130226135254E+01   -0.507333340303188379E+04   -0.627060743175561264E+01    1
   -0.185624375343322754E+02    0.201810234785079956E+01   -0.507333339661212904E+04   -0.627260743175561153E+01    1
   -0.184236536026000977E+02    0.162832206487655640E+01   -0.507333339026391059E+04   -0.627460743175562907E+01    1
   -0.196116840839385986E+02    0.534589755535125732E+01   -0.507333337861052860E+04   -0.627660743175563507E+01    1
   -0.182559604644775391E+02    0.116384673118591309E+01   -0.507333337790090263E+04   -0.627860743175562508E+01    1
   -0.196086835861206055E+02    0.547164726257324219E+01   -0.507333336057293764E+04   -0.628060743175561775E+01    1
   -0.186913974285125732E+02    0.291372573375701904E+01   -0.507333333610802401E+04   -0.628260743175562553E+01    1
   -0.196950328350067139E+02    0.592732524871826172E+01   -0.507333332432529824E+04   -0.628460743175561731E+01    1
   -0.184833824634552002E+02    0.233468294143676758E+01   -0.507333332359755241E+04   -0.628660743175561265E+01    1
   -0.187954092025756836E+02    0.329494023323059082E+01   -0.507333332358251846E+04   -0.628860743175561243E+01    1
   -0.199158351421356201E+02    0.661999213695526123E+01   -0.507333331260917384E+04   -0.629060743175560244E+01    1
   -0.187081072330474854E+02    0.312864428758621216E+01   -0.507333330270215356E+04   -0.629260743175560666E+01    1
   -0.196825337409973145E+02    0.598922085762023926E+01   -0.507333330235202175E+04   -0.629460743175559845E+01    1
   -0.179755616188049316E+02    0.687080144882202148E+00   -0.507333329397918988E+04   -0.629660743175561777E+01    1
   -0.193978147506713867E+02    0.523162633180618286E+01   -0.507333328503946996E+04   -0.629860743175561844E+01    1
   -0.182529613971710205E+02    0.188861507177352905E+01   -0.507333325368553960E+04   -0.630060743175561555E+01    1
   -0.196633813381195068E+02    0.628285574913024902E+01   -0.507333318933783448E+04   -0.630260743175562688E+01    1
   -0.188815696239471436E+02    0.410896044969558716E+01   -0.507333314350207638E+04   -0.630460743175560623E+01    1
   -0.192268779277801514E+02    0.518526345491409302E+01   -0.507333310858798268E+04   -0.630660743175559624E+01    1
   -0.181695590019226074E+02    0.217187798023223877E+01   -0.507333301527030926E+04   -0.630860743175560490E+01    1
   -0.182257637977600098E+02    0.247148388624191284E+01   -0.507333293126744684E+04   -0.631060743175560468E+01    1
   -0.187862596511840820E+02    0.424038702249526978E+01   -0.507333286187852264E+04   -0.631260743175561778E+01    1
   -0.189497935771942139E+02    0.475624245405197144E+01   -0.507333282592253909E+04   -0.631460743175562911E+01    1
   -0.182377178668975830E+02    0.265346485376358032E+01   -0.507333280675940114E+04   -0.631660743175561201E+01    1
   -0.187950451374053955E+02    0.432948118448257446E+01   -0.507333279995900011E+04   -0.631860743175562067E+01    1
   -0.182831523418426514E+02    0.287750744819641113E+01   -0.507333272002772355E+04   -0.632060743175563289E+01    1
   -0.184656605720520020E+02    0.346837627887725830E+01   -0.507333267444854846E+04   -0.632260743175561224E+01    1
   -0.193348085880279541E+02    0.603867751359939575E+01   -0.507333263833326237E+04   -0.632460743175559870E+01    1
   -0.177652614116668701E+02    0.148442357778549194E+01   -0.507333235369443264E+04   -0.632660743175561624E+01    1
   -0.182756872177124023E+02    0.314596819877624512E+01   -0.507333231309426446E+04   -0.632860743175563911E+01    1
   -0.186103911399841309E+02    0.419209277629852295E+01   -0.507333221966344627E+04   -0.633060743175562202E+01    1
   -0.188002958297729492E+02    0.481257718801498413E+01   -0.507333208684834790E+04   -0.633260743175559249E+01    1
   -0.176983435153961182E+02    0.144844937324523926E+01   -0.507333202489454470E+04   -0.633460743175558871E+01    1
   -0.177584629058837891E+02    0.174303597211837769E+01   -0.507333185139247053E+04   -0.633660743175559649E+01    1
