   -0.993480336666107133E+00   -0.194145331382751465E+02    0.521580779552459717E+01   -0.680907383748463239E+06   -0.460515351937698814E+01    1
   -0.945188224315643311E+00   -0.169704813957214355E+02    0.499422395229339600E+01   -0.499488315822739794E+06   -0.461515351937698259E+01    1
   -0.901786220073699907E+00   -0.182584767341613770E+02    0.640357488393783569E+01   -0.444791351118797204E+06   -0.462515351937698149E+01    1
   -0.624549925327301025E+00   -0.179752640724182129E+02    0.100870382785797119E+01   -0.122786577608765816E+06   -0.463515351937698661E+01    1
   -0.563452816009521462E+00   -0.181051151752471924E+02    0.269871872663497925E+01   -0.921656585686245817E+05   -0.464515351937698728E+01    1
   -0.917080461978912354E+00   -0.160356328487396240E+02    0.551656484603881836E+01   -0.836526297724238684E+05   -0.465515351937698174E+01    1
   -0.524783301353454634E+00   -0.177778899669647217E+02    0.771734118461608887E-01   -0.767957630516887439E+05   -0.466515351937698153E+01    1
   -0.460367941856384189E+00   -0.181390769481658936E+02    0.604130357503890991E+01   -0.565446349031286663E+05   -0.467515351937698398E+01    1
   -0.369590163230895996E+00   -0.166249570846557617E+02    0.328077435493469238E+01   -0.364596749425949674E+05   -0.468515351937698377E+01    1
   -0.367525255680084206E+00   -0.184672226905822754E+02    0.420461225509643555E+01   -0.361789884295365555E+05   -0.469515351937698444E+01    1
   -0.452436268329620361E+00   -0.158760085105895996E+02    0.463765287399291992E+01   -0.308451645175883277E+05   -0.470515351937698423E+01    1
   -0.249097096920013361E+00   -0.163618559837341309E+02    0.142787438631057739E+01   -0.201269339000894179E+05   -0.471515351937698135E+01    1
   -0.221386134624481090E+00   -0.160318355560302734E+02    0.805864572525024414E+00   -0.174742906448351205E+05   -0.472515351937698025E+01    1
   -0.203573536872863725E+00   -0.182777578830718994E+02    0.924746215343475342E+00   -0.159533168243072796E+05   -0.473515351937698448E+01    1
   -0.235049903392791637E+00   -0.148354680538177490E+02    0.203664124011993408E+01   -0.105556550806860923E+05   -0.474515351937698782E+01    1
   -0.124557614326476940E+00   -0.195229716300964355E+02    0.489680099487304688E+01   -0.104920377488311460E+05   -0.475515351937698494E+01    1
   -0.834874987602233221E-01   -0.189415123462677002E+02    0.469786369800567627E+01   -0.835059577526516841E+04   -0.476515351937698117E+01    1
   -0.341093468666076594E+00   -0.141767504215240479E+02    0.122257053852081299E+00   -0.805515704287858898E+04   -0.477515351937698451E+01    1
   -0.405993747711181574E+00   -0.143686292171478271E+02    0.112645226716995239E+01   -0.788385560226065263E+04   -0.478515351937698341E+01    1
   -0.370933651924132413E-01   -0.170494291782379150E+02    0.147770655155181885E+01   -0.637431106070606256E+04   -0.479515351937697876E+01    1
   -0.423841226100921564E+00   -0.156101229190826416E+02    0.585137057304382324E+01   -0.622597580256446872E+04   -0.480515351937698032E+01    1
    0.183032512664795810E-01   -0.191738481521606445E+02    0.458242797851562500E+01   -0.450937563330366265E+04   -0.481515351937698277E+01    1
    0.185887217521667480E-01   -0.172233929634094238E+02    0.553846997022628784E+01   -0.449577300239871056E+04   -0.482515351937698345E+01    1
    0.199001550674440253E-01   -0.164217407703399658E+02    0.463553124666213989E+01   -0.441364706508397740E+04   -0.483515351937698323E+01    1
   -0.910080468654632546E+00   -0.149208023548126221E+02    0.665189039707183838E+01   -0.397748098187335836E+04   -0.484515351937698480E+01    1
    0.357166886329651767E-01   -0.160022225379943848E+02    0.506268638372421265E+01   -0.349925543963919108E+04   -0.485515351937698814E+01    1
   -0.990752041339874268E+00   -0.940439105033874512E+01    0.261393791437149048E+01   -0.198410724813248953E+04   -0.486515351937698437E+01    1
   -0.712290859222412087E+00   -0.138816030025482178E+02    0.431765556335449219E+00   -0.189262072075730953E+04   -0.487515351937698149E+01    1
   -0.985540008544921853E+00   -0.962121438980102539E+01    0.677565115690231323E+01   -0.186330349162420111E+04   -0.488515351937698572E+01    1
   -0.976780903339385942E+00   -0.127915496826171875E+02    0.247803235054016113E+01   -0.165509964886243779E+04   -0.489515351937698817E+01    1
   -0.695936298370361306E+00   -0.146651062965393066E+02    0.444425141811370850E+01   -0.165447177573482736E+04   -0.490515351937698973E+01    1
   -0.961139428615570113E+00   -0.112387716770172119E+02    0.414638870954513550E+01   -0.140504683182497092E+04   -0.491515351937698775E+01    1
    0.172198200225830211E+00   -0.158773138523101807E+02    0.246895211935043335E+01   -0.126164287662047332E+04   -0.492515351937698220E+01    1
    0.221570956707000777E+00   -0.157458105087280273E+02    0.174134492874145508E+00   -0.632514928748202465E+03   -0.493515351937698199E+01    1
    0.230840289592743053E+00   -0.190784795284271240E+02    0.404806828498840332E+01   -0.529417653746314727E+03   -0.494515351937698799E+01    1
   -0.884277451038360640E+00   -0.127908780574798584E+02    0.464961618185043335E+01   -0.359203970670488275E+03   -0.495515351937699045E+01    1
    0.225364291667938366E+00   -0.150822799205780029E+02    0.306292307376861572E+01   -0.321910477864455913E+03   -0.496515351937698846E+01    1
   -0.875401115417480447E+00   -0.124185516834259033E+02    0.426157617568969727E+01   -0.275178147996450662E+03   -0.497515351937698824E+01    1
    0.258162450790405451E+00   -0.159287414550781250E+02    0.269461065530776978E+01   -0.246909277586031322E+03   -0.498515351937698359E+01    1
   -0.866861522197723389E+00   -0.131556098461151123E+02    0.138044464588165283E+01   -0.207310052129360969E+03   -0.499515351937698426E+01    1
   -0.433244109153746448E-01   -0.153066341876983643E+02    0.538826584815979004E+01   -0.206770105583880735E+03   -0.500515351937698583E+01    1
    0.268434011936187877E+00   -0.167702047824859619E+02    0.555728757381439209E+01   -0.149058205874528937E+03   -0.501515351937698384E+01    1
   -0.184498548507690319E+00   -0.148271203041076660E+02    0.441722226142883301E+01   -0.147547202046562376E+03   -0.502515351937698451E+01    1
   -0.858769738674163841E+00   -0.114079310894012451E+02    0.411060684919357300E+01   -0.133934216376708179E+03   -0.503515351937698608E+01    1
   -0.847518634796142534E+00   -0.124608898162841797E+02    0.284054815769195557E+01   -0.222994182717983103E+00   -0.504515351937698409E+01    1
    0.307786846160888805E+00   -0.187192394733428955E+02    0.602774435281753540E+01    0.174639523260948579E+03   -0.505515351937698298E+01    1
   -0.806848859786987282E+00   -0.906919217109680176E+01    0.477550983428955078E+01    0.186497766798499697E+03   -0.506515351937698455E+01    1
   -0.788363695144653320E+00   -0.819060420989990234E+01    0.166600900888442993E+01    0.246102013973418622E+03   -0.507515351937697989E+01    1
    0.319330370426178067E+00   -0.167701933383941650E+02    0.816452682018280029E+00    0.259748241852974388E+03   -0.508515351937698501E+01    1
    0.323433828353882014E+00   -0.158745007514953613E+02    0.355766528844833374E+01    0.295772418492351733E+03   -0.509515351937699013E+01    1
    0.325865900516510099E+00   -0.154489099979400635E+02    0.175787150859832764E+00    0.306428890964540301E+03   -0.510515351937699080E+01    1
    0.331935918331146329E+00   -0.197887284755706787E+02    0.541467708349227905E+01    0.347468101727591261E+03   -0.511515351937698348E+01    1
   -0.139168012142181330E+00   -0.152147395610809326E+02    0.617049211263656616E+01    0.348390259421627320E+03   -0.512515351937698238E+01    1
   -0.785264694690704368E+00   -0.133053514957427979E+02    0.118194377422332764E+01    0.436379892769778110E+03   -0.513515351937698394E+01    1
   -0.769364893436431885E+00   -0.952560400962829590E+01    0.391155356168746948E+01    0.469895881718204123E+03   -0.514515351937697751E+01    1
   -0.770971500873565696E+00   -0.131031436920166016E+02    0.874533116817474365E+00    0.566759575039134461E+03   -0.515515351937698085E+01    1
    0.368484926223755060E+00   -0.190025765895843506E+02    0.350074768066406250E+01    0.573751592341213154E+03   -0.516515351937698330E+01    1
    0.382013106346130504E+00   -0.172457604408264160E+02    0.679724586009979248E+01    0.649114803461602605E+03   -0.517515351937698220E+01    1
   -0.725728166103362993E+00   -0.851918840408325195E+01    0.579065448045730591E+01    0.655797692945212702E+03   -0.518515351937698643E+01    1
    0.397644877433777078E+00   -0.185180995464324951E+02    0.618184375762939453E+01    0.727729360936030957E+03   -0.519515351937698533E+01    1
    0.252092826366424605E+00   -0.146188228130340576E+02    0.316353535652160645E+01    0.740525344516886094E+03   -0.520515351937697623E+01    1
    0.413053464889526545E+00   -0.168393220901489258E+02    0.405212044715881348E-01    0.800696137653117148E+03   -0.521515351937698224E+01    1
   -0.728957378864288241E+00   -0.119636111259460449E+02    0.590895158052444458E+01    0.833898594878406698E+03   -0.522515351937697670E+01    1
   -0.666756808757781982E+00   -0.919064259529113770E+01    0.191855484247207642E+01    0.947359709156632789E+03   -0.523515351937698092E+01    1
   -0.658515799045562789E+00   -0.886990189552307129E+01    0.422646939754486084E+00    0.950490768149761152E+03   -0.524515351937698071E+01    1
   -0.636173439025878862E+00   -0.859990715980529785E+01    0.120246410369873047E-01    0.100799827987991114E+04   -0.525515351937698583E+01    1
    0.467866551876068293E+00   -0.166125016212463379E+02    0.218781751394271851E+01    0.101981116899311417E+04   -0.526515351937698739E+01    1
    0.468574917316436856E+00   -0.171069808006286621E+02    0.107960665225982666E+01    0.102226453801290677E+04   -0.527515351937698007E+01    1
   -0.676304137706756570E+00   -0.112460644245147705E+02    0.171385055780410767E+01    0.103400392665248069E+04   -0.528515351937697542E+01    1
    0.472600483894348278E+00   -0.183730378150939941E+02    0.593565571308135986E+01    0.103608729910402849E+04   -0.529515351937697609E+01    1
    0.473070454597473322E+00   -0.157918000221252441E+02    0.492344796657562256E+01    0.105868370549871020E+04   -0.530515351937697677E+01    1
    0.489499759674072443E+00   -0.172361016273498535E+02    0.262142097949981689E+01    0.109117593963290460E+04   -0.531515351937698188E+01    1
   -0.663212227821350142E+00   -0.114165163040161133E+02    0.299524170160293579E+01    0.109814874819356169E+04   -0.532515351937698078E+01    1
   -0.659735047817230136E+00   -0.122328670024871826E+02    0.265902197360992432E+01    0.114806786313351540E+04   -0.533515351937697613E+01    1
    0.518621551990509078E+00   -0.189884295463562012E+02    0.646708726882934570E+01    0.117579253972252172E+04   -0.534515351937697680E+01    1
    0.527390491962433039E+00   -0.162183449268341064E+02    0.202662432193756104E+01    0.119894359383160872E+04   -0.535515351937698103E+01    1
   -0.558631813526153542E+00   -0.877024173736572266E+01    0.183569371700286865E+01    0.123893870822588656E+04   -0.536515351937698171E+01    1
   -0.634049522876739546E+00   -0.124977126121520996E+02    0.575902241468429565E+01    0.126210926700811251E+04   -0.537515351937698238E+01    1
   -0.379288947582244851E+00   -0.135848748683929443E+02    0.767069876194000244E+00    0.126928076979583875E+04   -0.538515351937698128E+01    1
    0.574834454059600874E+00   -0.164004268646240234E+02    0.173281919956207275E+01    0.130749995111692169E+04   -0.539515351937698018E+01    1
    0.587685346603393777E+00   -0.176665060520172119E+02    0.880330979824066162E+00    0.133257562165789909E+04   -0.540515351937698263E+01    1
    0.591647970676422164E+00   -0.161756176948547363E+02    0.230453163385391235E+01    0.133999449771079276E+04   -0.541515351937698153E+01    1
    0.601212215423584162E+00   -0.171166439056396484E+02    0.160334527492523193E+00    0.135719733048489047E+04   -0.542515351937697865E+01    1
   -0.760870337486266868E-01   -0.144825479984283447E+02    0.481143856048583984E+01    0.138348239637900247E+04   -0.543515351937697933E+01    1
    0.101850292682647714E+01   -0.833725595474243164E+01    0.272337925434112549E+01    0.141306462145158866E+04   -0.544515351937698178E+01    1
   -0.517473840713500888E+00   -0.105623264312744141E+02    0.379101383686065674E+01    0.144706159745309105E+04   -0.545515351937698245E+01    1
    0.759229505062103405E+00   -0.809799933433532715E+01    0.363374221324920654E+01    0.145409205626165044E+04   -0.546515351937698401E+01    1
   -0.543105602264404297E+00   -0.129772100448608398E+02    0.538902103900909424E+00    0.147309654007849167E+04   -0.547515351937698025E+01    1
    0.109739899635314941E+01   -0.948666262626647949E+01    0.307751536369323730E+01    0.147323238025265596E+04   -0.548515351937698004E+01    1
    0.676542329788208052E+00   -0.816810226440429688E+01    0.364167922735214233E+01    0.147572599261528285E+04   -0.549515351937697805E+01    1
    0.632176125049591198E+00   -0.817751502990722656E+01    0.514270323514938354E+01    0.149116785275487496E+04   -0.550515351937697694E+01    1
    0.704508471488952681E+00   -0.188382136821746826E+02    0.702153086662292480E+00    0.149562423936029404E+04   -0.551515351937698295E+01    1
   -0.342694437503814675E+00   -0.828653001785278320E+01    0.202336615324020386E+01    0.149623187042908921E+04   -0.552515351937698185E+01    1
    0.108383750915527344E+01   -0.100965619087219238E+02    0.160881268978118896E+01    0.150831524456210764E+04   -0.553515351937698163E+01    1
    0.731206190586090266E+00   -0.194050974845886230E+02    0.430806005001068115E+01    0.151994261356317702E+04   -0.554515351937698142E+01    1
   -0.476941359043121293E+00   -0.106754841804504395E+02    0.556135934591293335E+01    0.152673748601713055E+04   -0.555515351937698032E+01    1
    0.678122711181640803E+00   -0.885503244400024414E+01    0.533425593376159668E+01    0.152861346395025976E+04   -0.556515351937698544E+01    1
   -0.332749915122985795E+00   -0.841472244262695312E+01    0.677231329679489136E+01    0.153044453497619429E+04   -0.557515351937698611E+01    1
    0.916429328918457076E+00   -0.100414164066314697E+02    0.195589005947113037E+00    0.153451481557331931E+04   -0.558515351937698146E+01    1
   -0.478858745098113991E+00   -0.110512430667877197E+02    0.242359101772308350E+01    0.153577950333550234E+04   -0.559515351937697680E+01    1
    0.118108013868331918E+01   -0.107597906589508057E+02    0.650573760271072388E+01    0.154543184073971679E+04   -0.560515351937697748E+01    1
    0.765302538871765359E+00   -0.167866277694702148E+02    0.425334334373474121E+01    0.154572157659575146E+04   -0.561515351937697904E+01    1
    0.202923583984375044E+00   -0.810787844657897949E+01    0.295261180400848389E+01    0.155404543911972337E+04   -0.562515351937698060E+01    1
   -0.155080926418304399E+00   -0.813253545761108398E+01    0.745103836059570312E+00    0.155511478025638303E+04   -0.563515351937698039E+01    1
    0.125863993167877330E+00   -0.145965025424957275E+02    0.541711622476577759E+01    0.155882580108174534E+04   -0.564515351937698284E+01    1
    0.788215577602386697E+00   -0.157443478107452393E+02    0.122766619920730591E+01    0.156011484507542491E+04   -0.565515351937698085E+01    1
   -0.483990132808685303E+00   -0.137464733123779297E+02    0.604528105258941650E+01    0.156536495275348921E+04   -0.566515351937697975E+01    1
    0.694911050796508833E+00   -0.958501958847045898E+01    0.393927657604217529E+01    0.156781287323439005E+04   -0.567515351937697954E+01    1
    0.816625201702118053E+00   -0.997895884513854980E+01    0.622809314727783203E+01    0.157578723154651198E+04   -0.568515351937697666E+01    1
