   -0.183053946495056152E+02    0.213530963659286499E+01   -0.181692928075790405E+02    0.118150234222412109E+00   -0.507403133474893457E+04   -0.692075511231548113E+01    1
   -0.192136025428771973E+02    0.356023043394088745E+01   -0.180688512325286865E+02    0.150463598966598511E+01   -0.507403132121866020E+04   -0.692175511231547080E+01    1
   -0.183932149410247803E+02    0.262383341789245605E+01   -0.194568067789077759E+02    0.848366379737854004E+00   -0.507403131448222666E+04   -0.692275511231549334E+01    1
   -0.182280701398849487E+02    0.190907615423202515E+01   -0.188907200098037720E+02    0.348110270500183105E+01   -0.507403129437782900E+04   -0.692375511231548746E+01    1
   -0.198041242361068726E+02    0.406319254636764526E+01   -0.185945904254913330E+02    0.347939288616180420E+01   -0.507403126773030817E+04   -0.692475511231548957E+01    1
   -0.184934580326080322E+02    0.322029274702072144E+01   -0.195247578620910645E+02    0.204248541593551636E+01   -0.507403123981833232E+04   -0.692575511231552365E+01    1
   -0.193448245525360107E+02    0.520374059677124023E+00   -0.178671771287918091E+02    0.149247950315475464E+01   -0.507403114153918523E+04   -0.692675511231553909E+01    1
   -0.187781465053558350E+02    0.265198534727096558E+01   -0.182673609256744385E+02    0.298753207921981812E+01   -0.507403101806792802E+04   -0.692775511231552343E+01    1
   -0.177496492862701416E+02    0.119374728202819824E+01   -0.185902798175811768E+02    0.229447007179260254E+01   -0.507403098669665633E+04   -0.692875511231550334E+01    1
   -0.189188897609710693E+02    0.189661467075347900E+01   -0.195565927028656006E+02    0.692597961425781250E+01   -0.507403094621085347E+04   -0.692975511231548769E+01    1
   -0.187704461812973022E+02    0.465330159664154053E+01   -0.198166996240615845E+02    0.568606680631637573E+01   -0.507403088852477595E+04   -0.693075511231546315E+01    1
   -0.187806874513626099E+02    0.426191663742065430E+01   -0.177167230844497681E+02    0.104150873422622681E+01   -0.507403081292691422E+04   -0.693175511231550789E+01    1
   -0.173555141687393188E+02    0.404765605926513672E-01   -0.192086029052734375E+02    0.250492298603057861E+01   -0.507403063299148562E+04   -0.693275511231550912E+01    1
   -0.194222038984298706E+02    0.173972147703170776E+01   -0.188872385025024414E+02    0.538922923803329468E+01   -0.507403048387177569E+04   -0.693375511231550057E+01    1
   -0.197418922185897827E+02    0.506367564201354980E+00   -0.192888164520263672E+02    0.657860392332077026E+01   -0.507403045052452217E+04   -0.693475511231554709E+01    1
   -0.190539056062698364E+02    0.178918731212615967E+01   -0.180510669946670532E+02    0.291444712877273560E+01   -0.507403044220500396E+04   -0.693575511231551811E+01    1
   -0.189194655418395996E+02    0.533031266927719116E+01   -0.181426054239273071E+02    0.217661815881729126E+01   -0.507403043030800927E+04   -0.693675511231548558E+01    1
   -0.185408794879913330E+02    0.408676701784133911E+01   -0.194086718559265137E+02    0.632809835672378540E+01   -0.507403040706058346E+04   -0.693775511231549125E+01    1
   -0.189822226762771606E+02    0.472470217943191528E+01   -0.178264260292053223E+02    0.211128580570220947E+01   -0.507403032928508492E+04   -0.693875511231549424E+01    1
   -0.182846581935882568E+02    0.252809357643127441E+01   -0.177853459119796753E+02    0.223337972164154053E+01   -0.507402995558805287E+04   -0.693975511231547948E+01    1
   -0.182396346330642700E+02    0.400879126787185669E+01   -0.197720897197723389E+02    0.356651604175567627E+00   -0.507402910108602009E+04   -0.694075511231545761E+01    1
   -0.175320684909820557E+02    0.191468125581741333E+01   -0.198713451623916626E+02    0.238534539937973022E+01   -0.507402848493791771E+04   -0.694175511231546682E+01    1
   -0.184382671117782593E+02    0.146550416946411133E+01   -0.174100798368453979E+02    0.163610970973968506E+01   -0.507402823728721978E+04   -0.694275511231551334E+01    1
   -0.190743994712829590E+02    0.265193819999694824E+00   -0.173179256916046143E+02    0.141037273406982422E+01   -0.507402782939578901E+04   -0.694375511231550835E+01    1
   -0.191106373071670532E+02    0.279018110036849976E+01   -0.185985839366912842E+02    0.542366844415664673E+01   -0.507402754816663310E+04   -0.694475511231550335E+01    1
   -0.188335281610488892E+02    0.624652773141860962E+01   -0.194969135522842407E+02    0.618661648035049438E+01   -0.507402618837206683E+04   -0.694575511231551523E+01    1
   -0.184530621767044067E+02    0.920193374156951904E+00   -0.185797172784805298E+02    0.560717523097991943E+01   -0.507402575550707115E+04   -0.694675511231552090E+01    1
   -0.169433325529098511E+02    0.115725278854370117E+00   -0.183584135770797729E+02    0.390597641468048096E+00   -0.507402555057428071E+04   -0.694775511231551945E+01    1
   -0.178701722621917725E+02    0.147867369651794434E+01   -0.182870626449584961E+02    0.483946073055267334E+01   -0.507402455364742582E+04   -0.694875511231547005E+01    1
   -0.172718328237533569E+02    0.144249296188354492E+01   -0.186779224872589111E+02    0.509777897596359253E+01   -0.507402444126476712E+04   -0.694975511231546506E+01    1
   -0.175424873828887939E+02    0.729988336563110352E+00   -0.172640693187713623E+02    0.175839889049530029E+01   -0.507402339093580940E+04   -0.695075511231549914E+01    1
   -0.172639119625091553E+02    0.171818643808364868E+01   -0.187886065244674683E+02    0.511259907484054565E+01   -0.507402253886686412E+04   -0.695175511231552257E+01    1
   -0.187427741289138794E+02    0.640948039293289185E+01   -0.186171001195907593E+02    0.200484895706176758E+01   -0.507402148020875848E+04   -0.695275511231550336E+01    1
   -0.180624961853027344E+02    0.441952913999557495E+01   -0.185893911123275757E+02    0.761835277080535889E+00   -0.507402141274810037E+04   -0.695375511231547883E+01    1
   -0.194675642251968384E+02    0.534222507476806641E+01   -0.186913394927978516E+02    0.630993789434432983E+01   -0.507402103360195633E+04   -0.695475511231550136E+01    1
   -0.175238668918609619E+02    0.661900162696838379E+00   -0.183738732337951660E+02    0.539188492298126221E+01   -0.507402030753700274E+04   -0.695575511231551680E+01    1
   -0.197227632999420166E+02    0.429113000631332397E+01   -0.182752591371536255E+02    0.526337271928787231E+01   -0.507401800046026983E+04   -0.695675511231548427E+01    1
   -0.195494621992111206E+02    0.607241117954254150E+01   -0.177071905136108398E+02    0.364874297380447388E+01   -0.507401633934782149E+04   -0.695775511231548727E+01    1
   -0.171642971038818359E+02    0.190656524896621704E+01   -0.176609849929809570E+02    0.214232414960861206E+01   -0.507401341564303402E+04   -0.695875511231550270E+01    1
   -0.195101445913314819E+02    0.205373775959014893E+01   -0.167415016889572144E+02    0.613590478897094727E+00   -0.507401204510385924E+04   -0.695975511231551458E+01    1
   -0.186855983734130859E+02    0.402128112316131592E+01   -0.176821815967559814E+02    0.380417793989181519E+01   -0.507400983563585578E+04   -0.696075511231551580E+01    1
   -0.173687618970870972E+02    0.124910235404968262E+01   -0.168434768915176392E+02    0.100834250450134277E+01   -0.507400930422792953E+04   -0.696175511231550104E+01    1
   -0.185841023921966553E+02    0.643509429693222046E+01   -0.186388820409774780E+02    0.460270130634307861E+01   -0.507400902142761788E+04   -0.696275511231553423E+01    1
   -0.180776786804199219E+02    0.501302444934844971E+01   -0.188251763582229614E+02    0.399744588136672974E+01   -0.507400773374013170E+04   -0.696375511231550171E+01    1
   -0.187371438741683960E+02    0.667239862680435181E+01   -0.174415367841720581E+02    0.243210881948471069E+01   -0.507400758616472558E+04   -0.696475511231547362E+01    1
   -0.178592377901077271E+02    0.440362089872360229E+01   -0.176210540533065796E+02    0.168948876857757568E+01   -0.507400516727161721E+04   -0.696575511231551836E+01    1
   -0.182452785968780518E+02    0.537706482410430908E+01   -0.188621801137924194E+02    0.665173226594924927E+01   -0.507400405640927329E+04   -0.696675511231553202E+01    1
   -0.177094805240631104E+02    0.402901619672775269E+01   -0.194362503290176392E+02    0.594757437705993652E+00   -0.507400346069167608E+04   -0.696775511231552436E+01    1
   -0.185102009773254395E+02    0.641024434566497803E+01   -0.199820911884307861E+02    0.147331142425537109E+01   -0.507400235124703613E+04   -0.696875511231550959E+01    1
   -0.177869284152984619E+02    0.144286221265792847E+01   -0.181037938594818115E+02    0.526598751544952393E+01   -0.507400119202589849E+04   -0.696975511231549394E+01    1
   -0.188341647386550903E+02    0.463461083173751831E+01   -0.168694663047790527E+02    0.152543628215789795E+01   -0.507399773887692572E+04   -0.697075511231548450E+01    1
   -0.183629035949707031E+02    0.568525111675262451E+01   -0.185339564085006714E+02    0.620503437519073486E+01   -0.507399512088253323E+04   -0.697175511231548395E+01    1
   -0.191219365596771240E+02    0.593104112148284912E+01   -0.165597838163375854E+02    0.494655013084411621E+00   -0.507399148870798672E+04   -0.697275511231548872E+01    1
   -0.187986212968826294E+02    0.671960932016372681E+01   -0.165070652961730957E+02    0.536327362060546875E-01   -0.507398781581060484E+04   -0.697375511231548995E+01    1
   -0.177925527095794678E+02    0.459249830245971680E+01   -0.195668530464172363E+02    0.289921939373016357E+01   -0.507398593661815903E+04   -0.697475511231553025E+01    1
   -0.196912598609924316E+02    0.531416785717010498E+01   -0.167595916986465454E+02    0.142998099327087402E+01   -0.507398266901011993E+04   -0.697575511231552614E+01    1
   -0.168314611911773682E+02    0.147558867931365967E+00   -0.173096996545791626E+02    0.307736098766326904E+01   -0.507398182997525419E+04   -0.697675511231550338E+01    1
   -0.181342327594757080E+02    0.564776486158370972E+01   -0.175597047805786133E+02    0.165616482496261597E+01   -0.507398056452851688E+04   -0.697775511231553747E+01    1
   -0.181777167320251465E+02    0.601504254341125488E+01   -0.188730597496032715E+02    0.340608054399490356E+01   -0.507395942607318921E+04   -0.697875511231551471E+01    1
   -0.171431040763854980E+02    0.291770488023757935E+01   -0.195540910959243774E+02    0.131448143720626831E+01   -0.507395928408630971E+04   -0.697975511231548751E+01    1
   -0.171416789293289185E+02    0.313642358779907227E+01   -0.180516934394836426E+02    0.329704850912094116E+01   -0.507392964086533721E+04   -0.698075511231549406E+01    1
   -0.184797012805938721E+02    0.262366610765457153E+01   -0.162364083528518677E+02    0.772255659103393555E-02   -0.507392833495527975E+04   -0.698175511231549972E+01    1
   -0.184635514020919800E+02    0.582928311824798584E+01   -0.169063025712966919E+02    0.246417897939682007E+01   -0.507391411100328878E+04   -0.698275511231551516E+01    1
   -0.181326365470886230E+02    0.320044541358947754E+01   -0.162597292661666870E+02    0.540168404579162598E+00   -0.507386614827431913E+04   -0.698375511231553414E+01    1
   -0.171778970956802368E+02    0.280185025930404663E+01   -0.175458776950836182E+02    0.453171044588088989E+01   -0.507385645476042100E+04   -0.698475511231553270E+01    1
   -0.191476458311080933E+02    0.110084962844848633E+01   -0.166281825304031372E+02    0.193875432014465332E+01   -0.507385470405317847E+04   -0.698575511231552948E+01    1
   -0.172218823432922363E+02    0.770041406154632568E+00   -0.174010521173477173E+02    0.434249132871627808E+01   -0.507384980610053844E+04   -0.698675511231552360E+01    1
   -0.177951925992965698E+02    0.549581587314605713E+01   -0.195559328794479370E+02    0.510238981246948242E+01   -0.507384671066049668E+04   -0.698775511231549373E+01    1
   -0.177756923437118530E+02    0.298600333929061890E+01   -0.167769569158554077E+02    0.248982208967208862E+01   -0.507383332083923233E+04   -0.698875511231551716E+01    1
   -0.173275125026702881E+02    0.415810209512710571E+01   -0.180851835012435913E+02    0.803507208824157715E+00   -0.507383324304379494E+04   -0.698975511231552993E+01    1
   -0.191452151536941528E+02    0.115977579355239868E+01   -0.161974966526031494E+02    0.547019779682159424E+00   -0.507381110273104241E+04   -0.699075511231550273E+01    1
   -0.174381071329116821E+02    0.452278500795364380E+01   -0.170485132932662964E+02    0.157524758577346802E+01   -0.507380683911482356E+04   -0.699175511231550484E+01    1
   -0.168271368741989136E+02    0.282398819923400879E+01   -0.197062152624130249E+02    0.139738136529922485E+01   -0.507376141279955118E+04   -0.699275511231551850E+01    1
   -0.179320126771926880E+02    0.625273823738098145E+01   -0.184947276115417480E+02    0.322214025259017944E+01   -0.507370614463719266E+04   -0.699375511231549929E+01    1
   -0.186651217937469482E+02    0.549819827079772949E+01   -0.181178987026214600E+02    0.681429898738861084E+01   -0.507370421902758972E+04   -0.699475511231549785E+01    1
   -0.190706759691238403E+02    0.440632915496826172E+01   -0.165530675649642944E+02    0.216504704952239990E+01   -0.507368910238660192E+04   -0.699575511231553371E+01    1
   -0.169177252054214478E+02    0.330016773939132690E+01   -0.171903157234191895E+02    0.201575875282287598E+01   -0.507365934020650820E+04   -0.699675511231554026E+01    1
   -0.189735215902328491E+02    0.593778610229492188E+01   -0.171181881427764893E+02    0.399080520868301392E+01   -0.507364856278053412E+04   -0.699775511231553793E+01    1
   -0.198797959089279175E+02    0.642322528362274170E+01   -0.178893786668777466E+02    0.626548469066619873E+01   -0.507364342256249893E+04   -0.699875511231551695E+01    1
   -0.171562236547470093E+02    0.413503164052963257E+01   -0.193965917825698853E+02    0.384693509340286255E+01   -0.507361051735027286E+04   -0.699975511231549596E+01    1
   -0.190069866180419922E+02    0.241376894712448120E+01   -0.178600323200225830E+02    0.624050456285476685E+01   -0.507360458601598930E+04   -0.700075511231552117E+01    1
   -0.197762393951416016E+02    0.635987520217895508E+00   -0.169222652912139893E+02    0.351953732967376709E+01   -0.507357435594208528E+04   -0.700175511231554282E+01    1
   -0.168746191263198853E+02    0.210185134410858154E+01   -0.161360281705856323E+02    0.865944802761077881E+00   -0.507352776439319678E+04   -0.700275511231553516E+01    1
   -0.166667360067367554E+02    0.278926527500152588E+01   -0.179608494043350220E+02    0.270481908321380615E+01   -0.507349267358983525E+04   -0.700375511231549996E+01    1
   -0.175420856475830078E+02    0.533608549833297729E+01   -0.173010301589965820E+02    0.351957696676254272E+01   -0.507349064428881775E+04   -0.700475511231551984E+01    1
   -0.168461382389068604E+02    0.344289422035217285E+01   -0.191979539394378662E+02    0.436177206039428711E+01   -0.507341679554618440E+04   -0.700575511231551840E+01    1
   -0.176308375597000122E+02    0.526463568210601807E+00   -0.179441118240356445E+02    0.675144708156585693E+01   -0.507337870619361820E+04   -0.700675511231550097E+01    1
   -0.161199039220809937E+02    0.107184404134750366E+01   -0.196248310804367065E+02    0.238021552562713623E+01   -0.507333332007037916E+04   -0.700775511231549419E+01    1
   -0.158758646249771118E+02    0.972059965133666992E-01   -0.183694732189178467E+02    0.186175447702407837E+01   -0.507323897623066478E+04   -0.700875511231548121E+01    1
   -0.186614233255386353E+02    0.584182387590408325E+01   -0.165586811304092407E+02    0.278974008560180664E+01   -0.507320642241199039E+04   -0.700975511231552773E+01    1
   -0.162690699100494385E+02    0.133851820230484009E+01   -0.180289208889007568E+02    0.665014052391052246E+01   -0.507317422473925399E+04   -0.701075511231552895E+01    1
   -0.173260730504989624E+02    0.499784678220748901E+01   -0.175208640098571777E+02    0.469103902578353882E+01   -0.507312103131495041E+04   -0.701175511231552218E+01    1
   -0.198244106769561768E+02    0.539335608482360840E+00   -0.158411699533462524E+02    0.500907242298126221E+00   -0.507295244506869130E+04   -0.701275511231549853E+01    1
   -0.176862227916717529E+02    0.196422970294952393E+01   -0.169262063503265381E+02    0.411469531059265137E+01   -0.507291276275440396E+04   -0.701375511231546067E+01    1
   -0.192053449153900146E+02    0.300574928522109985E+01   -0.162792098522186279E+02    0.211957162618637085E+01   -0.507289827729074477E+04   -0.701475511231549120E+01    1
   -0.162206262350082397E+02    0.189674901962280273E+01   -0.189066100120544434E+02    0.302819347381591797E+01   -0.507281078790773245E+04   -0.701575511231549598E+01    1
   -0.191545647382736206E+02    0.171700358390808105E+01   -0.158811885118484497E+02    0.778035163879394531E+00   -0.507279512789360888E+04   -0.701675511231551852E+01    1
   -0.184991449117660522E+02    0.480066478252410889E+01   -0.167759430408477783E+02    0.374804389476776123E+01   -0.507275903088269934E+04   -0.701775511231554905E+01    1
   -0.196224671602249146E+02    0.387469649314880371E+00   -0.163029634952545166E+02    0.232827717065811157E+01   -0.507266761613940889E+04   -0.701875511231552718E+01    1
   -0.174500912427902222E+02    0.675159811973571777E+00   -0.161174726486206055E+02    0.174734348058700562E+01   -0.507260074163658646E+04   -0.701975511231552307E+01    1
   -0.167765516042709351E+02    0.379775214195251465E+01   -0.194165205955505371E+02    0.365773975849151611E+01   -0.507258632814934845E+04   -0.702075511231549143E+01    1
   -0.157526242733001709E+02    0.191368699073791504E+00   -0.178040045499801636E+02    0.457572722434997559E+01   -0.507247080356801143E+04   -0.702175511231545713E+01    1
   -0.196459037065505981E+02    0.657690870761871338E+01   -0.169149076938629150E+02    0.430522495508193970E+01   -0.507245090483792228E+04   -0.702275511231550986E+01    1
   -0.185271191596984863E+02    0.387639629840850830E+01   -0.173009580373764038E+02    0.549746811389923096E+01   -0.507230239703996267E+04   -0.702375511231555993E+01    1
   -0.187326425313949585E+02    0.157478404045104980E+01   -0.170230972766876221E+02    0.468373537063598633E+01   -0.507230042008857163E+04   -0.702475511231551941E+01    1
   -0.159647768735885620E+02    0.126673835515975952E+01   -0.181228870153427124E+02    0.627188169956207275E+01   -0.507210509604587969E+04   -0.702575511231549044E+01    1
   -0.172416073083877563E+02    0.527227354049682617E+01   -0.171695303916931152E+02    0.401831167936325073E+01   -0.507205441664120463E+04   -0.702675511231551386E+01    1
   -0.195283299684524536E+02    0.550337612628936768E+01   -0.165796363353729248E+02    0.344586575031280518E+01   -0.507205163096870092E+04   -0.702775511231550709E+01    1
   -0.160492360591888428E+02    0.102411013841629028E+01   -0.168875157833099365E+02    0.425550377368927002E+01   -0.507145695401533794E+04   -0.702875511231551275E+01    1
   -0.185642915964126587E+02    0.178675776720046997E+01   -0.160039722919464111E+02    0.179822957515716553E+01   -0.507144867111711210E+04   -0.702975511231550776E+01    1
   -0.174011653661727905E+02    0.608106917142868042E+01   -0.178330719470977783E+02    0.502292412519454956E+01   -0.507110695392196430E+04   -0.703075511231546724E+01    1
   -0.175070112943649292E+02    0.642019867897033691E+01   -0.199023938179016113E+02    0.541337656974792480E+01   -0.507103220326420342E+04   -0.703175511231548889E+01    1
   -0.176870596408843994E+02    0.674024438858032227E+01   -0.157596546411514282E+02    0.176800191402435303E+00   -0.507075399441867921E+04   -0.703275511231553985E+01    1
   -0.186930519342422485E+02    0.574058282375335693E+01   -0.156000554561614990E+02    0.585214912891387939E+00   -0.507042460182950617E+04   -0.703375511231551886E+01    1
   -0.155634737014770508E+02    0.191720008850097656E+00   -0.174520200490951538E+02    0.143752455711364746E+00   -0.507039812426235858E+04   -0.703475511231550765E+01    1
   -0.178872305154800415E+02    0.195194762945175171E+01   -0.155688881874084473E+02    0.643034160137176514E+00   -0.506958695380329846E+04   -0.703575511231551776E+01    1
   -0.173264622688293457E+02    0.617191612720489502E+01   -0.188724088668823242E+02    0.264967221021652222E+01   -0.506938517205569133E+04   -0.703675511231548700E+01    1
   -0.195233553647994995E+02    0.518224602937698364E+01   -0.161795920133590698E+02    0.284309077262878418E+01   -0.506895950427249227E+04   -0.703775511231547224E+01    1
   -0.171528398990631104E+02    0.525431793928146362E+01   -0.163611429929733276E+02    0.296883463859558105E+01   -0.506895240388289858E+04   -0.703875511231545570E+01    1
   -0.184561377763748169E+02    0.439251583814620972E+01   -0.165123826265335083E+02    0.398590981960296631E+01   -0.506787880537191268E+04   -0.703975511231547202E+01    1
   -0.188310337066650391E+02    0.105423265695571899E+01   -0.154658234119415283E+02    0.625257134437561035E+00   -0.506703755118918434E+04   -0.704075511231547946E+01    1
   -0.187368696928024292E+02    0.171840089559555054E+01   -0.157964134216308594E+02    0.197297906875610352E+01   -0.506550798804224814E+04   -0.704175511231548690E+01    1
   -0.172025424242019653E+02    0.392593097686767578E+01   -0.172979778051376343E+02    0.649334245920181274E+01   -0.506531726669742056E+04   -0.704275511231548812E+01    1
   -0.153941088914871216E+02    0.303988933563232422E+00   -0.188976192474365234E+02    0.100424110889434814E+00   -0.506524576733477988E+04   -0.704375511231546003E+01    1
   -0.172337430715560913E+02    0.616050398349761963E+01   -0.158416104316711426E+02    0.106043314933776855E+01   -0.506495788212896059E+04   -0.704475511231549234E+01    1
   -0.199699193239212036E+02    0.405681473016738892E+01   -0.170556271076202393E+02    0.584856885671615601E+01   -0.506473225956118767E+04   -0.704575511231552998E+01    1
   -0.158941322565078735E+02    0.234714984893798828E+01   -0.187165004014968872E+02    0.562318986654281616E+01   -0.506394697370668837E+04   -0.704675511231549656E+01    1
   -0.161943411827087402E+02    0.331532412767410278E+01   -0.189303088188171387E+02    0.454024744033813477E+01   -0.506382828019654880E+04   -0.704775511231548979E+01    1
   -0.156564432382583618E+02    0.155360490083694458E+01   -0.186268407106399536E+02    0.140058612823486328E+01   -0.506350519018689192E+04   -0.704875511231552210E+01    1
   -0.165212380886077881E+02    0.432323729991912842E+01   -0.168358927965164185E+02    0.245005816221237183E+01   -0.506344666323009824E+04   -0.704975511231552154E+01    1
   -0.165717744827270508E+02    0.449928855895996094E+01   -0.189717000722885132E+02    0.548243522644042969E+01   -0.506316666087564408E+04   -0.705075511231551921E+01    1
   -0.153028041124343872E+02    0.889735817909240723E-01   -0.189595067501068115E+02    0.111888241767883301E+01   -0.506304058775111389E+04   -0.705175511231552399E+01    1
   -0.198692864179611206E+02    0.646015161275863647E+01   -0.169283288717269897E+02    0.563134634494781494E+01   -0.506218435013812996E+04   -0.705275511231551899E+01    1
   -0.164506918191909790E+02    0.420913755893707275E+01   -0.184386396408081055E+02    0.421133720874786377E+01   -0.506190841678693414E+04   -0.705375511231552732E+01    1
   -0.158684277534484863E+02    0.240078592300415039E+01   -0.178410369157791138E+02    0.442203420400619507E+01   -0.506178399161218840E+04   -0.705475511231554453E+01    1
   -0.187727040052413940E+02    0.194948554039001465E+01   -0.170240181684494019E+02    0.598529928922653198E+01   -0.506068967002100908E+04   -0.705575511231553776E+01    1
   -0.199456965923309326E+02    0.491868567466735840E+01   -0.157154184579849243E+02    0.206785398721694946E+01   -0.505993073527367869E+04   -0.705675511231551056E+01    1
   -0.155207014083862305E+02    0.130005061626434326E+01   -0.182438260316848755E+02    0.202042675018310547E+01   -0.505964400458511500E+04   -0.705775511231549935E+01    1
   -0.193899494409561157E+02    0.504123145341873169E+01   -0.155534213781356812E+02    0.153590255975723267E+01   -0.505959491448306562E+04   -0.705875511231551123E+01    1
   -0.173061579465866089E+02    0.431455969810485840E-01   -0.165135490894317627E+02    0.456430506706237793E+01   -0.505906763327291537E+04   -0.705975511231552222E+01    1
   -0.196554470062255859E+02    0.341663360595703125E-01   -0.153948599100112915E+02    0.101314568519592285E+01   -0.505865930003599533E+04   -0.706075511231553765E+01    1
   -0.183455717563629150E+02    0.652377831935882568E+01   -0.162368303537368774E+02    0.377218371629714966E+01   -0.505823462047776684E+04   -0.706175511231552999E+01    1
   -0.182425844669342041E+02    0.442031687498092651E+01   -0.162065458297729492E+02    0.369173961877822876E+01   -0.505804358013323508E+04   -0.706275511231550190E+01    1
   -0.154775595664978027E+02    0.125498241186141968E+01   -0.193248218297958374E+02    0.238914471864700317E+01   -0.505741194375744180E+04   -0.706375511231548359E+01    1
   -0.152983844280242920E+02    0.514325857162475586E+00   -0.169714337587356567E+02    0.137693530321121216E+01   -0.505727509025600648E+04   -0.706475511231546882E+01    1
   -0.157336544990539551E+02    0.218205177783966064E+01   -0.179713624715805054E+02    0.428345543146133423E+01   -0.505721809442578615E+04   -0.706575511231547804E+01    1
   -0.174394279718399048E+02    0.323050159215927124E+01   -0.153026330471038818E+02    0.740501344203948975E+00   -0.505708033320664163E+04   -0.706675511231549347E+01    1
   -0.164883953332901001E+02    0.454149538278579712E+01   -0.197220730781555176E+02    0.419506973028182983E+01   -0.505702792351782409E+04   -0.706775511231551956E+01    1
   -0.160113877058029175E+02    0.313786596059799194E+01   -0.194007581472396851E+02    0.123205173015594482E+01   -0.505583706527644517E+04   -0.706875511231552345E+01    1
   -0.168093729019165039E+02    0.459631347656250000E+01   -0.155687981843948364E+02    0.156887686252593994E+01   -0.505576773962301104E+04   -0.706975511231549092E+01    1
   -0.156654942035675049E+02    0.204019689559936523E+01   -0.174137037992477417E+02    0.432184416055679321E+01   -0.505489388341627273E+04   -0.707075511231549747E+01    1
   -0.163074320554733276E+02    0.408930963277816772E+01   -0.187689661979675293E+02    0.318838655948638916E+01   -0.505455559433735925E+04   -0.707175511231550757E+01    1
   -0.178244638442993164E+02    0.117493510246276855E+01   -0.153359496593475342E+02    0.986464917659759521E+00   -0.505453587563947985E+04   -0.707275511231550791E+01    1
   -0.156605958938598633E+02    0.206970775127410889E+01   -0.164623737335205078E+02    0.740610241889953613E+00   -0.505376189650525521E+04   -0.707375511231550114E+01    1
   -0.188644230365753174E+02    0.635384202003479004E+00   -0.166165494918823242E+02    0.507713973522186279E+01   -0.505328322661824313E+04   -0.707475511231550946E+01    1
   -0.152292466163635254E+02    0.278323292732238770E+00   -0.160221487283706665E+02    0.200386554002761841E+01   -0.505260505385792749E+04   -0.707575511231550625E+01    1
   -0.152806544303894043E+02    0.851070463657379150E+00   -0.184797221422195435E+02    0.423557466268539429E+01   -0.504817995236465777E+04   -0.707675511231548171E+01    1
   -0.171216797828674316E+02    0.666500818729400635E+01   -0.163877600431442261E+02    0.249566376209259033E+00   -0.504802507169782257E+04   -0.707775511231550514E+01    1
   -0.186025762557983398E+02    0.383294111490249634E+01   -0.154020720720291138E+02    0.149509012699127197E+01   -0.504664174209167777E+04   -0.707875511231553034E+01    1
   -0.175258415937423706E+02    0.353180271387100220E+01   -0.170481169223785400E+02    0.655393880605697632E+01   -0.504469461176164441E+04   -0.707975511231552090E+01    1
   -0.165024542808532715E+02    0.494897800683975220E+01   -0.179815733432769775E+02    0.638430500030517578E+01   -0.504376947461073814E+04   -0.708075511231552213E+01    1
   -0.168226927518844604E+02    0.583854901790618896E+01   -0.161330389976501465E+02    0.232183593511581421E+01   -0.504335325663997901E+04   -0.708175511231552246E+01    1
   -0.157711386680603027E+02    0.274835395812988281E+01   -0.182999348640441895E+02    0.547412687540054321E+01   -0.504286696941349419E+04   -0.708275511231552013E+01    1
   -0.152244806289672852E+02    0.831455945968627930E+00   -0.176368665695190430E+02    0.384975641965866089E+01   -0.504127628449515669E+04   -0.708375511231552402E+01    1
