    0.542937272239568265E+05    0.175686828000325955E-09   -0.166167552471160889E+02    0.532569640874862671E+01   -0.119553392206496443E+06   -0.690775511231546968E+01    1
    0.542097931860838580E+05    0.176618605399814746E-09   -0.181816368103027344E+02    0.488312619924545288E+01   -0.113515278846593574E+06   -0.690875511231548245E+01    1
    0.543641835386440362E+05    0.171549534019258827E-09   -0.188540501594543457E+02    0.264136511087417603E+01   -0.112354347708637710E+06   -0.690975511231547301E+01    1
    0.535579441225367627E+05   -0.171043951439405551E-09   -0.161108999252319336E+02    0.522183179855346680E-01   -0.110101443147264421E+06   -0.691075511231547601E+01    1
    0.543504928914585471E+05    0.163571171282278248E-09   -0.185239746570587158E+02    0.559338068962097168E+01   -0.105876977719104674E+06   -0.691175511231546658E+01    1
    0.535220659979988559E+05   -0.160408756424727334E-09   -0.198913891315460205E+02    0.432876020669937134E+01   -0.104199583091219887E+06   -0.691275511231547579E+01    1
    0.535115555397536373E+05   -0.156975664454922132E-09   -0.186743879318237305E+02    0.159361916780471802E+01   -0.101700449717819691E+06   -0.691375511231547435E+01    1
    0.543420918663268749E+05    0.151131747958979622E-09   -0.198462171554565430E+02    0.528664928674697876E+01   -0.943678105089575984E+05   -0.691475511231548357E+01    1
    0.541534216109800036E+05    0.166033113467195101E-09   -0.179479913711547852E+02    0.144314384460449219E+01   -0.928501335709912237E+05   -0.691575511231552209E+01    1
    0.536146784650213376E+05   -0.162477167652474087E-09   -0.173479425907135010E+02    0.347696000337600708E+01   -0.910220874553099275E+05   -0.691675511231554463E+01    1
    0.543422129681972947E+05    0.147526227660083750E-09   -0.185580165386199951E+02    0.498875862360000610E+01   -0.909190552619499504E+05   -0.691775511231549967E+01    1
    0.533309880221758358E+05   -0.172815580184502415E-09   -0.189703664779663086E+02    0.364842712879180908E+01   -0.905971754908598959E+05   -0.691875511231549378E+01    1
    0.541151936795715374E+05    0.173119928509311262E-09   -0.175023427009582520E+02    0.728248476982116699E+00   -0.900948245538645424E+05   -0.691975511231551454E+01    1
    0.535690734382513474E+05   -0.152111106575445523E-09   -0.175634033679962158E+02    0.617227661609649658E+01   -0.899464933424443007E+05   -0.692075511231548113E+01    1
    0.533269876775460361E+05   -0.172352777833967369E-09   -0.196273510456085205E+02    0.427110910415649414E+00   -0.886327932432703674E+05   -0.692175511231547080E+01    1
    0.541110250840764347E+05    0.171200562228798405E-09   -0.185398254394531250E+02    0.447950172424316406E+01   -0.875570264455445576E+05   -0.692275511231549334E+01    1
    0.535341296819225463E+05   -0.147172026222351978E-09   -0.161151456832885742E+02    0.458454585075378418E+01   -0.868191607498135418E+05   -0.692375511231548746E+01    1
    0.540910832121629574E+05    0.179296977823035814E-09   -0.149159336090087891E+02    0.880030572414398193E+00   -0.853732697233310901E+05   -0.692475511231548957E+01    1
    0.544233352897543955E+05    0.155025713311064042E-09   -0.177571117877960205E+02    0.669039970636367798E+01   -0.841445617853819567E+05   -0.692575511231552365E+01    1
    0.543970348699442038E+05    0.139257769530406863E-09   -0.163177676200866699E+02    0.214547133445739746E+01   -0.765929604088040651E+05   -0.692675511231553909E+01    1
    0.534663282431732514E+05   -0.126646946661087351E-09   -0.182847659587860107E+02    0.507144618034362793E+01   -0.749236602741805837E+05   -0.692775511231552343E+01    1
    0.541981857063618008E+05    0.144581357555829345E-09   -0.149062426090240479E+02    0.163029640913009644E+01   -0.735255692227476975E+05   -0.692875511231550334E+01    1
    0.533558402789080210E+05   -0.140138793631786633E-09   -0.185925712585449219E+02    0.644145792722702026E+01   -0.730865593059491366E+05   -0.692975511231548769E+01    1
    0.536042471266647917E+05   -0.137453605520728298E-09   -0.171928629875183105E+02    0.627971524000167847E+01   -0.717387146756937727E+05   -0.693075511231546315E+01    1
    0.535269576523949363E+05   -0.125313322307947784E-09   -0.170436005592346191E+02    0.106650263071060181E+01   -0.713918041371824220E+05   -0.693175511231550789E+01    1
    0.535069841325259913E+05   -0.123586745688114864E-09   -0.177902309894561768E+02    0.437763148546218872E+01   -0.712839327326528728E+05   -0.693275511231550912E+01    1
    0.533866802426981594E+05   -0.130737645342285874E-09   -0.166623599529266357E+02    0.561799198389053345E+01   -0.710330824188012630E+05   -0.693375511231550057E+01    1
    0.542192917709229077E+05    0.128508100966235379E-09   -0.155213346481323242E+02    0.251488775014877319E+01   -0.694694617349721957E+05   -0.693475511231554709E+01    1
    0.540388650544531192E+05    0.168528726864666512E-09   -0.172491629123687744E+02    0.343828171491622925E+01   -0.685285998706552200E+05   -0.693575511231551811E+01    1
    0.544025613134334999E+05    0.126452978186473252E-09   -0.162622029781341553E+02    0.152309519052505493E+01   -0.654545739770062792E+05   -0.693675511231548558E+01    1
    0.544651528958943018E+05    0.140875359443785344E-09   -0.186812744140625000E+02    0.436850911378860474E+01   -0.621557901337298390E+05   -0.693775511231549125E+01    1
    0.534542132120565002E+05   -0.111321293868511558E-09   -0.177419483661651611E+02    0.244185036420822144E+01   -0.621256046844385564E+05   -0.693875511231549424E+01    1
    0.539964299902432249E+05    0.174088634934408904E-09   -0.188856337070465088E+02    0.364707070589065552E+01   -0.620702222839570604E+05   -0.693975511231547948E+01    1
    0.535839738123877396E+05   -0.120846239054075416E-09   -0.195281229019165039E+02    0.223145753145217896E+01   -0.620408707732455805E+05   -0.694075511231545761E+01    1
    0.541296577640360993E+05    0.130950089046194719E-09   -0.164103646278381348E+02    0.324709492921829224E+01   -0.615598526748542208E+05   -0.694175511231546682E+01    1
    0.540832738100355709E+05    0.142769756301875535E-09   -0.164785850048065186E+02    0.182381051778793335E+01   -0.615439643330716062E+05   -0.694275511231551334E+01    1
    0.540486723683271557E+05    0.151834149599869485E-09   -0.199046814441680908E+02    0.281828838586807251E+01   -0.605181038673319854E+05   -0.694375511231550835E+01    1
    0.542314678373823481E+05    0.113427384276188865E-09   -0.195349993705749512E+02    0.178303897380828857E+00   -0.603450591887065675E+05   -0.694475511231550335E+01    1
    0.536302819835289120E+05   -0.162051744420140928E-09   -0.148069186210632324E+02    0.233014428615570068E+01   -0.577392808718923479E+05   -0.694575511231551523E+01    1
    0.539578263739211907E+05    0.172157309050709862E-09   -0.199711058139801025E+02    0.610972011089324951E+01   -0.529510300074932165E+05   -0.694675511231552090E+01    1
    0.536493137076073690E+05   -0.119827186557500610E-09   -0.186411249637603760E+02    0.110840320587158203E+00   -0.525793262412976474E+05   -0.694775511231551945E+01    1
    0.540402853371893943E+05    0.138355398180329219E-09   -0.166350686550140381E+02    0.424427604675292969E+01   -0.512237720476463437E+05   -0.694875511231547005E+01    1
    0.537987626732700082E+05   -0.166656577440460239E-09   -0.189829356670379639E+02    0.518811023235321045E+01   -0.505714807929219678E+05   -0.694975511231546506E+01    1
    0.532876610023230169E+05   -0.132752195489733717E-09   -0.196205596923828125E+02    0.692614024877548218E+01   -0.500004564474169165E+05   -0.695075511231549914E+01    1
    0.544119741043252434E+05    0.104021392133067920E-09   -0.194410176277160645E+02    0.151821649074554443E+01   -0.482952902147627610E+05   -0.695175511231552257E+01    1
    0.541168558431103302E+05    0.112352220236350000E-09   -0.173091664314270020E+02    0.266449648141860962E+01   -0.481001520333905937E+05   -0.695275511231550336E+01    1
    0.544448215603655626E+05    0.110396910847336821E-09   -0.174059126377105713E+02    0.682664281129837036E+01   -0.471902881747528299E+05   -0.695375511231547883E+01    1
    0.538158970270657883E+05   -0.165965235217570466E-09   -0.176769530773162842E+02    0.121116381883621216E+01   -0.463903433032305911E+05   -0.695475511231550136E+01    1
    0.535035790708681234E+05   -0.903327689672932677E-10   -0.195432584285736084E+02    0.404161620140075684E+01   -0.462057827777564526E+05   -0.695575511231551680E+01    1
    0.532636043579679608E+05   -0.135304734883732773E-09   -0.193248722553253174E+02    0.524741065502166748E+01   -0.446772108086775988E+05   -0.695675511231548427E+01    1
