    0.106437611579895020E+02   -0.484591418505916280E+02
    0.106261122226715088E+02   -0.480536031515848947E+02
    0.106158137321472168E+02   -0.478241589899772066E+02
    0.106038558483123779E+02   -0.475643980240662856E+02
    0.975343704223632812E+01   -0.474252944612289937E+02
    0.975623846054077148E+01   -0.473663894194299004E+02
    0.976973587482553363E+01   -0.470880809268046221E+02
    0.977231383323669434E+01   -0.470359610296698634E+02
    0.978465504517815177E+01   -0.467910554834257866E+02
    0.105652938020177309E+02   -0.467754189559356632E+02
    0.981490706364377985E+01   -0.462229316859425410E+02
    0.982399940490722656E+01   -0.460611235634809546E+02
    0.982420682907104492E+01   -0.460574804493173744E+02
    0.982525825500488281E+01   -0.460390467189377262E+02
    0.105217842092172091E+02   -0.459744857274319472E+02
    0.105209267139434814E+02   -0.459596518982793469E+02
    0.983674858357702853E+01   -0.458411995698132131E+02
    0.983742833137512207E+01   -0.458297020921008382E+02
    0.984350442886352539E+01   -0.457279552111331782E+02
    0.105063818798720092E+02   -0.457136411094818698E+02
    0.984440326690673828E+01   -0.457130605126966714E+02
    0.104948318004608154E+02   -0.455258184489909965E+02
    0.986028068146648273E+01   -0.454566140238198031E+02
    0.986062078843100664E+01   -0.454512586264812697E+02
    0.987118959426879883E+01   -0.452877222934861479E+02
    0.104679894447326660E+02   -0.451150826397576310E+02
    0.104665720462799072E+02   -0.450943953044334265E+02
    0.988598227500915527E+01   -0.450682069751627807E+02
    0.988679885864257812E+01   -0.450564079759286003E+02
    0.988784343080149242E+01   -0.450413633223756804E+02
    0.989121794700622559E+01   -0.449931340039625880E+02
    0.989755272865295410E+01   -0.449041335860424979E+02
    0.989917635917663574E+01   -0.448816454518398444E+02
    0.104515542991435666E+02   -0.448813774663948877E+02
    0.990169525146484375E+01   -0.448470183369325142E+02
    0.990172595119877030E+01   -0.448465982656719930E+02
    0.104481828212738037E+02   -0.448351050236300779E+02
    0.990534782409667969E+01   -0.447973701052652942E+02
    0.104438401647393384E+02   -0.447763409638665095E+02
    0.104417987029646184E+02   -0.447490420877180526E+02
    0.104402673244476318E+02   -0.447287009414257710E+02
    0.104391264915466309E+02   -0.447136235868038270E+02
    0.991207122802734375E+01   -0.447077251096803181E+02
    0.991349101066589355E+01   -0.446890837957620946E+02
    0.104368653599431909E+02   -0.446839325666905225E+02
    0.104353704168458439E+02   -0.446644427800330703E+02
    0.104326769671121191E+02   -0.446296099218337261E+02
    0.991815022325304341E+01   -0.446286178358504273E+02
    0.991886377334594727E+01   -0.446194534253800938E+02
    0.992151980501951058E+01   -0.445855646865880075E+02
    0.104272375901391925E+02   -0.445603714813696854E+02
    0.992452291098424055E+01   -0.445476724453875761E+02
    0.104235768318176270E+02   -0.445146061124015162E+02
    0.104223823547363281E+02   -0.444998182137260230E+02
    0.992909312248229980E+01   -0.444908722537963897E+02
    0.992998590738018194E+01   -0.444798983419402632E+02
    0.993064091152943540E+01   -0.444718725229563674E+02
    0.993327140808105469E+01   -0.444398568977433825E+02
