-4.981662034988403320e+00 2.600000000000000000e+01
-4.760297258694966338e+00 1.900000000000000000e+01
-4.538932482401530244e+00 3.200000000000000000e+01
-4.317567706108093262e+00 1.900000000000000000e+01
-4.096202929814656279e+00 2.300000000000000000e+01
-3.874838153521220185e+00 1.200000000000000000e+01
-3.653473377227783203e+00 2.000000000000000000e+01
-3.432108600934346665e+00 2.300000000000000000e+01
-3.210743824640910127e+00 1.000000000000000000e+01
-2.989379048347473145e+00 1.000000000000000000e+01
-2.768014272054036606e+00 1.400000000000000000e+01
-2.546649495760600068e+00 1.500000000000000000e+01
-2.325284719467163086e+00 1.900000000000000000e+01
-2.103919943173726548e+00 1.400000000000000000e+01
-1.882555166880290010e+00 2.100000000000000000e+01
-1.661190390586853027e+00 1.800000000000000000e+01
-1.439825614293416489e+00 2.400000000000000000e+01
-1.218460837999979951e+00 2.300000000000000000e+01
-9.970960617065429688e-01 1.900000000000000000e+01
-7.757312854131068747e-01 3.200000000000000000e+01
-5.543665091196698924e-01 1.800000000000000000e+01
-3.330017328262329102e-01 2.700000000000000000e+01
-1.116369565327968161e-01 1.900000000000000000e+01
1.097278197606401662e-01 2.900000000000000000e+01
3.310925960540771484e-01 3.100000000000000000e+01
5.524573723475132425e-01 4.800000000000000000e+01
7.738221486409502248e-01 3.400000000000000000e+01
9.951869249343872070e-01 3.400000000000000000e+01
1.216551701227823301e+00 3.200000000000000000e+01
1.437916477521260283e+00 2.000000000000000000e+01
