    0.231279134750366211E+02   -0.467670350091448768E+02
    0.229106792153360495E+02   -0.466436066694520690E+02
    0.220700041787620975E+02   -0.461859617918342664E+02
    0.217353701591491699E+02   -0.460126436541133614E+02
    0.208867836649528869E+02   -0.455957238217566001E+02
    0.208113789558410645E+02   -0.455602443118452385E+02
    0.776373844348891701E-01   -0.455122384103507329E+02
    0.837152480749871475E-01   -0.455094179346861267E+02
    0.206080520001876444E+02   -0.454658498376575722E+02
    0.205656159713942728E+02   -0.454463835819653497E+02
    0.269651412963867188E+00   -0.454239362435216592E+02
    0.523012910617431492E+00   -0.453099609229705607E+02
    0.554022353869829454E+00   -0.452962096544192931E+02
    0.562947566721572534E+00   -0.452922597506618487E+02
    0.776105979207797780E+00   -0.451989904090792152E+02
    0.833530685896068269E+00   -0.451742133311980822E+02
    0.197497639709073418E+02   -0.450878912515843808E+02
    0.197418046082092253E+02   -0.450845413725027697E+02
    0.196139443641265423E+02   -0.450311192098941930E+02
    0.125556762666575228E+01   -0.449966696475489414E+02
    0.194919705390930176E+02   -0.449808421396502567E+02
    0.130695707579673459E+01   -0.449755983952218159E+02
    0.133671041873628127E+01   -0.449634529319433653E+02
    0.194146116126709956E+02   -0.449493020867089399E+02
    0.192903876304626465E+02   -0.448992180867934962E+02
    0.160217285156250000E+01   -0.448568531359370226E+02
    0.161415338516235352E+01   -0.448521169892889020E+02
    0.191511866050625166E+02   -0.448439207711863119E+02
    0.176834628614214617E+01   -0.447917379367642852E+02
    0.189802569739529687E+02   -0.447772120701279235E+02
    0.185662508010864258E+01   -0.447576512291511435E+02
    0.189003048910806939E+02   -0.447464604901875163E+02
    0.190794467926025391E+01   -0.447379966080465366E+02
    0.190794467926025391E+01   -0.447379966080465366E+02
    0.193761919468518595E+01   -0.447266858006380659E+02
    0.196588039398193359E+01   -0.447159505360841010E+02
    0.188053827546206414E+02   -0.447103245387777264E+02
    0.198100622608919608E+01   -0.447102196219855230E+02
    0.187943823328659718E+02   -0.447061630000424799E+02
    0.187243223190307617E+02   -0.446797865721314409E+02
    0.186111330986022949E+02   -0.446376394078852456E+02
    0.220499311531472486E+01   -0.446265599519745990E+02
    0.185527060173402560E+02   -0.446161090948109305E+02
    0.225951729262490320E+01   -0.446065367094572238E+02
    0.246398106538746120E+01   -0.445326417020838079E+02
    0.246398106538746120E+01   -0.445326417020838079E+02
    0.253213781037646335E+01   -0.445084273253200777E+02
    0.182160153995078531E+02   -0.444950322141062884E+02
    0.257528908027792180E+01   -0.444932048341005881E+02
    0.262270560023420973E+01   -0.444765743130779327E+02
    0.181630393171939559E+02   -0.444764460210182051E+02
    0.181283612474090354E+02   -0.444643479176070642E+02
    0.181283612474090354E+02   -0.444643479176070642E+02
    0.266474485397338867E+01   -0.444619143895231304E+02
    0.282871723175048828E+01   -0.444054940163664469E+02
    0.282871723175048828E+01   -0.444054940163664469E+02
    0.285921109324456024E+01   -0.443951349732459519E+02
    0.287178964560461703E+01   -0.443908741144265093E+02
    0.178779363632202148E+02   -0.443785888691975146E+02
    0.295682545766040006E+01   -0.443622558496248729E+02
