    0.135302543640136719E-03   -0.263136209164425691E+04   -0.760090241787552312E+01    1
    0.302493572235107422E-02   -0.262989216487755539E+04   -0.760140241787544646E+01    1
    0.125378370285034180E-01   -0.262505599913389642E+04   -0.760190241787540621E+01    1
    0.135791301727294922E-01   -0.262452690160632665E+04   -0.760240241787539794E+01    1
    0.222855806350708008E-01   -0.262010513803187405E+04   -0.760290241787547671E+01    1
    0.235587358474731445E-01   -0.261945885561711930E+04   -0.760340241787553950E+01    1
    0.271362066268920898E-01   -0.261764328426664997E+04   -0.760390241787554544E+01    1
    0.345790386199951172E-01   -0.261386808733014641E+04   -0.760440241787551496E+01    1
    0.380706787109375000E-01   -0.261209799162665831E+04   -0.760490241787542143E+01    1
    0.382351875305175781E-01   -0.261201460850459080E+04   -0.760540241787541049E+01    1
    0.396144390106201172E-01   -0.261131557280622246E+04   -0.760590241787546884E+01    1
    0.494617223739624023E-01   -0.260632751169778930E+04   -0.760640241787542148E+01    1
    0.497025251388549805E-01   -0.260620559575133711E+04   -0.760690241787538035E+01    1
    0.594145059585571289E-01   -0.260129093695689699E+04   -0.760740241787540672E+01    1
    0.774651765823364258E-01   -0.259216908904958746E+04   -0.760790241787540200E+01    1
    0.824147462844848633E-01   -0.258967068607178862E+04   -0.760840241787544080E+01    1
    0.932008028030395508E-01   -0.258423043254303548E+04   -0.760890241787543875E+01    1
    0.940901041030883789E-01   -0.258378214778198162E+04   -0.760940241787537186E+01    1
    0.977778434753417969E-01   -0.258192363019992354E+04   -0.760990241787539112E+01    1
    0.997233390808105469E-01   -0.258094342877154213E+04   -0.761040241787548677E+01    1
    0.107753872871398926E+00   -0.257689939793920166E+04   -0.761090241787548649E+01    1
    0.108975172042846680E+00   -0.257628465635948123E+04   -0.761140241787539296E+01    1
    0.122629404067993164E+00   -0.256941686934340623E+04   -0.761190241787538380E+01    1
    0.130606293678283691E+00   -0.256540897800483253E+04   -0.761240241787547500E+01    1
    0.155603885650634766E+00   -0.255286984847591384E+04   -0.761290241787552002E+01    1
    0.176207423210144043E+00   -0.254255832456220151E+04   -0.761340241787543359E+01    1
    0.187378525733947754E+00   -0.253697635807489223E+04   -0.761390241787542088E+01    1
    0.195753574371337891E+00   -0.253279561378432481E+04   -0.761440241787540817E+01    1
    0.207194089889526367E+00   -0.252709028521154869E+04   -0.761490241787538835E+01    1
    0.216038823127746582E+00   -0.252268394587897728E+04   -0.761540241787541383E+01    1
    0.235538482666015625E+00   -0.251298326853189110E+04   -0.761590241787537625E+01    1
    0.238239765167236328E+00   -0.251164093562826611E+04   -0.761640241787545325E+01    1
    0.240926146507263184E+00   -0.251030636930665742E+04   -0.761690241787554800E+01    1
    0.242246985435485840E+00   -0.250965032258111523E+04   -0.761740241787551398E+01    1
    0.244119167327880859E+00   -0.250872057908454917E+04   -0.761790241787549149E+01    1
    0.270465612411499023E+00   -0.249565526810108850E+04   -0.761840241787545835E+01    1
    0.277878642082214355E+00   -0.249198537255560223E+04   -0.761890241787545452E+01    1
    0.287847518920898438E+00   -0.248705451089205053E+04   -0.761940241787546935E+01    1
    0.295149087905883789E+00   -0.248344612050335854E+04   -0.761990241787544242E+01    1
    0.295929312705993652E+00   -0.248306069585650812E+04   -0.762040241787548833E+01    1
    0.299113392829895020E+00   -0.248148810197814510E+04   -0.762090241787555822E+01    1
    0.302089452743530273E+00   -0.248001870608339414E+04   -0.762140241787555173E+01    1
    0.304096937179565430E+00   -0.247902778347657795E+04   -0.762190241787554434E+01    1
    0.305534005165100098E+00   -0.247831855021936190E+04   -0.762240241787544903E+01    1
    0.306351780891418457E+00   -0.247791500111756477E+04   -0.762290241787535283E+01    1
    0.311006307601928711E+00   -0.247561876111655965E+04   -0.762340241787540673E+01    1
    0.315002202987670898E+00   -0.247364831102257767E+04   -0.762390241787548195E+01    1
    0.323493480682373047E+00   -0.246946375537422136E+04   -0.762440241787551276E+01    1
    0.332878828048706055E+00   -0.246484279096423325E+04   -0.762490241787549827E+01    1
    0.333424806594848633E+00   -0.246457410882815293E+04   -0.762540241787549622E+01    1
    0.346285104751586914E+00   -0.245824972279265830E+04   -0.762590241787551637E+01    1
    0.347049236297607422E+00   -0.245787420150597382E+04   -0.762640241787551609E+01    1
    0.357365012168884277E+00   -0.245280752158178393E+04   -0.762690241787551404E+01    1
    0.358756780624389648E+00   -0.245212435017518783E+04   -0.762740241787547824E+01    1
    0.362789630889892578E+00   -0.245014530919612207E+04   -0.762790241787544154E+01    1
    0.372025966644287109E+00   -0.244561582527434894E+04   -0.762840241787549544E+01    1
    0.395362377166748047E+00   -0.243419069106138704E+04   -0.762890241787545342E+01    1
    0.396221876144409180E+00   -0.243377041398592701E+04   -0.762940241787542117E+01    1
    0.396228432655334473E+00   -0.243376720813077645E+04   -0.762990241787545109E+01    1
    0.401905775070190430E+00   -0.243099203574768262E+04   -0.763040241787542950E+01    1
    0.407173037528991699E+00   -0.242841875796352815E+04   -0.763090241787541945E+01    1
    0.413234233856201172E+00   -0.242545932691339340E+04   -0.763140241787543339E+01    1
    0.421728491783142090E+00   -0.242131502363085337E+04   -0.763190241787543133E+01    1
    0.423688888549804688E+00   -0.242035906885269742E+04   -0.763240241787543461E+01    1
    0.425392389297485352E+00   -0.241952854116872959E+04   -0.763290241787541479E+01    1
    0.426725745201110840E+00   -0.241887857576882425E+04   -0.763340241787540297E+01    1
    0.426946282386779785E+00   -0.241877108000085036E+04   -0.763390241787549595E+01    1
    0.435510873794555664E+00   -0.241459834835102947E+04   -0.763440241787550722E+01    1
    0.436150431632995605E+00   -0.241428689825349556E+04   -0.763490241787542612E+01    1
    0.438561439514160156E+00   -0.241311297621405902E+04   -0.763540241787542229E+01    1
    0.455002188682556152E+00   -0.240511570817110396E+04   -0.763590241787549751E+01    1
    0.460205078125000000E+00   -0.240258768366037793E+04   -0.763640241787548302E+01    1
    0.463408827781677246E+00   -0.240103169164043766E+04   -0.763690241787539215E+01    1
    0.463690161705017090E+00   -0.240089507834137703E+04   -0.763740241787541319E+01    1
    0.470626354217529297E+00   -0.239752817531643359E+04   -0.763790241787545110E+01    1
    0.472028255462646484E+00   -0.239684796948685471E+04   -0.763840241787547480E+01    1
    0.475847721099853516E+00   -0.239499525421582848E+04   -0.763890241787551538E+01    1
    0.476690530776977539E+00   -0.239458652919996803E+04   -0.763940241787543606E+01    1
    0.478537678718566895E+00   -0.239369086924321664E+04   -0.763990241787539226E+01    1
    0.479072332382202148E+00   -0.239343165390874628E+04   -0.764040241787548702E+01    1
    0.486496090888977051E+00   -0.238983388123092755E+04   -0.764090241787554003E+01    1
    0.494082570075988770E+00   -0.238616009617592863E+04   -0.764140241787543317E+01    1
    0.496397614479064941E+00   -0.238503959906525233E+04   -0.764190241787534141E+01    1
    0.497975945472717285E+00   -0.238427582984121136E+04   -0.764240241787538821E+01    1
    0.507875084877014160E+00   -0.237948838353374003E+04   -0.764290241787540925E+01    1
    0.514616370201110840E+00   -0.237623095088117998E+04   -0.764340241787542318E+01    1
    0.515069365501403809E+00   -0.237601214209774253E+04   -0.764390241787550728E+01    1
    0.516991019248962402E+00   -0.237508404628722656E+04   -0.764440241787545460E+01    1
    0.518169403076171875E+00   -0.237451501682605067E+04   -0.764490241787535396E+01    1
    0.518587827682495117E+00   -0.237431298057985350E+04   -0.764540241787535457E+01    1
    0.522365570068359375E+00   -0.237248929464661569E+04   -0.764590241787543867E+01    1
    0.525836348533630371E+00   -0.237081442293589362E+04   -0.764640241787553165E+01    1
    0.528095960617065430E+00   -0.236972433987161048E+04   -0.764690241787550917E+01    1
    0.528680682182312012E+00   -0.236944229981314083E+04   -0.764740241787542185E+01    1
