    0.602591633796691895E+02   -0.475373533966495643E+02
    0.591880679130554199E+02   -0.473114266277446944E+02
    0.582036375999450684E+02   -0.471088389931057492E+02
    0.580621957778930664E+02   -0.470801295468611087E+02
    0.576170086860656738E+02   -0.469904196755780461E+02
    0.569328665733337402E+02   -0.468544894138976034E+02
    0.564547777175903320E+02   -0.467608884153309035E+02
    0.531588792800903320E+02   -0.461467088604565845E+02
    0.522291064262390137E+02   -0.459832711119379312E+02
    0.518935918807983398E+02   -0.459253548495506791E+02
    0.517950654029846191E+02   -0.459084541961784680E+02
    0.517227053642272949E+02   -0.458960728934776512E+02
    0.505102872848510742E+02   -0.456925140018018610E+02
    0.503529310226440430E+02   -0.456666335340048164E+02
    0.500147342681884766E+02   -0.456114291207108948E+02
    0.497239828109741211E+02   -0.455644264504582992E+02
    0.496963262557983398E+02   -0.455599775269263958E+02
    0.489907860755920410E+02   -0.454477752852684418E+02
    0.469940304756164551E+02   -0.451437202741203194E+02
    0.467858314514160156E+02   -0.451131645400429306E+02
    0.461171865463256836E+02   -0.450164985267719899E+02
    0.456951260566711426E+02   -0.449566320887060158E+02
    0.455446839332580566E+02   -0.449355082079332675E+02
    0.455060601234436035E+02   -0.449301032173221486E+02
    0.453192591667175293E+02   -0.449040676878705440E+02
    0.441830158233642578E+02   -0.447494611338659070E+02
    0.440250039100646973E+02   -0.447284720111360414E+02
    0.437901616096496582E+02   -0.446975079604219871E+02
    0.432443022727966309E+02   -0.446266015729471235E+02
    0.428544282913208008E+02   -0.445768695167493121E+02
    0.426238775253295898E+02   -0.445478182185423037E+02
    0.422419905662536621E+02   -0.445002820166650395E+02
    0.420670509338378906E+02   -0.444787495566698894E+02
    0.419682264328002930E+02   -0.444666533708041882E+02
    0.419209003448486328E+02   -0.444608779174216693E+02
    0.418977737426757812E+02   -0.444580597288955772E+02
    0.418824553489685059E+02   -0.444561945144546300E+02
    0.418370962142944336E+02   -0.444506783282696176E+02
    0.417575836181640625E+02   -0.444410335152799405E+02
    0.415914654731750488E+02   -0.444209855292335689E+02
    0.415456891059875488E+02   -0.444154852528794777E+02
    0.414646863937377930E+02   -0.444057780156104940E+02
    0.414069890975952148E+02   -0.443988836691863753E+02
    0.413736104965209961E+02   -0.443949028042780540E+02
    0.412682890892028809E+02   -0.443823782739549415E+02
    0.411164760589599609E+02   -0.443644226793760836E+02
    0.409137010574340820E+02   -0.443406193423555379E+02
    0.407999753952026367E+02   -0.443273593082698341E+02
    0.403870344161987305E+02   -0.442797554687162318E+02
    0.401548147201538086E+02   -0.442533597277309241E+02
    0.401548147201538086E+02   -0.442533597277309241E+02
    0.398843288421630859E+02   -0.442229543174529809E+02
    0.397556546076804480E+02   -0.442086184066950665E+02
    0.397311449050903320E+02   -0.442058971070949909E+02
    0.397311449050903320E+02   -0.442058971070949909E+02
    0.388928055763244629E+02   -0.441146251257770885E+02
    0.387691855430603027E+02   -0.441014636146163141E+02
    0.382785797119140625E+02   -0.440499834140403834E+02
    0.380023121833801270E+02   -0.440215237936918840E+02
    0.380023121833801270E+02   -0.440215237936918840E+02
    0.379290580749511719E+02   -0.440140415524265478E+02
    0.379290580749511719E+02   -0.440140415524265478E+02
    0.375853776931762695E+02   -0.439792959561396515E+02
    0.374623537063598633E+02   -0.439670019461645083E+02
    0.374623537063598633E+02   -0.439670019461645083E+02
    0.373569337990741985E+02   -0.439565273500984048E+02
    0.373151898384094238E+02   -0.439523949988402123E+02
    0.373151898384094238E+02   -0.439523949988402123E+02
    0.372608304023742676E+02   -0.439470268667558273E+02
    0.372608304023742676E+02   -0.439470268667558273E+02
    0.371971130371093750E+02   -0.439407534242987481E+02
    0.370610356330871582E+02   -0.439274235736039955E+02
    0.370610356330871582E+02   -0.439274235736039955E+02
    0.369589328765869141E+02   -0.439174826036528785E+02
    0.366406440734863281E+02   -0.438868277550483583E+02
    0.366406440734863281E+02   -0.438868277550483583E+02
    0.366057157516479492E+02   -0.438834946017571212E+02
    0.365902781486511230E+02   -0.438820233600809431E+02
    0.365902781486511230E+02   -0.438820233600809431E+02
    0.365741848945617676E+02   -0.438804909018223412E+02
    0.365741848945617676E+02   -0.438804909018223412E+02
    0.364091396331787109E+02   -0.438648494311484569E+02
    0.364091396331787109E+02   -0.438648494311484569E+02
    0.359520316123962402E+02   -0.438222399186413298E+02
    0.359520316123962402E+02   -0.438222399186413298E+02
    0.359084606170654297E+02   -0.438182329680659421E+02
    0.353735089302062988E+02   -0.437698105280726679E+02
    0.353735089302062988E+02   -0.437698105280726679E+02
    0.352489352226257324E+02   -0.437587398377913885E+02
    0.351613163948059082E+02   -0.437509997558805708E+02
    0.351613163948059082E+02   -0.437509997558805708E+02
    0.363588333129882812E-02   -0.437430940371242301E+02
