    0.110000000000000000E+02    0.448957122238420236E+01   -0.616155510135657192E+01
    0.110000000000000000E+02    0.449381690466177464E+01   -0.614665994901776980E+01
    0.110000000000000000E+02    0.460645598496965203E+01   -0.575807049097414758E+01
    0.110000000000000000E+02    0.482068213271139001E+01   -0.505403105063029745E+01
    0.110000000000000000E+02    0.487740039825439453E+01   -0.487531413641090694E+01
    0.110000000000000000E+02    0.489676879689873079E+01   -0.481502194995067523E+01
    0.110000000000000000E+02    0.492644488811492920E+01   -0.472337051289742504E+01
    0.110000000000000000E+02    0.493206358589499949E+01   -0.470611692049572472E+01
    0.110000000000000000E+02    0.496349118780114029E+01   -0.461019288328066512E+01
    0.110000000000000000E+02    0.497347297574261837E+01   -0.457993291428012039E+01
    0.110000000000000000E+02    0.499161392980117480E+01   -0.452519337368316510E+01
    0.110000000000000000E+02    0.503482878208160400E+01   -0.439612017578583192E+01
    0.110000000000000000E+02    0.505776811812552651E+01   -0.432836422335930315E+01
    0.110000000000000000E+02    0.509029977336507322E+01   -0.423317770443967234E+01
    0.110000000000000000E+02    0.509055069349307576E+01   -0.423244763356681108E+01
    0.110000000000000000E+02    0.511035144329071045E+01   -0.417503439064604009E+01
    0.110000000000000000E+02    0.512464372941836643E+01   -0.413383684138656005E+01
    0.110000000000000000E+02    0.512788589886783441E+01   -0.412451970496111375E+01
    0.110000000000000000E+02    0.514669835567474365E+01   -0.407066513675460584E+01
    0.110000000000000000E+02    0.514970004558563232E+01   -0.406210491506727323E+01
    0.110000000000000000E+02    0.517382109553591985E+01   -0.399364360001889418E+01
    0.110000000000000000E+02    0.518946588039398193E+01   -0.394955101873478753E+01
    0.110000000000000000E+02    0.518988036182773271E+01   -0.394838619042071715E+01
    0.110000000000000000E+02    0.519545305261131851E+01   -0.393274179005358571E+01
    0.110000000000000000E+02    0.520297789525333876E+01   -0.391166632722072150E+01
    0.110000000000000000E+02    0.520426392555236816E+01   -0.390807009898392721E+01
    0.110000000000000000E+02    0.521214842796325684E+01   -0.388605819385387008E+01
    0.110000000000000000E+02    0.521444320678710938E+01   -0.387966332410724135E+01
    0.110000000000000000E+02    0.524173620774011084E+01   -0.380400957384595229E+01
    0.110000000000000000E+02    0.524209856986999512E+01   -0.380301014915656310E+01
    0.110000000000000000E+02    0.525852328011238157E+01   -0.375784730284288759E+01
    0.110000000000000000E+02    0.526829957962036133E+01   -0.373109359335114732E+01
    0.110000000000000000E+02    0.530106246471405029E+01   -0.364213190968769851E+01
    0.110000000000000000E+02    0.530479013919830322E+01   -0.363207809688135086E+01
    0.110000000000000000E+02    0.531745493412017822E+01   -0.359802401523808868E+01
    0.110000000000000000E+02    0.532371311998781405E+01   -0.358125573206268033E+01
    0.110000000000000000E+02    0.532599291093061566E+01   -0.357515695619666118E+01
    0.110000000000000000E+02    0.532990256357420922E+01   -0.356471016000379004E+01
    0.110000000000000000E+02    0.533733725547790527E+01   -0.354488644553296695E+01
    0.110000000000000000E+02    0.534075934174029765E+01   -0.353578043927074770E+01
    0.110000000000000000E+02    0.534822845259105684E+01   -0.351594616982381059E+01
    0.110000000000000000E+02    0.535454688162007564E+01   -0.349921110077303288E+01
    0.110000000000000000E+02    0.536325871944427490E+01   -0.347620229029332251E+01
    0.110000000000000000E+02    0.536592303239117197E+01   -0.346918073564365947E+01
    0.110000000000000000E+02    0.537282679347566727E+01   -0.345101952853967209E+01
    0.110000000000000000E+02    0.538390517234802246E+01   -0.342197607363371503E+01
    0.110000000000000000E+02    0.539286309298638855E+01   -0.339858142595625035E+01
    0.110000000000000000E+02    0.539512989698772127E+01   -0.339267412678359959E+01
    0.110000000000000000E+02    0.540158343346886394E+01   -0.337588432661172888E+01
    0.110000000000000000E+02    0.540994882583618164E+01   -0.335418254239368707E+01
    0.110000000000000000E+02    0.541512638491250264E+01   -0.334078580298775352E+01
    0.110000000000000000E+02    0.541908814886294188E+01   -0.333055299166985819E+01
    0.110000000000000000E+02    0.542204895575216561E+01   -0.332291579326924991E+01
    0.110000000000000000E+02    0.543888973727112646E+01   -0.327964288892757994E+01
    0.110000000000000000E+02    0.544271341411610443E+01   -0.326985734117085558E+01
    0.110000000000000000E+02    0.544636178058752751E+01   -0.326053407782205129E+01
    0.110000000000000000E+02    0.545683892005279958E+01   -0.323383413927910546E+01
    0.110000000000000000E+02    0.546620011329650879E+01   -0.321007093292931245E+01
    0.110000000000000000E+02    0.546839435146564234E+01   -0.320451357984553287E+01
    0.110000000000000000E+02    0.547460107331977675E+01   -0.318881986943881168E+01
    0.110000000000000000E+02    0.547889315044052250E+01   -0.317798987344785688E+01
    0.110000000000000000E+02    0.548095996510704619E+01   -0.317278134869674711E+01
    0.110000000000000000E+02    0.549702987988838032E+01   -0.313242971108578772E+01
    0.110000000000000000E+02    0.549721767346555001E+01   -0.313195968700659710E+01
    0.110000000000000000E+02    0.550199399312178627E+01   -0.312001700519981906E+01
    0.110000000000000000E+02    0.550620808424763908E+01   -0.310949905953591532E+01
    0.110000000000000000E+02    0.551034271717071533E+01   -0.309919669297244837E+01
    0.110000000000000000E+02    0.551830848210135283E+01   -0.307939639500504558E+01
    0.110000000000000000E+02    0.551986396312713623E+01   -0.307553738069771754E+01
    0.110000000000000000E+02    0.551999628543853760E+01   -0.307520921211932574E+01
    0.110000000000000000E+02    0.553420722484588623E+01   -0.304006700500111293E+01
    0.110000000000000000E+02    0.553978701361052650E+01   -0.302632396919970592E+01
    0.110000000000000000E+02    0.554425317223105196E+01   -0.301534624104862559E+01
    0.110000000000000000E+02    0.554426440530874309E+01   -0.301531865551681078E+01
    0.110000000000000000E+02    0.554865539073944092E+01   -0.300454519667540154E+01
    0.110000000000000000E+02    0.555977994296671696E+01   -0.297733696337375964E+01
    0.110000000000000000E+02    0.556472221192265870E+01   -0.296528895255143388E+01
    0.110000000000000000E+02    0.557189772657762106E+01   -0.294784032509946270E+01
    0.110000000000000000E+02    0.557476878166198730E+01   -0.294087323120064070E+01
    0.110000000000000000E+02    0.557486426166994864E+01   -0.294064167466282189E+01
    0.110000000000000000E+02    0.558027870433502748E+01   -0.292752557434728677E+01
    0.110000000000000000E+02    0.558051492142613181E+01   -0.292695402272079841E+01
    0.110000000000000000E+02    0.559491166737513090E+01   -0.289222494386413631E+01
    0.110000000000000000E+02    0.559549266215178420E+01   -0.289082776888295667E+01
    0.110000000000000000E+02    0.559934585422838360E+01   -0.288157016380522446E+01
    0.110000000000000000E+02    0.560153305530548096E+01   -0.287632184239613053E+01
    0.110000000000000000E+02    0.560425476573047288E+01   -0.286979761376257558E+01
    0.110000000000000000E+02    0.560719311237335205E+01   -0.286276240073676291E+01
    0.110000000000000000E+02    0.562315419354478241E+01   -0.282469799383187681E+01
    0.110000000000000000E+02    0.562578916549682617E+01   -0.281843854333612853E+01
    0.110000000000000000E+02    0.562822060088664600E+01   -0.281266875902925140E+01
    0.110000000000000000E+02    0.562925341090602238E+01   -0.281021969485036438E+01
    0.110000000000000000E+02    0.564454745705703953E+01   -0.277407834102822948E+01
    0.110000000000000000E+02    0.564632797544140530E+01   -0.276988599959487702E+01
    0.110000000000000000E+02    0.565376107455070454E+01   -0.275241854764673244E+01
    0.110000000000000000E+02    0.565806729407891318E+01   -0.274232439953143192E+01
    0.110000000000000000E+02    0.566737949848175049E+01   -0.272055920205162494E+01
    0.110000000000000000E+02    0.567401077949155308E+01   -0.270511292696074612E+01
    0.110000000000000000E+02    0.567426405436571102E+01   -0.270452384440770999E+01
    0.110000000000000000E+02    0.567459749949896342E+01   -0.270374839466823680E+01
    0.110000000000000000E+02    0.567567272876622564E+01   -0.270124863190052178E+01
    0.110000000000000000E+02    0.567595303058624268E+01   -0.270059715802063494E+01
    0.110000000000000000E+02    0.567640758702938175E+01   -0.269954085080731021E+01
    0.110000000000000000E+02    0.567656168823348573E+01   -0.269918279429221508E+01
    0.110000000000000000E+02    0.568556966671615616E+01   -0.267829388381218214E+01
    0.110000000000000000E+02    0.569188025632382377E+01   -0.266370837557388862E+01
    0.110000000000000000E+02    0.569551205318234111E+01   -0.265533234851393463E+01
    0.110000000000000000E+02    0.569846740431434018E+01   -0.264852614450178558E+01
    0.110000000000000000E+02    0.570146083831787109E+01   -0.264164113889319196E+01
    0.110000000000000000E+02    0.570419726422241613E+01   -0.263535510080191937E+01
    0.110000000000000000E+02    0.570942329201546350E+01   -0.262337082758063822E+01
    0.110000000000000000E+02    0.571203947067260742E+01   -0.261738169188004122E+01
    0.110000000000000000E+02    0.571319103843633069E+01   -0.261474761334395378E+01
    0.110000000000000000E+02    0.571650142991404842E+01   -0.260718285979229281E+01
    0.110000000000000000E+02    0.571919220335327161E+01   -0.260104210262225211E+01
    0.110000000000000000E+02    0.572309136390686035E+01   -0.259215646855776072E+01
    0.110000000000000000E+02    0.572673232723569736E+01   -0.258387295601761435E+01
    0.110000000000000000E+02    0.573127090930938721E+01   -0.257356584347292738E+01
    0.110000000000000000E+02    0.573212426146326948E+01   -0.257163018272176025E+01
