Res: 0 -2.89143e-06 0 0 0 3.3806e-07 0 -2.89143e-06
Res: 1 -2.4095e-06 0 0 0 3.3806e-07 0 -2.4095e-06
Res: 2 -1.75772e-06 0 0 0 3.3806e-07 0 -1.75772e-06
Res: 3 -2.01838e-06 0 0 0 3.3806e-07 0 -2.01838e-06
Res: 4 -1.60583e-06 0 0 0 3.3806e-07 0 -1.60583e-06
Res: 5 -1.58299e-06 0 0 0 3.3806e-07 0 -1.58299e-06
Res: 6 -1.12545e-06 0 0 0 3.3806e-07 0 -1.12545e-06
Res: 7 -1.4533e-06 0 0 0 3.3806e-07 0 -1.4533e-06
Res: 8 -1.06437e-06 0 0 0 3.3806e-07 0 -1.06437e-06
Res: 9 -7.46021e-07 0 0 0 3.3806e-07 0 -7.46021e-07
Res: 10 -1.13852e-06 0 0 0 3.3806e-07 0 -1.13852e-06
Res: 11 2.76727e-08 0 0 0 3.3806e-07 0 2.76727e-08
Res: 12 -4.67653e-07 0 0 0 3.3806e-07 0 -4.67653e-07
Res: 13 -6.57583e-08 0 0 0 3.3806e-07 0 -6.57583e-08
Res: 14 -2.80945e-07 0 0 0 3.3806e-07 0 -2.80945e-07
Res: 15 -5.57011e-07 0 0 0 3.3806e-07 0 -5.57011e-07
Res: 16 1.95077e-07 0 0 0 3.3806e-07 0 1.95077e-07
Res: 17 -6.05106e-07 0 0 0 3.3806e-07 0 -6.05106e-07
Res: 18 -5.82862e-08 0 0 0 3.3806e-07 0 -5.82862e-08
Res: 19 -1.74632e-07 0 0 0 3.3806e-07 0 -1.74632e-07
Res: 20 1.80029e-08 0 0 0 3.3806e-07 0 1.80029e-08
Res: 21 1.37122e-07 0 0 0 3.3806e-07 0 1.37122e-07
Res: 22 5.87325e-07 0 0 0 3.3806e-07 0 5.87325e-07
Res: 23 6.98886e-07 0 0 0 3.3806e-07 0 6.98886e-07
Res: 24 1.50907e-06 0 0 0 3.3806e-07 0 1.50907e-06
Res: 25 1.4503e-06 0 0 0 3.3806e-07 0 1.4503e-06
Res: 26 2.23575e-06 0 0 0 3.3806e-07 0 2.23575e-06
Res: 27 2.00124e-06 0 0 0 3.3806e-07 0 2.00124e-06
Res: 28 1.87652e-06 0 0 0 3.3806e-07 0 1.87652e-06
Res: 29 1.98625e-06 0 0 0 3.3806e-07 0 1.98625e-06
Res: 30 2.36003e-06 0 0 0 3.3806e-07 0 2.36003e-06
Res: 31 1.83505e-06 0 0 0 3.3806e-07 0 1.83505e-06
Res: 32 1.8995e-06 0 0 0 3.3806e-07 0 1.8995e-06
Res: 33 2.10377e-06 0 0 0 3.3806e-07 0 2.10377e-06
Res: 34 1.75849e-06 0 0 0 3.3806e-07 0 1.75849e-06
Res: 35 1.5751e-06 0 0 0 3.3806e-07 0 1.5751e-06
Res: 36 1.09093e-06 0 0 0 3.3806e-07 0 1.09093e-06
Res: 37 8.38994e-07 0 0 0 3.3806e-07 0 8.38994e-07
Res: 38 1.45286e-06 0 0 0 3.3806e-07 0 1.45286e-06
Res: 39 5.19374e-07 0 0 0 3.3806e-07 0 5.19374e-07
Res: 40 1.10614e-06 0 0 0 3.3806e-07 0 1.10614e-06
Res: 41 1.02452e-06 0 0 0 3.3806e-07 0 1.02452e-06
Res: 42 1.45577e-07 0 0 0 3.3806e-07 0 1.45577e-07
Res: 43 4.49827e-07 0 0 0 3.3806e-07 0 4.49827e-07
Res: 44 5.74801e-07 0 0 0 3.3806e-07 0 5.74801e-07
Res: 45 5.10402e-07 0 0 0 3.3806e-07 0 5.10402e-07
Res: 46 -3.18868e-08 0 0 0 3.3806e-07 0 -3.18868e-08
Res: 47 7.60693e-07 0 0 0 3.3806e-07 0 7.60693e-07
Res: 48 4.99849e-08 0 0 0 3.3806e-07 0 4.99849e-08
Res: 49 2.81317e-07 0 0 0 3.3806e-07 0 2.81317e-07
Res: 50 -2.64673e-08 0 0 0 3.3806e-07 0 -2.64673e-08
Res: 51 3.32757e-07 0 0 0 3.3806e-07 0 3.32757e-07
Res: 52 2.12623e-07 0 0 0 3.3806e-07 0 2.12623e-07
Res: 53 2.19655e-07 0 0 0 3.3806e-07 0 2.19655e-07
Res: 54 1.35228e-07 0 0 0 3.3806e-07 0 1.35228e-07
Res: 55 5.65883e-07 0 0 0 3.3806e-07 0 5.65883e-07
Res: 56 -2.14154e-07 0 0 0 3.3806e-07 0 -2.14154e-07
Res: 57 2.12151e-07 0 0 0 3.3806e-07 0 2.12151e-07
Res: 58 4.62678e-07 0 0 0 3.3806e-07 0 4.62678e-07
Res: 59 4.25268e-07 0 0 0 3.3806e-07 0 4.25268e-07
