

    0.118516786829876828E-98   -0.686228985419844594E+04    0.832392175454783867E-08    0.216371177924696314E-10    0.733895749167144524E-10    0.310286700773379109E-13    0.852829399792287762E-14   -0.559285067223035104E-13    0.145152279755586745E-12   -0.592734175451721437E-02
    0.121835997787616383E-98   -0.686234909669523495E+04    0.371346213623924416E-09   -0.220186656035401753E-10    0.125708525116610669E-09   -0.203604463410659810E-13    0.234254736205266800E-15    0.168394432834530082E-13   -0.115160982536829437E-13   -0.519815537617638636E-02
    0.160463246662859029E-98   -0.686290387482252299E+04    0.881847755774291261E-08    0.139692078558609267E-09   -0.475574828341097814E-09   -0.190920687539584240E-13   -0.981866143008903461E-14   -0.441629517045273484E-14   -0.410317710882929156E-13   -0.600704161512553673E-02
    0.165888795315498415E-98   -0.686297438028759825E+04    0.367691417567731612E-08    0.248218077114452631E-09   -0.605285401464772842E-09   -0.139851065595814931E-13   -0.892898412870003398E-14   -0.875574051942771059E-13    0.159561464015120500E-12   -0.444263061367888845E-02
    0.206156662407398447E-98   -0.686341301772910174E+04   -0.584412864291471968E-08   -0.177628739683259730E-09    0.414315829362096827E-09   -0.152884052323957599E-13   -0.172814975758666419E-14   -0.123911716388004094E-13    0.859304556174791883E-13    0.593965860200943926E-02
    0.343047543552613670E-98   -0.686443548307234050E+04    0.777074000700565440E-08    0.816499687126334214E-10   -0.146725274517492223E-09    0.234814965301817016E-14    0.461493166672916568E-14    0.107338108242343889E-12   -0.263041745719774477E-12   -0.721530631270592658E-02
    0.493273312549013547E-98   -0.686516587178921145E+04    0.116269894516724827E-07   -0.151680589361213706E-09    0.397779361753961100E-09    0.280164629142132851E-13    0.214580350287798117E-14   -0.116528739785363503E-14    0.813765521941962164E-13    0.699931585036890798E-02
    0.994353110882216856E-98   -0.686657192974715690E+04   -0.306575330137290465E-08    0.176323314847484489E-09   -0.487067163535589884E-09   -0.175434791031484940E-13   -0.325398276879993151E-14   -0.698584463871320446E-14   -0.689464150635186202E-13   -0.465630292790818884E-02
    0.100593230543302805E-97   -0.686659908509048546E+04   -0.628411376782513762E-09    0.472531719528867010E-10   -0.277914861549787360E-09   -0.109000003130944090E-13   -0.346498528695270801E-14   -0.394162293914999429E-13   -0.145203666033779414E-13   -0.396908710295241704E-02
    0.116368534366464828E-97   -0.686689443951220892E+04   -0.679145903661370238E-09    0.832183559257200136E-10   -0.135632123142649202E-09   -0.159913865950800981E-13   -0.717509043073107164E-14    0.158095900234816133E-12   -0.381384056325253903E-12   -0.413977042983362277E-02
