1.76937077060182e-99	-6770.28319733007	-1.33675223620399e-10	-9.6946737758058	-0.000689356510831581	6.35434266497821	51312931143.7462	24332336472100.3	2654007481735.59	507.478839942613	
2.08494382489915e-99	-6770.61543318177	-4.36757653000461e-11	10.9478554093845	0.00103844922702761	-4.80612054871233	87676251767.4263	15057110765533.8	8260525535056.53	242.821870646848	
2.42073075661348e-99	-6770.91808827724	-2.1056610610226e-10	5.21307513750768	-0.00111701942865154	7.74147209022128	73307330249.3753	2248945374302.17	2453718795492.12	373.790629967557	
2.63445409950977e-99	-6771.09130133232	-6.06900444318313e-11	-6.63948940683295	-0.00106333492383118	1.70442827547033	23345654428.2575	20228123955884	9427543571614.59	376.778257063149	
4.25092998092458e-99	-6772.05222491306	-2.34970932626014e-10	-7.14195040283521	-0.000364460166396233	2.79753023089679	91799358396.5085	24133939500453	10298713947654.4	623.829701447402	
7.11050638666961e-99	-6773.08509628304	3.00592374699013e-10	3.67325969872742	-0.000220864154008289	4.49306300390347	-129378268958.195	8367512218104.76	10426009480522.3	560.027151146588	
7.45285632282508e-99	-6773.18314407288	-1.62220466110843e-10	2.36208387434282	0.000922872844942843	-0.448486217486022	-73562681502.876	17485467501533.5	5487843098363.02	294.94400048676	
1.50070601816007e-98	-6774.58699089526	7.3588882792813e-11	7.92799005891556	-0.00118668646945775	11.3151911850177	-59560992649.1785	7707305259871.3	10462143368927.3	38.2820472493094	
1.87964856177676e-98	-6775.04128919125	-1.96164467697483e-10	-10.1985338803971	0.000441133578393215	-0.56465667853344	68675671068.783	26210090559197.8	5066852395551.54	138.596514621363	
4.79004488014125e-98	-6776.91619910482	1.88194151760799e-10	-10.8767269247893	-0.000979797458025946	10.1713386758311	-88424323583.4768	221085730728.803	3732464716893.78	92.1211883862803	
6.6229450389034e-98	-6777.56819982486	8.93843749302674e-11	2.85563626955992	0.000329704221473057	-6.33150171740269	35203275678.5811	5659052809662.94	10122282145690.1	162.822146784375	
6.73465071838584e-98	-6777.60565143866	-5.25602598868787e-11	-2.4380275576207	0.00103729204290679	-9.48259739766174	116937451763.899	18795940007027.4	10474939186342.5	35.5594434466047	
1.21038674533986e-97	-6778.78216959453	-2.45369500649227e-10	10.0212032355902	0.00060386535010905	-0.0905045983966873	27148330844.4093	2094905648480.45	2836749252250.59	395.583195716665	
3.95162047736254e-97	-6781.15254121339	2.95003001956593e-10	-3.81116898961232	-0.000558833733565871	7.85401370234998	-56932831585.9521	26729168876085.1	8820969127660.94	49.1548331351742	
4.34111756873581e-97	-6781.34455336752	-2.60092861440648e-10	-9.93072600947738	0.000304486486222527	-4.11400204264622	124390779605.269	8533485149315.36	11114628456635.9	478.248960371538	
1.25617167499883e-96	-6783.47359740019	-1.38537534523301e-10	6.45354848823937	-0.000103439847551316	-0.395241381034623	115257245117.613	10560921158436.3	2392558015932.54	391.262063949409	
7.58350531848598e-96	-6787.07341098661	2.97680634805125e-11	0.63966417642762	0.000116048328892917	1.83841309208751	-128082875934.959	952093611755.368	3905838818156.17	526.791828361546	
1.15315320234162e-95	-6787.91563031146	2.35143133919487e-10	-9.45814941271136	-0.000546403170681109	4.40470419681205	77661628002.7891	22023890698142.9	2538913111965.54	620.031525881273	
2.49826412432219e-95	-6789.46582238179	4.58230310049935e-11	1.98168349780403	0.0003826315959675	0.11770745914987	57766347017.2011	7599907837404.27	145091636184.4	627.317943632271	
4.69936711108289e-95	-6790.7334857858	-8.69069585887935e-11	5.98944535510651	-0.000383766566346418	1.43150789822468	-94295838360.3559	2973760878524.14	5462311301650.45	279.959471550682	
5.6377406364121e-95	-6791.10159687867	-2.5094513836823e-10	0.759377387941934	-0.000508778517083766	6.36625329815506	15385746912.8133	18593089593053.9	876213912133.938	0.467693138565551	
7.4671223586164e-95	-6791.66764949794	-1.43115188862364e-10	-9.90010306196566	0.000748739855080902	-6.87048326362778	122679568106.869	13972533725474.5	5779663464033.89	381.045226376275	
1.56874133845485e-94	-6793.15634749208	1.99126863734313e-10	3.64848658963402	-0.000348971252031656	-2.38708285609215	93290581192.3293	17213593423985.6	11193977018543.3	545.63193378949	
2.36278218575136e-94	-6793.97947992083	-2.30040901793135e-10	0.337579646088326	-0.000456509972125448	6.26714447973109	-121660026945.938	21916528261288.1	3019462670145.01	148.862881840838	
2.44546539612005e-94	-6794.05227118867	1.74103107694888e-10	1.31854447595937	0.000241945152600476	3.31650088489451	-56108597753.8439	19304204425364.3	12039123366643.9	320.075116190709	
3.34052385493048e-94	-6794.68005556189	1.83407025918869e-10	8.38792216680466	0.000584165031958081	-5.09713564372608	120879072117.397	17716993383561.3	8303819395490	565.578855969544	
8.56720401250528e-94	-6796.56768313984	-1.36541323285665e-10	3.97446447154844	-0.00117293249206734	11.0825216188507	-88717009283.7603	19607352566184.7	5984461722624.22	336.050214042867	
9.34286023714406e-94	-6796.74502516812	-1.69051683441832e-10	6.89931426232604	-0.000828288881288429	1.39422401572336	-24481824127.4402	25726699380142	8185167828078.75	613.873724778352	
1.04446011567695e-93	-6796.9719707053	6.3986247681351e-12	6.18827959537522	0.00086735720676842	-1.28371411741714	-117514882300.598	14469860551558.9	3006649586064.64	428.005475168246	
3.53421561542801e-93	-6799.41395324043	-1.60335411315401e-11	-0.856176245907873	-0.000551051144358949	3.90185633074706	-116020519122.248	4396803023179.85	4169917154134.94	504.55146297229	
3.88173335402579e-93	-6799.60553406212	1.19731688467347e-10	-9.35945149185303	-0.00117737114209705	8.70638943100816	54121858575.4875	26766754745090.6	7342225649006.8	52.9685909546762	
4.55139312753213e-93	-6799.92783720886	3.16294973194797e-11	1.62687066942251	0.000698283427411688	-5.49211465884444	118724793286.038	22597143840900.3	10190314709291.5	472.058693730541	
5.20033853993976e-93	-6800.19841792751	-2.10774065894072e-10	0.291158265410588	0.000840885424154517	-2.27707792629161	50703012630.2055	27009020498580.3	5528863332162	316.032584746929	
1.31292294440211e-92	-6802.05465247275	-1.64897983796703e-10	3.17916885651016	0.000421868793193132	-2.57069143008617	-100498103911.702	7680512212578.7	1799906782523.45	311.051904961861	
1.44123297462645e-92	-6802.24513861811	1.96598550390255e-12	4.04117346528802	-0.000591500059833229	-1.01517264548878	86767996724.9207	18849646932922.2	8063482219996.19	451.520433723157	
1.53268598342338e-92	-6802.37218414081	-2.86854183543188e-10	-6.2391191675686	-0.000482478160761849	-1.71073588225006	81503853741.7785	6479763208390.7	2734631412772.81	160.09244319044	
2.55101878471176e-92	-6803.39512626449	-3.29844565693425e-11	-9.44165829470544	0.00121959542623268	-10.6399166498704	107498886006.04	18048918632832.8	9733039545181.29	317.118349774008	
2.85550115228646e-92	-6803.62463538421	7.0070401793047e-11	1.79302608723328	-0.00110851805993113	1.92115775520932	75252258956.9212	21805500481479.6	1042205129403.72	184.504256921067	
2.85487515071023e-92	-6803.6281968831	2.01824664175402e-10	-5.32427398815302	0.000906494029170488	-4.8358025133761	97557917918.5321	12487497192288.3	8128463971487.23	547.865985490608	
3.33907364736714e-92	-6803.94552749376	-8.83895820870861e-11	6.69921927628142	-0.0010279143748247	6.97794803933333	75324675171.8609	2052083272438.33	7645651387445.52	503.356574095706	
5.33760502201373e-92	-6804.88769476813	-3.56866336165961e-11	-1.02642741282093	0.0006233699739849	-5.0126438877886	117770200126.722	3747314256122.73	10164800666484.2	278.360994081739	
9.4222575330245e-92	-6806.02829008502	1.50434764050824e-10	9.37210688489744	-0.000684853730256108	8.19567591983786	-33039769993.9131	22274230986898.8	1504663993456.02	19.5289113213295	
1.30031357019905e-91	-6806.67652173134	-2.4054761090563e-10	9.73773123710921	-0.000735150879451976	2.27910857533379	115456828514.096	9720304807199.65	6354102990856.22	14.0950894931277	
1.48294837620479e-91	-6806.94337534922	2.57357316497314e-10	6.48240726875333	0.000482736598933213	-3.49844781199126	111333093083.042	25577656384233.5	237868436816.812	472.212603538609	
2.93977835978136e-91	-6808.31597922624	2.28745684671727e-10	-0.493808681811401	-0.000275274070360124	-2.90895774665366	50734426681.564	11954086547692.5	7325236878477.22	544.143069198254	
1.4715851809321e-90	-6811.54116137919	9.16685854702735e-11	9.54989837731317	-0.000307453231183184	-2.45867819507992	94894048670.2654	3369242800393.06	10895497349826.4	330.706894426222	
6.04173420099331e-90	-6814.36986321108	-8.08013319194337e-11	-5.07792256573222	-0.00035537454771007	4.12836603913471	-124088555315.327	12660440759736.3	8307687937356.55	535.340937728275	
6.23041788965357e-90	-6814.43536784595	-1.69245167291988e-10	-8.81281265226956	-0.000386507570001566	6.70676305568369	-52176752775.0063	21832846185192.1	2077012047116.96	498.184924826406	
