

    0.170443528418123382E-98   -0.673895549590233713E+04    0.452051699161529541E+01   -0.337286651134490967E+01    0.244953453540802002E+01   -0.181547999382019043E+00
    0.226947903545302985E-98   -0.673953212882454682E+04    0.299775779247283936E+01   -0.167256474494934082E+01   -0.472414076328277588E+01    0.446828007698059082E+00
    0.305704558449189263E-98   -0.674013192612245803E+04    0.273525059223175049E+01   -0.404106736183166504E+01    0.140340805053710938E+01   -0.427463650703430176E+00
    0.471980119860060276E-98   -0.674100456157337976E+04   -0.357440054416656494E+01    0.483034968376159668E+01    0.768278241157531738E+00    0.263634741306304932E+01
    0.261640351993981902E-97   -0.674443379974471009E+04   -0.126684606075286865E+01    0.263013005256652832E+01    0.265612602233886719E+01   -0.188274860382080078E+01
    0.747544887660573076E-97   -0.674653744673553956E+04   -0.282320976257324219E+01    0.382115483283996582E+01   -0.320448219776153564E+01    0.483116567134857178E+01
    0.112613517041154237E-96   -0.674736095172038222E+04   -0.298546791076660156E+01    0.426961660385131836E+01    0.101687788963317871E+01   -0.400330722332000732E+01
    0.315831034901605488E-96   -0.674942744295565080E+04    0.239222049713134766E+01   -0.111817717552185059E+01    0.175640583038330078E+01    0.393683254718780518E+01
    0.129095387622474827E-95   -0.675224730153991823E+04    0.141888856887817383E+00   -0.143673777580261230E+01    0.348390221595764160E+01   -0.193159937858581543E+01
    0.165376271785245837E-95   -0.675274664502526139E+04   -0.460769116878509521E+01    0.327650368213653564E+01   -0.213898479938507080E+01   -0.240683555603027344E-01
    0.193152805818824297E-95   -0.675306116163110346E+04    0.262760519981384277E+00    0.974229574203491211E+00    0.450592160224914551E+01   -0.432519078254699707E+01
    0.256664489078170831E-95   -0.675363373788389254E+04    0.122068226337432861E+01    0.124868750572204590E+00    0.702451467514038086E+00    0.229240655899047852E+01
    0.476846308880939018E-95   -0.675487658687055955E+04    0.138057768344879150E+01   -0.121465921401977539E+00    0.268528461456298828E+01    0.413904786109924316E+01
    0.597337174489669787E-95   -0.675533116187053474E+04   -0.429911434650421143E+01    0.286604464054107666E+01    0.406082332134246826E+01   -0.532918572425842285E+00
    0.202838123510013215E-94   -0.675778018506541503E+04   -0.410229325294494629E+01    0.271814107894897461E+01    0.223755836486816406E+00   -0.499887466430664062E+01
    0.316186715352594797E-94   -0.675867203440673620E+04   -0.272859752178192139E+01    0.128535270690917969E+01    0.294806361198425293E+01    0.322116792201995850E+01
    0.328263093101044255E-94   -0.675875099938576841E+04   -0.176911175251007080E+01    0.268092930316925049E+01   -0.496479749679565430E+01    0.426862061023712158E+01
    0.577068715795307109E-94   -0.675988329128764963E+04    0.495094895362854004E+01   -0.363932192325592041E+01   -0.141763567924499512E+01   -0.118848383426666260E+01
    0.692507265529124726E-94   -0.676025200604530619E+04    0.168434739112854004E+01   -0.317270696163177490E+01   -0.352397024631500244E+01    0.380925357341766357E+01
    0.205004387368893140E-93   -0.676242660153322140E+04   -0.321817934513092041E+01    0.186716914176940918E+01   -0.213216423988342285E+01   -0.428988218307495117E+01
    0.343670203890211847E-93   -0.676346390374759540E+04    0.599165558815002441E+00    0.618572235107421875E+00   -0.385507225990295410E+01    0.193906843662261963E+01
    0.626235164567631170E-93   -0.676466799069741501E+04   -0.337883234024047852E+00    0.162649035453796387E+01    0.346720576286315918E+01    0.238829255104064941E+01
    0.632498102904606160E-93   -0.676469189321427802E+04    0.169151127338409424E+01   -0.317135691642761230E+01   -0.462936818599700928E+01    0.169520556926727295E+01
    0.906975625851950541E-93   -0.676541676992456905E+04   -0.204902887344360352E-01    0.130892992019653320E+01   -0.120469450950622559E+01    0.310080409049987793E+01
    0.151028464971463824E-92   -0.676644064561538016E+04    0.227978408336639404E+01   -0.359929203987121582E+01    0.996541380882263184E+00   -0.542179346084594727E+00
    0.881179996870601871E-92   -0.676997223278738420E+04   -0.451907873153686523E+01    0.313919544219970703E+01    0.875704884529113770E+00   -0.408896744251251221E+01
    0.947927989765751764E-92   -0.677012226603620638E+04    0.591695308685302734E-02    0.132947325706481934E+01    0.550610423088073730E+00   -0.107185423374176025E+01
    0.183918720313630108E-91   -0.677145186698895668E+04   -0.318249225616455078E+01    0.439384758472442627E+01    0.113142132759094238E+00   -0.180920422077178955E+01
    0.498524321502586490E-91   -0.677345018389894994E+04    0.203619599342346191E+00    0.107141494750976562E+01   -0.208131790161132812E+01   -0.251527726650238037E+01
    0.900962933449876322E-90   -0.677924297756460146E+04   -0.244453728199005127E+01    0.369798719882965088E+01    0.393737137317657471E+01    0.385289907455444336E+01
    0.146956702721116383E-89   -0.678022549552391956E+04   -0.362194001674652100E+01    0.451938509941101074E+01   -0.294380307197570801E+01   -0.432192564010620117E+01
