   -0.713954350731309972E+00    0.156047602330020041E+01   -0.148770542273884265E+01    0.447783003663814227E+01    0.357880187451893583E+01    0.187674557017018628E+01   -0.182977950610191353E+01   -0.763382807258890850E+00    0.365335012752006787E+04
   -0.631554879191076779E+00   -0.148384399767814079E+01    0.153008607249431794E+01    0.182393425056958058E+01    0.180984453627474728E+01   -0.209089351789536027E+01    0.216025607265561970E+01    0.203496560936905446E+01    0.365377238810731660E+04
    0.957287123027903419E-01    0.176942547109224968E+01   -0.202085632786384251E+01    0.499232023013790105E+00    0.522676429206664572E+00    0.204399082586544445E+01   -0.237640371485396340E+01   -0.346689351293608627E+01    0.365497351583537920E+04
   -0.772599187076102645E+00    0.632969869364686133E+00   -0.514830751684205445E+00   -0.603638898965043857E+00   -0.121338737336984082E+01    0.124264909160709358E+01   -0.115823823071217591E+01    0.186463344764619343E+01    0.365513695169740640E+04
   -0.262628689725415754E+00   -0.557188346255561129E+00    0.575707217947555527E+00   -0.220158942410807290E+01   -0.259493814197020756E+01    0.365218475186703806E+00   -0.421142718038884034E+00   -0.234796289662007718E+01    0.365533222907948175E+04
   -0.627439950029020643E+00   -0.124432204602117080E+01    0.130436719656294819E+01    0.236631294536389181E+01    0.198866520689730564E+01   -0.132525049312753307E+01    0.132200103247075962E+01   -0.285343320845562864E+01    0.365538129274689118E+04
   -0.932281965954918412E+00   -0.391520159298498704E+00    0.344241798610495309E+00    0.296124947644929648E+01    0.200659069821297109E+01    0.293324390272672986E+00   -0.370888026206996457E+00   -0.133910368041683947E+01    0.365577214251852183E+04
    0.258952137604087085E+00    0.837059902842357317E+00   -0.799987221360676237E+00   -0.239850243553428877E+01   -0.216997810530739743E+01    0.205427855044152352E+01   -0.213725839260418482E+01    0.104253616596231780E+00    0.365600780012116820E+04
    0.222759380005763674E+00    0.367145937771132758E+01   -0.375556184435298590E+01    0.436641789561355154E+01    0.401146728008978926E+01    0.356732392856215341E+01   -0.372211337205356818E+01   -0.549568476414722618E+00    0.365624183918088147E+04
    0.548374774725461478E+00    0.255788649571991300E+01   -0.244862886124349721E+01    0.283192803953808969E+00    0.360068436171729900E+00    0.111787031241792345E+01   -0.109983573628990161E+01    0.513626525920491517E+00    0.365641550869235380E+04
   -0.396182516654986827E+00   -0.933631385309695361E+00    0.703329357986448578E+00    0.597842511005785227E+00   -0.313118365479095218E+00    0.227368037929267075E+00   -0.549106444967194740E+00   -0.192860480190939931E+00    0.365647618303904846E+04
    0.511412258096689776E+00    0.218529833310427168E+01   -0.229720062584668305E+01   -0.239728639786831987E+01   -0.213901220902468481E+01    0.238959410548016837E+01   -0.246019049368426135E+01   -0.635200828753510471E+00    0.365663263357297546E+04
   -0.648785202203994160E-01    0.414738670988203495E+01   -0.422221274031119442E+01    0.184038148883226871E+01    0.100478628432063211E+01    0.427046610532063653E+01   -0.445784750349589665E+01   -0.552667961939309116E+00    0.365665886029371313E+04
    0.186218382707467711E+00   -0.220386247852201400E+01    0.217182655341086672E+01    0.300981488854175971E+01    0.312788892368201310E+01   -0.105904839265761286E+01    0.921483917789519325E+00   -0.908500991356414822E+00    0.365668938897416228E+04
    0.602024211528676467E+00   -0.110385489359504163E+01    0.107294746086007464E+01    0.353664255965871632E+01    0.278481834348517232E+01   -0.141539305749176858E+01    0.136997094659830942E+01    0.161056808181073130E+01    0.365699594056369506E+04
   -0.264604383204759763E+00   -0.916886023808304529E+00    0.836198368987243867E+00    0.505623294428899861E+00   -0.331133035597715342E+00    0.924239810030876185E+00   -0.106723645355488550E+01    0.224548725419391282E+01    0.365712687653161174E+04
   -0.481371356219604252E-01    0.175767368244651401E+01   -0.179017106732887621E+01    0.646923990320507514E+00    0.518958116194756514E-01    0.258206731800054712E+01   -0.268570681640952547E+01    0.419222955753921056E+01    0.365727992108349372E+04
    0.117994171384740998E+01    0.175963644843804357E+01   -0.180637643086895761E+01    0.300549820649015587E+00   -0.145541696877893756E+00    0.119675037042806842E+01   -0.128559895569006377E+01   -0.107302855792789398E+01    0.365729520691639755E+04
    0.561609365760942225E-01    0.249056491316590023E+01   -0.263697385940496787E+01   -0.725396002506544235E-01   -0.941096409309415627E+00    0.168089773361610018E+01   -0.181333776595556806E+01    0.217181871605960275E+01    0.365737141664423825E+04
    0.498579213257857035E-01    0.256376509193807145E+01   -0.273739193358847865E+01   -0.136085286995560217E+01   -0.169789478403391314E+01    0.123391298353516365E+01   -0.151142488276047926E+01   -0.803673481975636150E+00    0.365747918766050134E+04
   -0.368153795211298984E+00   -0.226567880080291406E+01    0.207606250515988222E+01    0.168696121829751444E+01    0.131688318400665594E+01   -0.228079304602244504E+01    0.200326580337340499E+01    0.169265489503845767E+01    0.365750825810423885E+04
   -0.572271145006856052E+00    0.163016061584632688E+01   -0.154777572914457595E+01    0.100183662052937628E+01    0.639463375452948846E+00    0.296889889632534931E+01   -0.286816744929507417E+01   -0.890244489610650724E+00    0.365758382178703732E+04
    0.491918626518252466E+00   -0.336652426880646338E+00    0.676243604052011449E-01   -0.701207310296630304E+00   -0.579940197525882439E+00    0.258760104958570381E+00   -0.490232455483946339E+00   -0.704152694502969467E+00    0.365760114286650605E+04
    0.168491784461481942E+00    0.182235319276211527E+01   -0.198291023225952667E+01    0.245198873211526802E+01    0.191821127711733119E+01    0.246052022587682995E+01   -0.255462825653862247E+01   -0.214409091795622331E+01    0.365765405081842482E+04
    0.261631338753348430E+00    0.319616693880841929E+01   -0.313014581395807490E+01   -0.173968037548989818E+01   -0.218089668139119786E+01    0.319606448299455437E+01   -0.313943465906057328E+01    0.609946979510874954E+00    0.365766051235102623E+04
