   -0.189468860626220703E+00   -0.199674272537231445E+02   -0.219044685363769531E+00   -0.136593699455261230E+01   -0.231279850006103516E+01   -0.701792240142822266E+00   -0.834856510162353516E+01   -0.159845232963562012E+02    0.354397260544601613E+04   -0.621460743175560815E+01    1
   -0.324868559837341309E+01   -0.463362097740173340E+01   -0.165014767646789551E+02   -0.701701283454895020E+01   -0.137410759925842285E+01   -0.366574525833129883E+00   -0.337835192680358887E+01   -0.919491052627563477E+00    0.354737693979719279E+04   -0.621660743175561681E+01    1
   -0.296817302703857422E+01   -0.230329394340515137E+01   -0.176133394241333008E+01   -0.442322611808776855E+01   -0.133130550384521484E+00   -0.960912942886352539E+01   -0.121959865093231201E+02   -0.140179276466369629E+01    0.355016582232361316E+04   -0.621860743175561392E+01    1
   -0.143529224395751953E+02   -0.135349476337432861E+02   -0.351275205612182617E+00   -0.137922406196594238E+01   -0.469692826271057129E+01   -0.226583361625671387E+01   -0.451495170593261719E+01   -0.135239243507385254E+01    0.355490850114188743E+04   -0.622060743175561814E+01    1
   -0.260357379913330078E+01   -0.127668249607086182E+02   -0.170266270637512207E+01   -0.154951333999633789E+01   -0.182789993286132812E+02   -0.284353494644165039E+00   -0.739599704742431641E+01   -0.106769561767578125E+01    0.355788445155406225E+04   -0.622260743175562414E+01    1
   -0.131696879863739014E+02   -0.245287895202636719E+01   -0.171118783950805664E+02   -0.188781857490539551E+01   -0.299665331840515137E+01   -0.525358915328979492E+00   -0.609112262725830078E+01   -0.215632915496826172E+01    0.356144544199518714E+04   -0.622460743175562925E+01    1
   -0.184115636348724365E+02   -0.388387680053710938E+01   -0.397652029991149902E+01   -0.225830078125000000E+01   -0.197245216369628906E+02   -0.212649106979370117E+00   -0.506969213485717773E+01   -0.752162933349609375E+00    0.356254772413560886E+04   -0.622660743175562548E+01    1
   -0.141578912734985352E+01   -0.181059980392456055E+02   -0.717135190963745117E+01   -0.181441390514373779E+02   -0.203403472900390625E+01   -0.767328739166259766E+00   -0.415262579917907715E+01   -0.802042484283447266E+00    0.356443486353255912E+04   -0.622860743175562526E+01    1
   -0.126471710205078125E+02   -0.503348112106323242E+00   -0.199892139434814453E+02   -0.140011465549468994E+02   -0.235329866409301758E+00   -0.239693641662597656E+01   -0.411105513572692871E+01   -0.109931230545043945E+01    0.356481190243024139E+04   -0.623060743175562948E+01    1
   -0.195387601852416992E+00   -0.109674692153930664E+01   -0.371831417083740234E+01   -0.145252215862274170E+02   -0.811151862144470215E+01   -0.338686466217041016E+01   -0.117512345314025879E+01   -0.114101850986480713E+02    0.356673037368551104E+04   -0.623260743175562393E+01    1
