   -0.193844199180603027E+01   -0.150786828994750977E+02   -0.113096952438354492E+01   -0.352218151092529297E+00   -0.110351324081420898E+01   -0.130621552467346191E+01   -0.149207115173339844E+00   -0.114673280715942383E+02    0.351116963234875857E+04   -0.621460743175560815E+01    1
   -0.198970997333526611E+02   -0.181221961975097656E+00   -0.516601681709289551E+01   -0.171885251998901367E+01   -0.204211473464965820E+00   -0.299790024757385254E+01   -0.323044419288635254E+01   -0.417091846466064453E+01    0.352890382621069057E+04   -0.621660743175561681E+01    1
   -0.129344832897186279E+02   -0.218477249145507812E+01   -0.363577604293823242E+00   -0.215454936027526855E+01   -0.267976999282836914E+01   -0.657408714294433594E+01   -0.267458200454711914E+01   -0.128023386001586914E+01    0.353001825956876428E+04   -0.621860743175561392E+01    1
   -0.348210334777832031E-02   -0.584520101547241211E+00   -0.733957767486572266E+01   -0.828607439994812012E+01   -0.810863971710205078E+00   -0.460278987884521484E+00   -0.167970538139343262E+01   -0.199303758144378662E+02    0.353431440324150844E+04   -0.622060743175561814E+01    1
   -0.323536992073059082E+01   -0.646671652793884277E+01   -0.116842150688171387E+01   -0.156804323196411133E+00   -0.484472036361694336E+01   -0.726370811462402344E+00   -0.155680513381958008E+02   -0.585639953613281250E+01    0.355421831719228248E+04   -0.622260743175562414E+01    1
   -0.528310775756835938E+01   -0.464032888412475586E+01   -0.725859403610229492E+00   -0.452833175659179688E+01   -0.924793720245361328E+01   -0.153432965278625488E+01   -0.341284275054931641E-01   -0.569042921066284180E+01    0.355496103463048757E+04   -0.622460743175562925E+01    1
   -0.499094963073730469E+01   -0.201158761978149414E+01   -0.162115693092346191E+01   -0.496631860733032227E+00   -0.177532005310058594E+02   -0.206573367118835449E+01   -0.146394860744476318E+02   -0.324821949005126953E+01    0.355732727132853279E+04   -0.622660743175562548E+01    1
   -0.175072789192199707E+01   -0.198093569278717041E+02   -0.167469644546508789E+02   -0.400626659393310547E+01   -0.187744736671447754E+01   -0.215499877929687500E+01   -0.211501121520996094E-01   -0.490711569786071777E+01    0.355772533421085654E+04   -0.622860743175562526E+01    1
   -0.196477711200714111E+02   -0.952805519104003906E+01   -0.378882288932800293E+01   -0.439757943153381348E+01   -0.656158924102783203E+00   -0.667974591255187988E+01   -0.258285999298095703E+00   -0.646586418151855469E+00    0.356350002979194960E+04   -0.623060743175562948E+01    1
   -0.187139785289764404E+02   -0.454079389572143555E+01   -0.107083439826965332E+01   -0.148625016212463379E+01   -0.211345553398132324E+01   -0.217533469200134277E+01   -0.695112466812133789E+01   -0.189558994770050049E+02    0.356588014574441149E+04   -0.623260743175562393E+01    1
   -0.979711651802062988E+01   -0.262322068214416504E+01   -0.197889649868011475E+02   -0.231001377105712891E+00   -0.155220031738281250E+01   -0.543636918067932129E+01   -0.118557882308959961E+02   -0.366283655166625977E+00    0.357400683300846140E+04   -0.623460743175563081E+01    1
   -0.112334907054901123E+02   -0.542389154434204102E+00   -0.476399660110473633E+01   -0.120528900623321533E+02   -0.182816088199615479E+02   -0.424451589584350586E+01   -0.229264497756958008E+00   -0.658484697341918945E+00    0.357464007591472091E+04   -0.623660743175562082E+01    1
   -0.949190974235534668E+01   -0.227015018463134766E+01   -0.335403323173522949E+01   -0.434383392333984375E+01   -0.332043886184692383E+01   -0.425054073333740234E+01   -0.277383327484130859E+01   -0.912453055381774902E+01    0.357497448369456652E+04   -0.623860743175562416E+01    1
   -0.172118508815765381E+02   -0.699404239654541016E+01   -0.846374034881591797E-01   -0.367042779922485352E+01   -0.864845871925354004E+01   -0.547397136688232422E+00   -0.944446325302124023E+00   -0.165964281558990479E+02    0.357727338060598049E+04   -0.624060743175563726E+01    1
   -0.372094392776489258E+01   -0.288207173347473145E+01   -0.899781823158264160E+01   -0.481619238853454590E+01   -0.221492052078247070E+01   -0.161962032318115234E+02   -0.843151807785034180E+00   -0.528939604759216309E+01    0.358022720510556383E+04   -0.624260743175562549E+01    1
   -0.117772698402404785E+01   -0.858736038208007812E+01   -0.157769441604614258E+01   -0.163563847541809082E+01   -0.137669968605041504E+02   -0.476289153099060059E+01   -0.172924125194549561E+02   -0.212334513664245605E+01    0.358126504765806567E+04   -0.624460743175562794E+01    1
   -0.101298451423645020E+01   -0.122545301914215088E+02   -0.173025321960449219E+02   -0.197466611862182617E+00   -0.108987665176391602E+02   -0.843369960784912109E-01   -0.491842865943908691E+01   -0.484185457229614258E+01    0.358174188714288721E+04   -0.624660743175561439E+01    1
   -0.144118249416351318E+02   -0.126599395275115967E+02   -0.524010419845581055E+01   -0.532808303833007812E+00   -0.892508029937744141E-01   -0.581189513206481934E+01   -0.119151580333709717E+02   -0.516444444656372070E+00    0.358363252380234917E+04   -0.624860743175559463E+01    1
   -0.145181262493133545E+02   -0.118870270252227783E+02   -0.272676110267639160E+01   -0.417770147323608398E+00   -0.252613544464111328E+01   -0.146142983436584473E+02   -0.408265590667724609E+00   -0.121478855609893799E+02    0.358755737235718516E+04   -0.625060743175561750E+01    1
   -0.118815827369689941E+02   -0.371101021766662598E+01   -0.394032835960388184E+01   -0.438485026359558105E+01   -0.154338598251342773E+01   -0.144082975387573242E+02   -0.608884572982788086E+01   -0.221453547477722168E+01    0.358821290649689854E+04   -0.625260743175562173E+01    1
   -0.287672281265258789E+00   -0.504659295082092285E+01   -0.559858441352844238E+01   -0.312512755393981934E+01   -0.137121975421905518E+02   -0.734252929687500000E+01   -0.998604297637939453E+00   -0.996317505836486816E+01    0.358855796073166857E+04   -0.625460743175560463E+01    1
   -0.883122682571411133E+01   -0.255646228790283203E+01   -0.155620574951171875E+01   -0.570122361183166504E+01   -0.725451707839965820E+00   -0.126295232772827148E+02   -0.155308151245117188E+02   -0.322693586349487305E+01    0.359046986573823278E+04   -0.625660743175562306E+01    1
   -0.722840309143066406E+01   -0.181045734882354736E+02   -0.144254446029663086E+01   -0.892278671264648438E+01   -0.194370388984680176E+01   -0.172423958778381348E+01   -0.166098237037658691E+02   -0.144445776939392090E+01    0.359203881821670257E+04   -0.625860743175563883E+01    1
   -0.181916713714599609E+02   -0.132794260978698730E+01   -0.177220582962036133E+01   -0.310766816139221191E+01   -0.896267890930175781E+00   -0.171049296855926514E+02   -0.163171446323394775E+02   -0.198688673973083496E+02    0.359235150701310113E+04   -0.626060743175564038E+01    1
   -0.108599185943603516E+01   -0.480828523635864258E+01   -0.162500476837158203E+02   -0.174685597419738770E+01   -0.226827383041381836E+01   -0.191797494888305664E+02   -0.587187290191650391E+01   -0.128650975227355957E+02    0.359400152733601226E+04   -0.626260743175563128E+01    1
   -0.115268862247467041E+02   -0.707652688026428223E+01   -0.264532446861267090E+01   -0.733459472656250000E+01   -0.672226309776306152E+01   -0.253248214721679688E-01   -0.922853946685791016E+00   -0.178081202507019043E+02    0.359530130257958581E+04   -0.626460743175563195E+01    1
   -0.128394961357116699E+01   -0.123260498046875000E+02   -0.514542579650878906E+01   -0.710925340652465820E+01   -0.201760172843933105E+01   -0.109704399108886719E+02   -0.379175782203674316E+01   -0.436103582382202148E+01    0.359797634715561981E+04   -0.626660743175561752E+01    1
