    0.360438466072082520E+01   -0.180241012573242188E+02   -0.968559861183166504E+01   -0.689551830291748047E+00   -0.189527988433837891E+01   -0.468041896820068359E+00   -0.132162117958068848E+02   -0.124717235565185547E+01   -0.181173300743103027E+02    0.357436481701142111E+04   -0.623460743175563081E+01    1
   -0.994054317474365234E+01   -0.992909312248229980E+01   -0.602580308914184570E+00   -0.473244667053222656E+01   -0.541261553764343262E+01   -0.428415417671203613E+01   -0.148647308349609375E+01   -0.646577000617980957E+01   -0.151276075839996338E+02    0.357583140419070060E+04   -0.623660743175562082E+01    1
   -0.691177487373352051E+01   -0.513151884078979492E+01   -0.342393755912780762E+01   -0.111636638641357422E+01   -0.120111584663391113E+01   -0.425036907196044922E+01   -0.134319722652435303E+02   -0.656141877174377441E+01   -0.958519697189331055E+01    0.357607192309775655E+04   -0.623860743175562416E+01    1
   -0.637903332710266113E+01   -0.133909344673156738E+01   -0.663164854049682617E+00   -0.109317064285278320E+01   -0.943367242813110352E+01   -0.196657621860504150E+02   -0.146261930465698242E+02   -0.188918709754943848E+01   -0.140381932258605957E+02    0.357711331395759498E+04   -0.624060743175563726E+01    1
    0.743012905120849609E+01   -0.265523672103881836E+01   -0.571139574050903320E+01   -0.108742237091064453E+01   -0.217229127883911133E+00   -0.133928251266479492E+02   -0.182196104526519775E+02   -0.758665680885314941E+01   -0.931599140167236328E+00    0.357762020766281876E+04   -0.624260743175562549E+01    1
    0.642121076583862305E+01   -0.691375613212585449E+01   -0.253568172454833984E+01   -0.969779491424560547E-01   -0.342349290847778320E+01   -0.820840597152709961E+00   -0.657354235649108887E+01   -0.144544899463653564E+02   -0.100042343139648438E+02    0.357826309247321024E+04   -0.624460743175562794E+01    1
    0.411352872848510742E+01   -0.142729783058166504E+02   -0.153176546096801758E+02   -0.352083444595336914E+00   -0.376856327056884766E+01   -0.265705823898315430E+01   -0.111784267425537109E+02   -0.153732299804687500E+01   -0.424160242080688477E+01    0.357849099253813392E+04   -0.624660743175561439E+01    1
   -0.911346793174743652E+01   -0.132481646537780762E+02   -0.105462789535522461E+02   -0.761129260063171387E+01   -0.113345062732696533E+02   -0.308499336242675781E+01   -0.189122438430786133E+01   -0.122305154800415039E+01   -0.360219836235046387E+01    0.357871996869561508E+04   -0.624860743175559463E+01    1
   -0.308445572853088379E+01   -0.108476459980010986E+02   -0.285038948059082031E+00   -0.248090267181396484E+01   -0.418756604194641113E+01   -0.486287951469421387E+01   -0.107069694995880127E+02   -0.103774356842041016E+02   -0.335444211959838867E+00    0.357902272869828130E+04   -0.625060743175561750E+01    1
    0.660231232643127441E+01   -0.172961831092834473E+01   -0.127136707305908203E-01   -0.121649742126464844E+01   -0.674200057983398438E-01   -0.191494286060333252E+02   -0.111295247077941895E+02   -0.148018336296081543E+02   -0.148101651668548584E+02    0.357997377929161576E+04   -0.625260743175562173E+01    1
   -0.798494696617126465E+01   -0.335635423660278320E+01   -0.722086429595947266E+00   -0.172436511516571045E+02   -0.145787966251373291E+02   -0.690255999565124512E+01   -0.116279006004333496E+01   -0.211838483810424805E+01   -0.126957547664642334E+02    0.358091748560553060E+04   -0.625460743175560463E+01    1
   -0.253545403480529785E+01   -0.196935272216796875E+02   -0.101074218750000000E+01   -0.335515141487121582E+01   -0.129643547534942627E+02   -0.155909538269042969E+01   -0.163431382179260254E+02   -0.643824577331542969E+01   -0.109697580337524414E+00    0.358111523637548999E+04   -0.625660743175562306E+01    1
   -0.745636224746704102E+00   -0.522112846374511719E-01   -0.144218087196350098E+01   -0.144554436206817627E+02   -0.911577105522155762E+01   -0.102688908576965332E+02   -0.454114675521850586E+00   -0.156090021133422852E+01   -0.124565422534942627E+02    0.358124606931932340E+04   -0.625860743175563883E+01    1
    0.111639022827148438E+01   -0.207144379615783691E+01   -0.101245141029357910E+02   -0.203865408897399902E+01   -0.289025664329528809E+01   -0.977717041969299316E+01   -0.401687622070312500E+00   -0.120019137859344482E+02   -0.373144149780273438E+01    0.358177853189601683E+04   -0.626060743175564038E+01    1
   -0.431669950485229492E+01   -0.124938249588012695E+01   -0.712026476860046387E+01   -0.333411931991577148E+01   -0.157771492004394531E+02   -0.177411913871765137E+01   -0.659020423889160156E+01   -0.199907505512237549E+02   -0.504826307296752930E+00    0.358229833275703868E+04   -0.626260743175563128E+01    1
    0.913632273674011230E+01   -0.114685332775115967E+02   -0.105107331275939941E+02   -0.158186793327331543E+01   -0.187504851818084717E+02   -0.139058792591094971E+02   -0.125242352485656738E+01   -0.150811147689819336E+02   -0.262750864028930664E+01    0.358460053704147958E+04   -0.626460743175563195E+01    1
   -0.749588251113891602E+01   -0.498054742813110352E+01   -0.177785861492156982E+02   -0.619367957115173340E+01   -0.167454087734222412E+02   -0.277890682220458984E+01   -0.206937074661254883E+01   -0.301345705986022949E+01   -0.352295875549316406E+01    0.358555495485038045E+04   -0.626660743175561752E+01    1
    0.773294925689697266E+01   -0.955861091613769531E+01   -0.515029668807983398E+01   -0.147409200668334961E+02   -0.816571712493896484E+00   -0.230632305145263672E+01   -0.215182542800903320E+01   -0.411764383316040039E+01   -0.128808176517486572E+02    0.358633097870134497E+04   -0.626860743175560398E+01    1
   -0.741649031639099121E+01   -0.182647788524627686E+02   -0.380399703979492188E+01   -0.133148002624511719E+02   -0.641843676567077637E+01   -0.998151302337646484E-01   -0.697405695915222168E+01   -0.337560176849365234E+00   -0.522580981254577637E+01    0.358691550756019751E+04   -0.627060743175561264E+01    1
   -0.753390192985534668E+01   -0.424298882484436035E+01   -0.406968832015991211E+01   -0.104196667671203613E+02   -0.176642358303070068E+02   -0.215213298797607422E+00   -0.263329625129699707E+01   -0.754045367240905762E+01   -0.395303606986999512E+01    0.358729402823493592E+04   -0.627260743175561153E+01    1
    0.959735631942749023E+01   -0.333174109458923340E+01   -0.534957289695739746E+01   -0.216121673583984375E+01   -0.997155904769897461E+01   -0.735354423522949219E+00   -0.189915251731872559E+02   -0.108779323101043701E+02   -0.202021718025207520E+01    0.358822539376258692E+04   -0.627460743175562907E+01    1
    0.106861948966979980E+01   -0.465217947959899902E+01   -0.890090227127075195E+01   -0.389145016670227051E+01   -0.524980545043945312E+01   -0.134390950202941895E+01   -0.564964890480041504E+01   -0.219026088714599609E+01   -0.798052906990051270E+01    0.358982381517456133E+04   -0.627660743175563507E+01    1
   -0.389648556709289551E+01   -0.136909639835357666E+02   -0.119582414627075195E+00   -0.527390956878662109E+01   -0.555868506431579590E+01   -0.473781108856201172E+01   -0.141357409954071045E+02   -0.560289025306701660E+01   -0.250847697257995605E+01    0.359136202234701977E+04   -0.627860743175562508E+01    1
    0.987460613250732422E+01   -0.103266263008117676E+02   -0.165968203544616699E+02   -0.508148908615112305E+01   -0.119888699054718018E+02   -0.122163414955139160E+01   -0.120656645298004150E+02   -0.534870505332946777E+01   -0.572809696197509766E+01    0.359185285726344046E+04   -0.628060743175561775E+01    1
   -0.952356457710266113E+01   -0.418305397033691406E-02   -0.956201672554016113E+01   -0.185112881660461426E+02   -0.195888984203338623E+02   -0.223837375640869141E+01   -0.129322361946105957E+02   -0.195000278949737549E+02   -0.504589080810546875E-01    0.359211810739490102E+04   -0.628260743175562553E+01    1
    0.330427646636962891E+01   -0.864561438560485840E+01   -0.676200866699218750E+01   -0.113231074810028076E+02   -0.325595021247863770E+01   -0.105291843414306641E+01   -0.569120883941650391E+01   -0.367693662643432617E+01   -0.204783439636230469E+01    0.359223826455252129E+04   -0.628460743175561731E+01    1
   -0.817316770553588867E+01   -0.146161162853240967E+02   -0.103679406642913818E+02   -0.114864826202392578E+01   -0.142725539207458496E+02   -0.689398765563964844E+01   -0.317612886428833008E+01   -0.523506402969360352E+00   -0.184929430484771729E+02    0.359314889458117977E+04   -0.628660743175561265E+01    1
   -0.979783892631530762E+01   -0.168191254138946533E+02   -0.265487909317016602E+01   -0.114581274986267090E+02   -0.178661894798278809E+02   -0.178844952583312988E+02   -0.137859582901000977E+01   -0.546041727066040039E+00   -0.345073461532592773E+01    0.359323950193807332E+04   -0.628860743175561243E+01    1
    0.970311403274536133E+01   -0.190683948993682861E+02   -0.586809158325195312E+01   -0.943799018859863281E+00   -0.182434308528900146E+02   -0.672129631042480469E+01   -0.734966993331909180E+00   -0.638679862022399902E+01   -0.182358336448669434E+02    0.359359014262483470E+04   -0.629060743175560244E+01    1
   -0.581617116928100586E+01   -0.122218906879425049E+02   -0.129628944396972656E+02   -0.283015131950378418E+01   -0.170981407165527344E+01   -0.518581748008728027E+01   -0.618842482566833496E+01   -0.689916968345642090E+01   -0.269413352012634277E+01    0.359434353216287627E+04   -0.629260743175560666E+01    1
    0.172941684722900391E+00   -0.198530745506286621E+02   -0.200946211814880371E+01   -0.655864000320434570E+01   -0.118636250495910645E+02   -0.629280567169189453E+01   -0.368764638900756836E+01   -0.214576482772827148E+01   -0.314368963241577148E+01    0.359572690361899959E+04   -0.629460743175559845E+01    1
   -0.843663334846496582E+01   -0.462781786918640137E+01   -0.919348597526550293E+01   -0.184054255485534668E+01   -0.342515707015991211E+00   -0.108094882965087891E+02   -0.113697588443756104E+02   -0.385681271553039551E+01   -0.749337315559387207E+01    0.359791129150187317E+04   -0.629660743175561777E+01    1
   -0.828133940696716309E+01   -0.871417760848999023E+01   -0.114276647567749023E+01   -0.163971984386444092E+02   -0.119041919708251953E+01   -0.909888744354248047E+00   -0.151958286762237549E+02   -0.132237100601196289E+02   -0.185321187973022461E+02    0.359794282715954387E+04   -0.629860743175561844E+01    1
    0.567697286605834961E+01   -0.152974247932434082E+02   -0.138308084011077881E+02   -0.706068634986877441E+01   -0.166918623447418213E+02   -0.503712892532348633E+00   -0.198087799549102783E+02   -0.131570100784301758E+00   -0.368070840835571289E+01    0.359835546633380181E+04   -0.630060743175561555E+01    1
   -0.789846181869506836E+01   -0.760450959205627441E+01   -0.234717607498168945E+01   -0.360179424285888672E+01   -0.299721837043762207E+01   -0.160673999786376953E+02   -0.947287678718566895E+01   -0.232510328292846680E+01   -0.164314150810241699E+02    0.359879351084645987E+04   -0.630260743175562688E+01    1
    0.966098904609680176E+01   -0.199329197406768799E+02   -0.150623869895935059E+02   -0.135241508483886719E+01   -0.347905755043029785E+01   -0.434988141059875488E+01   -0.815291881561279297E+01   -0.179780936241149902E+02   -0.187086331844329834E+02    0.359977658285114649E+04   -0.630460743175560623E+01    1
   -0.993855357170104980E+01   -0.955835103988647461E+01   -0.655173897743225098E+01   -0.938931703567504883E+00   -0.534327149391174316E+01   -0.611830949783325195E+00   -0.170759797096252441E+02   -0.106423699855804443E+02   -0.167413854598999023E+02    0.360011054202217474E+04   -0.630660743175559624E+01    1
   -0.856343984603881836E+01   -0.114221334457397461E+02   -0.837002992630004883E+00   -0.143408691883087158E+02   -0.366388201713562012E+01   -0.523012757301330566E+01   -0.776663661003112793E+01   -0.172047972679138184E+01   -0.189356684684753418E+02    0.360094495776095300E+04   -0.630860743175560490E+01    1
   -0.334882974624633789E+01   -0.159602880477905273E+01   -0.647333979606628418E+01   -0.126029706001281738E+02   -0.749567747116088867E+00   -0.162068867683410645E+02   -0.191936862468719482E+02   -0.800423622131347656E+00   -0.161805987358093262E+02    0.360099365719005255E+04   -0.631060743175560468E+01    1
    0.992197394371032715E+01   -0.130045485496520996E+02   -0.167257785797119141E+02   -0.139315128326416016E+00   -0.822798490524291992E+01   -0.119156885147094727E+02   -0.199739813804626465E+01   -0.748858451843261719E+01   -0.192284059524536133E+02    0.360112392550964933E+04   -0.631260743175561778E+01    1
    0.718898296356201172E+01   -0.152694892883300781E+02   -0.812026619911193848E+01   -0.126997089385986328E+02   -0.203682899475097656E+01   -0.167977023124694824E+02   -0.213481664657592773E+01   -0.325516700744628906E+01   -0.455081462860107422E+00    0.360116778886447128E+04   -0.631460743175562911E+01    1
   -0.402391433715820312E+01   -0.212206363677978516E+01   -0.124428272247314453E+02   -0.713780641555786133E+01   -0.433474183082580566E+01   -0.198069334030151367E+01   -0.161064732074737549E+02   -0.255858898162841797E+01   -0.139350557327270508E+02    0.360163638547322716E+04   -0.631660743175561201E+01    1
   -0.188245654106140137E+01   -0.891161441802978516E+01   -0.183992981910705566E+02   -0.454639554023742676E+01   -0.904058218002319336E+00   -0.162107217311859131E+02   -0.383607506752014160E+01   -0.602509975433349609E+00   -0.624705910682678223E+01    0.360212280445303122E+04   -0.631860743175562067E+01    1
    0.580072402954101562E-02   -0.346664547920227051E+01   -0.172771573066711426E+01   -0.541398286819458008E+01   -0.619977235794067383E+01   -0.496178150177001953E+01   -0.379655957221984863E+01   -0.177389657497406006E+02   -0.157593631744384766E+02    0.360225881171461924E+04   -0.632060743175563289E+01    1
    0.377955198287963867E+01   -0.339988112449645996E+01   -0.185856986045837402E+02   -0.230349659919738770E+01   -0.663874149322509766E+00   -0.244060635566711426E+01   -0.157993769645690918E+02   -0.184115004539489746E+02   -0.794534564018249512E+01    0.360260146778126273E+04   -0.632260743175561224E+01    1
    0.568385362625122070E+01   -0.577503681182861328E+01   -0.884933471679687500E+00   -0.148986291885375977E+02   -0.178782439231872559E+02   -0.927374362945556641E+00   -0.178868699073791504E+02   -0.317957282066345215E+01   -0.538541316986083984E+01    0.360302030809241478E+04   -0.632460743175559870E+01    1
    0.605037689208984375E+01   -0.143973696231842041E+02   -0.164950406551361084E+02   -0.783121585845947266E-01   -0.167634487152099609E+00   -0.181348443031311035E+02   -0.118930470943450928E+02   -0.384448528289794922E+01   -0.701655745506286621E+01    0.360446023035968074E+04   -0.632660743175561624E+01    1
    0.278138995170593262E+01   -0.112786436080932617E+02   -0.907274961471557617E+01   -0.420406699180603027E+01   -0.276852965354919434E+01   -0.491074681282043457E+01   -0.241071462631225586E+01   -0.112766134738922119E+02   -0.288601160049438477E+01    0.360447534632037105E+04   -0.632860743175563911E+01    1
    0.513812661170959473E+01   -0.746876001358032227E+01   -0.115833759307861328E+01   -0.193342614173889160E+02   -0.489876985549926758E+01   -0.152142727375030518E+02   -0.190696728229522705E+02   -0.167804598808288574E+01   -0.222947597503662109E+00    0.360467210064905657E+04   -0.633060743175562202E+01    1
   -0.840391874313354492E+01   -0.748780369758605957E+01   -0.100731647014617920E+02   -0.198472118377685547E+02   -0.350184082984924316E+01   -0.932998657226562500E+00   -0.123709797859191895E+01   -0.112936723232269287E+02   -0.139610373973846436E+02    0.360473151750321267E+04   -0.633260743175559249E+01    1
   -0.437123179435729980E+01   -0.157055282592773438E+02   -0.226695418357849121E+01   -0.134722471237182617E+01   -0.164837241172790527E+01   -0.818053126335144043E+01   -0.139371323585510254E+02   -0.654366731643676758E+01   -0.147765517234802246E+02    0.360524109606328375E+04   -0.633460743175558871E+01    1
   -0.393682718276977539E+00   -0.138982629776000977E+02   -0.547506928443908691E+01   -0.601781606674194336E+00   -0.444267988204956055E+01   -0.659946441650390625E+01   -0.289162039756774902E+01   -0.966289043426513672E+01   -0.568680763244628906E+01    0.360535282832739495E+04   -0.633660743175559649E+01    1
    0.730116724967956543E+01   -0.460656166076660156E+01   -0.817891359329223633E+01   -0.970275282859802246E+01   -0.390174269676208496E+01   -0.107347476482391357E+02   -0.113304018974304199E+01   -0.308830618858337402E+01   -0.372520327568054199E+01    0.360602373337150721E+04   -0.633860743175561048E+01    1
   -0.745023965835571289E+01   -0.379404544830322266E+01   -0.275301933288574219E+00   -0.139716672897338867E+02   -0.193457770347595215E+02   -0.199844837188720703E+01   -0.187967026233673096E+02   -0.649881243705749512E+01   -0.127266466617584229E+02    0.360624237646163328E+04   -0.634060743175563069E+01    1
    0.778932452201843262E+01   -0.152133119106292725E+02   -0.143089544773101807E+02   -0.557393312454223633E+01   -0.136745715141296387E+02   -0.264736533164978027E+01   -0.163945412635803223E+02   -0.839029550552368164E+00   -0.115452241897583008E+02    0.360640019613685945E+04   -0.634260743175563579E+01    1
   -0.754485845565795898E+01   -0.383801341056823730E+01   -0.254470586776733398E+01   -0.177691483497619629E+02   -0.463997840881347656E+01   -0.197611951828002930E+02   -0.605852246284484863E+01   -0.139603018760681152E+02   -0.141294240951538086E+01    0.360640599191431920E+04   -0.634460743175560893E+01    1
    0.349812984466552734E+01   -0.155075073242187500E+01   -0.121803700923919678E+02   -0.681038737297058105E+01   -0.846541643142700195E+01   -0.159370541572570801E+01   -0.797150611877441406E+01   -0.516486167907714844E-01   -0.104881453514099121E+02    0.360657878574092683E+04   -0.634660743175560604E+01    1
   -0.287482261657714844E+01   -0.776450872421264648E+01   -0.610205769538879395E+01   -0.450031757354736328E+01   -0.732366204261779785E+01   -0.591567158699035645E+01   -0.215309262275695801E+01   -0.190619111061096191E+01   -0.174789118766784668E+02    0.360680583275621666E+04   -0.634860743175562181E+01    1
   -0.925344467163085938E+01   -0.237500548362731934E+01   -0.928011178970336914E+01   -0.236173152923583984E+01   -0.116948664188385010E+02   -0.550976395606994629E+01   -0.100243163108825684E+02   -0.192749977111816406E+01   -0.716868638992309570E+01    0.360696149156618958E+04   -0.635060743175562870E+01    1
   -0.470454335212707520E+01   -0.311220765113830566E+01   -0.956107497215270996E+01   -0.149681568145751953E+01   -0.730153083801269531E+01   -0.648846626281738281E+01   -0.174057853221893311E+02   -0.127162814140319824E+01   -0.153365182876586914E+02    0.360798598722713996E+04   -0.635260743175563292E+01    1
    0.698502302169799805E+01   -0.377503395080566406E+01   -0.140021872520446777E+02   -0.187504732608795166E+02   -0.113376975059509277E+02   -0.333805561065673828E+01   -0.251889228820800781E+01   -0.196935153007507324E+02   -0.319075584411621094E-01    0.360823523404385105E+04   -0.635460743175561582E+01    1
    0.913904547691345215E+01   -0.158176565170288086E+02   -0.298752427101135254E+01   -0.392384409904479980E+01   -0.564999341964721680E+01   -0.173057568073272705E+02   -0.136399245262145996E+02   -0.396745085716247559E+01   -0.128457188606262207E+01    0.360826233626102385E+04   -0.635660743175559517E+01    1
   -0.286014556884765625E+01   -0.120748555660247803E+02   -0.124723052978515625E+02   -0.337766289710998535E+01   -0.298041820526123047E+01   -0.996095061302185059E+01   -0.420583844184875488E+01   -0.138177871704101562E+00   -0.165608191490173340E+02    0.360897015880174740E+04   -0.635860743175559318E+01    1
   -0.850242376327514648E+00   -0.367310285568237305E+01   -0.220141410827636719E+01   -0.690419793128967285E+01   -0.265735030174255371E+01   -0.324411511421203613E+01   -0.194407737255096436E+02   -0.953314661979675293E+01   -0.125417995452880859E+02    0.360949414424411680E+04   -0.636060743175560539E+01    1
   -0.602102875709533691E+01   -0.235284328460693359E+01   -0.570138454437255859E+01   -0.914974689483642578E+01   -0.343128442764282227E+00   -0.405871868133544922E+01   -0.977773070335388184E+01   -0.923851013183593750E+01   -0.954370141029357910E+01    0.360978836368904922E+04   -0.636260743175563359E+01    1
    0.849169969558715820E+01   -0.671278715133666992E+01   -0.215218901634216309E+01   -0.306113839149475098E+01   -0.168889164924621582E+01   -0.509588122367858887E+01   -0.164834344387054443E+02   -0.198400306701660156E+02   -0.183511281013488770E+02    0.361039657548273499E+04   -0.636460743175564847E+01    1
    0.636098980903625488E+01   -0.414365768432617188E+01   -0.191905498504638672E+01   -0.424892902374267578E+01   -0.106649112701416016E+02   -0.199476003646850586E+02   -0.550039291381835938E+01   -0.132859110832214355E+02   -0.220857262611389160E+01    0.361079931641668645E+04   -0.636660743175563049E+01    1
    0.918215155601501465E+01   -0.892950654029846191E+01   -0.102122616767883301E+02   -0.175236284732818604E+02   -0.314440131187438965E+01   -0.614892840385437012E+01   -0.113482236862182617E+01   -0.146890950202941895E+02   -0.457980394363403320E+01    0.361113941115428361E+04   -0.636860743175562583E+01    1
   -0.876176714897155762E+01   -0.113814508914947510E+02   -0.108291840553283691E+02   -0.161684632301330566E+02   -0.474334359169006348E+01   -0.556088805198669434E+01   -0.138884425163269043E+02   -0.201745033264160156E+00   -0.158928954601287842E+02    0.361231284857806077E+04   -0.637060743175562383E+01    1
    0.126838684082031250E-01   -0.421951174736022949E+01   -0.127243638038635254E+02   -0.297666072845458984E+01   -0.622945189476013184E+01   -0.550130724906921387E+01   -0.569743752479553223E+01   -0.156922185420989990E+02   -0.222676515579223633E+01    0.361268288001265637E+04   -0.637260743175561917E+01    1
   -0.891802310943603516E+01   -0.152259695529937744E+02   -0.138251745700836182E+02   -0.170640242099761963E+02   -0.136378145217895508E+02   -0.111458063125610352E+01   -0.310454368591308594E+01   -0.150081777572631836E+02   -0.358292102813720703E+01    0.361294840714757584E+04   -0.637460743175561362E+01    1
    0.316060304641723633E+01   -0.192358589172363281E+02   -0.630809664726257324E+01   -0.106406092643737793E+01   -0.781776428222656250E+01   -0.350762963294982910E+01   -0.637944340705871582E+01   -0.100370383262634277E+02   -0.207219362258911133E+01    0.361305507114508055E+04   -0.637660743175561517E+01    1
    0.421954751014709473E+01   -0.456444382667541504E+01   -0.141284382343292236E+02   -0.245986580848693848E+01   -0.142891621589660645E+02   -0.116377651691436768E+02   -0.268665909767150879E+01   -0.845668315887451172E+00   -0.820514082908630371E+01    0.361308759593762034E+04   -0.637860743175564071E+01    1
   -0.491363048553466797E+01   -0.119419097900390625E+00   -0.153419339656829834E+02   -0.115780830383300781E+00   -0.197708487510681152E+02   -0.557619571685791016E+01   -0.588112354278564453E+01   -0.141541218757629395E+02   -0.101001679897308350E+02    0.361349861249546848E+04   -0.638060743175564671E+01    1
   -0.539259910583496094E+01   -0.142730331420898438E+02   -0.152460205554962158E+02   -0.749529480934143066E+01   -0.362755537033081055E+01   -0.135506093502044678E+02   -0.894916057586669922E+00   -0.131513953208923340E+01   -0.130014944076538086E+02    0.361361821348497688E+04   -0.638260743175563405E+01    1
    0.644886016845703125E+01   -0.196893215179443359E+01   -0.124530434608459473E+01   -0.139226877689361572E+02   -0.813174605369567871E+01   -0.985384941101074219E+01   -0.723760724067687988E+01   -0.438259363174438477E+01   -0.346503853797912598E+01    0.361460130586545256E+04   -0.638460743175561074E+01    1
    0.458632469177246094E+01   -0.747948169708251953E+01   -0.548725247383117676E+01   -0.274268865585327148E+01   -0.147476184368133545E+02   -0.135591876506805420E+02   -0.305460929870605469E+01   -0.815770626068115234E+00   -0.134901809692382812E+02    0.361462949287554329E+04   -0.638660743175559809E+01    1
    0.923565864562988281E+01   -0.612788200378417969E+01   -0.172302913665771484E+02   -0.128023874759674072E+02   -0.168949341773986816E+02   -0.196423292160034180E+01   -0.133123767375946045E+02   -0.700149536132812500E+00   -0.305213689804077148E+01    0.361466953663161530E+04   -0.638860743175559342E+01    1
   -0.159456968307495117E+01   -0.462913036346435547E+01   -0.341158866882324219E+01   -0.855553627014160156E+01   -0.353034973144531250E+01   -0.702189803123474121E+01   -0.169497251510620117E+01   -0.835951447486877441E+01   -0.134754037857055664E+02    0.361486937603624074E+04   -0.639060743175560653E+01    1
    0.599146127700805664E+01   -0.126515018939971924E+02   -0.110661303997039795E+02   -0.307575821876525879E+01   -0.107297575473785400E+02   -0.252256393432617188E+01   -0.133641707897186279E+02   -0.259086728096008301E+01   -0.168750417232513428E+02    0.361539301556437476E+04   -0.639260743175562762E+01    1
   -0.810190200805664062E+01   -0.298834919929504395E+01   -0.139200580120086670E+02   -0.639716029167175293E+01   -0.948590993881225586E+01   -0.848385095596313477E+00   -0.284306168556213379E+01   -0.176493430137634277E+02   -0.123055481910705566E+02    0.361547420062900801E+04   -0.639460743175562918E+01    1
    0.804850220680236816E+01   -0.182201445102691650E+02   -0.145369434356689453E+02   -0.160124814510345459E+02   -0.348257780075073242E+01   -0.349986076354980469E+01   -0.146418416500091553E+02   -0.554386258125305176E+01   -0.359494686126708984E+01    0.361548854122721468E+04   -0.639660743175562985E+01    1
   -0.859152078628540039E+01   -0.381642580032348633E+00   -0.175404810905456543E+02   -0.902220606803894043E+01   -0.107428431510925293E+01   -0.166586983203887939E+02   -0.514236211776733398E+01   -0.191259968280792236E+02   -0.148448765277862549E+02    0.361622327522596379E+04   -0.639860743175563318E+01    1
    0.565874576568603516E+00   -0.191840958595275879E+02   -0.131013202667236328E+02   -0.159623908996582031E+02   -0.174205911159515381E+02   -0.311278581619262695E+01   -0.190725326538085938E+00   -0.850236415863037109E-01   -0.191476166248321533E+02    0.361630410462720783E+04   -0.640060743175562852E+01    1
    0.821850895881652832E+01   -0.108714282512664795E+02   -0.123478674888610840E+02   -0.757273435592651367E+00   -0.965296626091003418E+01   -0.168057823181152344E+02   -0.112671673297882080E+02   -0.193385732173919678E+02   -0.821499824523925781E+00    0.361630612639616584E+04   -0.640260743175562119E+01    1
   -0.788014769554138184E+01   -0.790329933166503906E+01   -0.256418228149414062E+01   -0.485357522964477539E+01   -0.100277876853942871E+02   -0.721867918968200684E+01   -0.502213716506958008E+01   -0.255455493927001953E+01   -0.121376585960388184E+02    0.361645777271781844E+04   -0.640460743175560676E+01    1
