   -0.234758313794798568E+01   -0.112986366516031929E+02   -0.117239265632839711E+02   -0.128212182924117215E+02   -0.181822732411642818E+02   -0.736411234601036746E+01   -0.185608835453736241E+02   -0.198003777081635128E+02   -0.841839804136072800E+01    0.371115772913161481E+04
   -0.175537798557515501E+01   -0.702269696063766347E+01   -0.157513104723904291E+02   -0.147044129961050221E+02   -0.144991388105306420E+02   -0.170403126223596360E+02   -0.125553829462683648E+02   -0.162706802538171118E+02   -0.124474894144879684E+02    0.371178554778906800E+04
   -0.261538440369761815E+01   -0.810031406115023600E+01   -0.108706448071336066E+02   -0.149770158088772085E+02   -0.189334220485114635E+02   -0.845927859887740929E+01   -0.139934184546733196E+02   -0.107642327254572940E+02   -0.118115913341612444E+02    0.371340953686949888E+04
    0.422783730070507069E+01   -0.156499861401767575E+02   -0.128925611657857946E+02   -0.199249047907855079E+02   -0.839209730328978054E+01   -0.158501512838407734E+02   -0.123134577994157510E+02   -0.954917120292373056E+01   -0.751150731886918344E+01    0.371344331444921636E+04
    0.423791438332902892E+01   -0.719286929039154899E+01   -0.107602380780350373E+02   -0.166040339173293212E+02   -0.140103319678651062E+02   -0.183886673804989798E+02   -0.164501086623149924E+02   -0.146101506503962426E+02   -0.692106100061308283E+01    0.371345009230749383E+04
   -0.772027081251993152E+00   -0.979167435155650701E+01   -0.182201014697414223E+02   -0.137334100366537939E+02   -0.902744557543664072E+01   -0.118225439707033164E+02   -0.701854355422820042E+01   -0.196064189845022483E+02   -0.122063637021908953E+02    0.371416529405341271E+04
   -0.787788926918295829E+00   -0.731099644030226870E+01   -0.124789146216373261E+02   -0.130055038711903812E+02   -0.187786624543552527E+02   -0.112627969080856030E+02   -0.142079005273225825E+02   -0.972187547447546052E+01   -0.109234611814668163E+02    0.371435882413099898E+04
    0.274395454986054155E+01   -0.122157336611550633E+02   -0.196419472369252262E+02   -0.173487993211433142E+02   -0.158977530757045571E+02   -0.192124492813335337E+02   -0.984394709920821676E+01   -0.952578744432443791E+01   -0.156653147083807909E+02    0.371446230407168559E+04
    0.147148653133739060E+01   -0.106606235339242517E+02   -0.781631732388832390E+01   -0.144427427716941388E+02   -0.903034988999571731E+01   -0.156507088656782702E+02   -0.821190739611967935E+01   -0.171087843509775936E+02   -0.176423546335452954E+02    0.371459026668990919E+04
    0.269747519795804891E+01   -0.177996315737760114E+02   -0.974005183888248460E+01   -0.166394705386663979E+02   -0.140483346839230396E+02   -0.956155967589867650E+01   -0.168253481824315507E+02   -0.161787111279819449E+02   -0.198626888983074323E+02    0.371460389600417193E+04
   -0.349051975973604378E+01   -0.103486916900339416E+02   -0.176558690765647412E+02   -0.107458849761381110E+02   -0.941186300368268824E+01   -0.199080971925280252E+02   -0.189365593120488747E+02   -0.154976934330632545E+02   -0.184870390562337654E+02    0.371466684714305256E+04
    0.600519153274937878E+00   -0.850114105290226796E+01   -0.151350305080348289E+02   -0.124793311609849518E+02   -0.176532815898655748E+02   -0.137550116570200114E+02   -0.163502370348344499E+02   -0.749174606023998635E+01   -0.192953760457754164E+02    0.371471230923001622E+04
   -0.362742424011230469E+01   -0.151496636867523193E+02   -0.120139288902282715E+02   -0.191165113449096680E+02   -0.118285238742828369E+02   -0.114660882949829102E+02   -0.196910595893859863E+02   -0.135959327220916748E+02   -0.811920166015625000E+01    0.371477618801761628E+04
    0.519682254075819117E+01   -0.756954026849115458E+01   -0.159736935769722450E+02   -0.122641618319273498E+02   -0.171639535279824109E+02   -0.171732437080311726E+02   -0.107793962990228245E+02   -0.100734283587866251E+02   -0.716429913613147740E+01    0.371491149749835222E+04
    0.106983511382039254E+01   -0.797711306524379538E+01   -0.103668119961645946E+02   -0.811027015108595251E+01   -0.115126348124750404E+02   -0.121606754006433988E+02   -0.144588490034312365E+02   -0.107722598937343470E+02   -0.129919144719336010E+02    0.371493090189692202E+04
    0.634898241006624175E+00   -0.161475292434691866E+02   -0.188806119424844958E+02   -0.103946632292942915E+02   -0.167874325518971901E+02   -0.168700765938042885E+02   -0.748061757248140680E+01   -0.109073779294456319E+02   -0.163792955178418786E+02    0.371496159752937638E+04
   -0.285360541377147836E+01   -0.105884255740497828E+02   -0.864996620031451435E+01   -0.163290412772353264E+02   -0.109857660726046067E+02   -0.122220351147117317E+02   -0.139669126124469649E+02   -0.107499658608314501E+02   -0.691421547429123962E+01    0.371497537154031215E+04
   -0.259579745217649105E+01   -0.151158361980977389E+02   -0.157074861704749633E+02   -0.116842076519380189E+02   -0.952591722294545207E+01   -0.894812372847688664E+01   -0.972508727945009355E+01   -0.936590955856056517E+01   -0.681230818247962944E+01    0.371515293102329542E+04
    0.619430485452665991E+01   -0.184667900669785681E+02   -0.839972418927252207E+01   -0.101073780658662713E+02   -0.804403393792450849E+01   -0.129525601237790884E+02   -0.134965928932867456E+02   -0.121695408390440356E+02   -0.143052114450196957E+02    0.371523969557969713E+04
    0.205550827496527866E+01   -0.828902959178254406E+01   -0.147746153780593339E+02   -0.886486625975529208E+01   -0.114818029799282133E+02   -0.132589863704338864E+02   -0.161199005318593294E+02   -0.779619147759200892E+01   -0.112693260312488484E+02    0.371533443855685437E+04
    0.178084486244692641E+00   -0.166533693266635403E+02   -0.169270702221173543E+02   -0.149620337406097654E+02   -0.166661182316861129E+02   -0.150400927831354494E+02   -0.117854667456084155E+02   -0.797537681728520553E+01   -0.711367794805270748E+01    0.371537656243614038E+04
   -0.325962145265105363E+01   -0.185319111734336914E+02   -0.190506424621731050E+02   -0.162677458129169032E+02   -0.131820222504422695E+02   -0.124577935369555757E+02   -0.103990764104974183E+02   -0.134871851396775071E+02   -0.110048181902138911E+02    0.371540827839554686E+04
    0.250547722030008302E+01   -0.171608484170707065E+02   -0.938911231559408854E+01   -0.184274245174561351E+02   -0.124554002474231496E+02   -0.956999132773172789E+01   -0.107966930896980351E+02   -0.190839596371161448E+02   -0.153132470200330104E+02    0.371548428716777789E+04
   -0.169040560722351074E+01   -0.192842876911163330E+02   -0.112496602535247803E+02   -0.981436967849731445E+01   -0.805788159370422363E+01   -0.125568330287933350E+02   -0.119988095760345459E+02   -0.144760227203369141E+02   -0.134835016727447510E+02    0.371557098123405103E+04
   -0.361769503616125299E+01   -0.148023886387761010E+02   -0.142307203593936276E+02   -0.137366202886783668E+02   -0.136155709067068749E+02   -0.180225392404647451E+02   -0.811624432777705529E+01   -0.126806362226081788E+02   -0.133110494127119487E+02    0.371563167643513452E+04
    0.278008784773850692E+01   -0.943128275662888527E+01   -0.835125250115531692E+01   -0.182236238597296207E+02   -0.193592933698260197E+02   -0.140077472301989410E+02   -0.120999602607570012E+02   -0.138189834054497140E+02   -0.144628520260679796E+02    0.371574679281319868E+04
    0.593794640034602139E+00   -0.131825630318096980E+02   -0.117034101435289379E+02   -0.850074892449006292E+01   -0.143874634105948509E+02   -0.136446837072401568E+02   -0.125954872429160787E+02   -0.944511705447420802E+01   -0.671722925324217002E+01    0.371575092832221526E+04
   -0.183459492454396411E+01   -0.160663167711213219E+02   -0.908210229627947285E+01   -0.121172917034219889E+02   -0.167611356881469682E+02   -0.193104415202093804E+02   -0.122837710281914632E+02   -0.812526947592882820E+01   -0.114476324615768039E+02    0.371576504522280629E+04
   -0.241067877327473390E+01   -0.821104966393979652E+01   -0.184340821752669086E+02   -0.146124850427099169E+02   -0.189926217615563502E+02   -0.145496415446225651E+02   -0.147019882073847086E+02   -0.173517585185866139E+02   -0.107068533268327606E+02    0.371584212658847719E+04
   -0.311342328543956981E+01   -0.974566490788232365E+01   -0.929466488338359653E+01   -0.125227921470316002E+02   -0.146136555942478115E+02   -0.903448947441927785E+01   -0.131518331940214104E+02   -0.145940109157031372E+02   -0.142463555106589084E+02    0.371587286220061605E+04
   -0.308285079972919718E+01   -0.185270550832074399E+02   -0.194202436732966639E+02   -0.163593723000660383E+02   -0.170248379265887273E+02   -0.189390833526615268E+02   -0.166168933313197691E+02   -0.109179428283086182E+02   -0.166918172826380484E+02    0.371588603153562372E+04
    0.219082467469328357E+01   -0.109768612101484084E+02   -0.160399391081719109E+02   -0.106056961203980897E+02   -0.169104339012460372E+02   -0.162859338091109862E+02   -0.188882990535580397E+02   -0.180049693642185638E+02   -0.179302481093684314E+02    0.371597453389380280E+04
   -0.163915553708146078E+01   -0.113332369361821321E+02   -0.145184195734205588E+02   -0.175182218292620604E+02   -0.833176413411633376E+01   -0.870171842671918050E+01   -0.127507872864616267E+02   -0.101065674880030247E+02   -0.173743623985462534E+02    0.371602096396348315E+04
