   -0.100216221809387207E+02   -0.171869945526123047E+02   -0.170037531852722168E+02   -0.128973424434661865E+02   -0.194438457489013672E+02   -0.187188780307769775E+02   -0.773444890975952148E+01   -0.675386309623718262E+01    0.371289835287234655E+04
   -0.160966754622742556E+02   -0.167126186458471366E+02   -0.883595334892198636E+01   -0.860897233896536207E+01   -0.761643230166273710E+01   -0.117699128055620363E+02   -0.186606493675250000E+02   -0.189563210119289636E+02    0.371367711045873739E+04
   -0.194515695052572752E+02   -0.769095978979350292E+01   -0.964941757737137706E+01   -0.196739422701227333E+02   -0.161600812742428843E+02   -0.180415788007863362E+02   -0.191722536144205584E+02   -0.142061618989393210E+02    0.371435985888476080E+04
   -0.166860342339139329E+02   -0.757095087717633497E+01   -0.153798026709939251E+02   -0.100607597474325772E+02   -0.118432991635840636E+02   -0.169760644705119219E+02   -0.181544573113017620E+02   -0.740801343668449519E+01    0.371441937947531960E+04
   -0.179194688796997070E+02   -0.178188741207122803E+02   -0.167342436313629150E+02   -0.126494491100311279E+02   -0.145627164840698242E+02   -0.720544219017028809E+01   -0.910931944847106934E+01   -0.144068956375122070E+02    0.371471250579253910E+04
   -0.140010797977447510E+02   -0.116388380527496338E+02   -0.153571128845214844E+02   -0.977887988090515137E+01   -0.799601554870605469E+01   -0.196653568744659424E+02   -0.117952251434326172E+02   -0.702396392822265625E+01    0.371473971662801205E+04
   -0.901242400303850566E+01   -0.852587439313682971E+01   -0.972372090062197714E+01   -0.169721162060803756E+02   -0.943138912902570326E+01   -0.753160663507617123E+01   -0.197061434836058744E+02   -0.110395327881422673E+02    0.371483558518659993E+04
   -0.989710205612023763E+01   -0.784109987918601092E+01   -0.190551364975638577E+02   -0.115072203717583594E+02   -0.111987215547067169E+02   -0.160401897008299841E+02   -0.144860731981902013E+02   -0.104954707976285242E+02    0.371503522983950461E+04
   -0.730253813354757320E+01   -0.176604245210437547E+02   -0.947849207535931093E+01   -0.121948086777593936E+02   -0.153588941132251158E+02   -0.167321778146476241E+02   -0.109432691864776093E+02   -0.833833403932164430E+01    0.371516276653530576E+04
   -0.814191236402412599E+01   -0.148995055747480762E+02   -0.131328609351908447E+02   -0.180534589878119824E+02   -0.924782237189720746E+01   -0.750915785054859164E+01   -0.102254142524180658E+02   -0.859434552092986337E+01    0.371558099767598924E+04
   -0.197337657936703508E+02   -0.158211691041968567E+02   -0.150782053276179759E+02   -0.180457407065235458E+02   -0.119304049107133707E+02   -0.750688501293699240E+01   -0.153989376770486075E+02   -0.164570198768351226E+02    0.371584525921771365E+04
   -0.139625520826279619E+02   -0.194070209399166131E+02   -0.189242413833862280E+02   -0.137831558393707976E+02   -0.124346824822835202E+02   -0.751306018632406314E+01   -0.169255944283686048E+02   -0.173400701702488149E+02    0.371587356877686398E+04
   -0.166994333366919818E+02   -0.187338310352508230E+02   -0.162356169231664396E+02   -0.174760640985592275E+02   -0.196661039940986555E+02   -0.751180527518240737E+01   -0.884934199008029054E+01   -0.801628721683493950E+01    0.371602074827399474E+04
   -0.141174453751775495E+02   -0.806891867870019475E+01   -0.112814524865972814E+02   -0.171145153706713948E+02   -0.102140952877163880E+02   -0.103469421815077496E+02   -0.182479871243872545E+02   -0.142171287498319785E+02    0.371606909945466123E+04
   -0.768815636634826660E+01   -0.900681853294372559E+01   -0.173544192314147949E+02   -0.133355355262756348E+02   -0.130024635791778564E+02   -0.149748885631561279E+02   -0.861240744590759277E+01   -0.125384128093719482E+02    0.371618757704050677E+04
   -0.116778011913451678E+02   -0.149028301541877752E+02   -0.182149923517468153E+02   -0.861194633493757955E+01   -0.148288477938549157E+02   -0.107774183170258304E+02   -0.199983945962275129E+02   -0.634304928171075488E+01    0.371627039060909374E+04
   -0.196257126331329346E+02   -0.115640878677368164E+02   -0.199288535118103027E+02   -0.785368680953979492E+01   -0.171147012710571289E+02   -0.139799952507019043E+02   -0.974564433097839355E+01   -0.191031026840209961E+02    0.371635019172388274E+04
   -0.199745621661802666E+02   -0.160671720619031255E+02   -0.186741777804214450E+02   -0.121661640764330858E+02   -0.819232790736121252E+01   -0.189644085057185769E+02   -0.192376166422915098E+02   -0.134482402149439189E+02    0.371641508999649068E+04
   -0.152031242847442627E+02   -0.185880899429321289E+02   -0.131414079666137695E+02   -0.132966208457946777E+02   -0.129620075225830078E+02   -0.763278961181640625E+01   -0.143534243106842041E+02   -0.114074563980102539E+02    0.371642158066815591E+04
   -0.165806670951962545E+02   -0.161501363862782341E+02   -0.106505859972932289E+02   -0.975289712235516681E+01   -0.811285023204426814E+01   -0.930900233915172848E+01   -0.969884440871364539E+01   -0.162507953160868404E+02    0.371659484590176135E+04
   -0.872252845125402843E+01   -0.989893597455322727E+01   -0.149632147727497014E+02   -0.162229644588070272E+02   -0.149162717617436602E+02   -0.174515134916624106E+02   -0.796486373258950486E+01   -0.853752665560241830E+01    0.371662949367923738E+04
   -0.164951290618019577E+02   -0.185244092176750534E+02   -0.104765118425365298E+02   -0.159704716645701641E+02   -0.165195586498308771E+02   -0.100349138085562490E+02   -0.808399173069396504E+01   -0.120875775829364649E+02    0.371669997375172306E+04
   -0.767818982541120221E+01   -0.152331672113057230E+02   -0.147279600563691204E+02   -0.169982576481965459E+02   -0.137410895332551952E+02   -0.978455938145444648E+01   -0.103020339050781935E+02   -0.133222605901751106E+02    0.371674024336872844E+04
   -0.102536777130238530E+02   -0.172860854780510742E+02   -0.105127409675260743E+02   -0.789051107908749216E+01   -0.189995702947570919E+02   -0.157042813648829700E+02   -0.197842778645478070E+02   -0.830367392313170249E+01    0.371681802138664852E+04
   -0.150654137134552002E+02   -0.159362316131591797E+02   -0.168354809284210205E+02   -0.193504500389099121E+02   -0.128062665462493896E+02   -0.117572629451751709E+02   -0.107740354537963867E+02   -0.659561038017272949E+01    0.371687020106600130E+04
   -0.953920125961303711E+01   -0.797731876373291016E+01   -0.180115187168121338E+02   -0.136543643474578857E+02   -0.182626283168792725E+02   -0.898255467414855957E+01   -0.178637468814849854E+02   -0.821893453598022461E+01    0.371690118044307019E+04
   -0.131490538736483202E+02   -0.180917346025487866E+02   -0.825220406625138736E+01   -0.118423882039754460E+02   -0.123694883372304254E+02   -0.114231687186123985E+02   -0.974578648761456989E+01   -0.120429922904501865E+02    0.371699596015130965E+04
   -0.199528479576110840E+02   -0.141694104671478271E+02   -0.825300693511962891E+01   -0.974007606506347656E+01   -0.122081863880157471E+02   -0.127885580062866211E+02   -0.158892500400543213E+02   -0.116185581684112549E+02    0.371703564297963521E+04
   -0.103451263904571533E+02   -0.134825897216796875E+02   -0.175977456569671631E+02   -0.800762891769409180E+01   -0.124439239501953125E+02   -0.102010369300842285E+02   -0.108504450321197510E+02   -0.136047577857971191E+02    0.371703938325856370E+04
   -0.959581657782839592E+01   -0.172165814269970383E+02   -0.826551274649728285E+01   -0.184932388353201844E+02   -0.125349769771114303E+02   -0.126030191199168833E+02   -0.158524074751520665E+02   -0.138107796272584302E+02    0.371704361656209221E+04
   -0.105365097271267416E+02   -0.118689735905534466E+02   -0.164185152287595102E+02   -0.190958881308280901E+02   -0.174798739360359789E+02   -0.773475198983719636E+01   -0.146294507372187255E+02   -0.812928037089552014E+01    0.371704681335454325E+04
   -0.101373267173767090E+02   -0.102962887287139893E+02   -0.167865300178527832E+02   -0.181653559207916260E+02   -0.153851115703582764E+02   -0.777762651443481445E+01   -0.141039812564849854E+02   -0.129496467113494873E+02    0.371708395501153109E+04
   -0.968591391934792156E+01   -0.193394725910913223E+02   -0.826131401989985648E+01   -0.148448335279586239E+02   -0.103797786682419595E+02   -0.978205490368565123E+01   -0.180660174731119483E+02   -0.158600711534056167E+02    0.371708653098419427E+04
   -0.113158645144525298E+02   -0.130469163746885997E+02   -0.815086841261523354E+01   -0.888381830514413373E+01   -0.199582596700324117E+02   -0.106870394249379803E+02   -0.103519247038714148E+02   -0.178521930967791285E+02    0.371714335519952692E+04
   -0.776218127550334991E+01   -0.127256041713620185E+02   -0.108038209490965507E+02   -0.182691984166564971E+02   -0.145058710712292029E+02   -0.129352001668879861E+02   -0.936573016313729667E+01   -0.108844466101559672E+02    0.371715568311122752E+04
   -0.124563902284703474E+02   -0.184899558290203991E+02   -0.137231108540114004E+02   -0.111291791548919416E+02   -0.968510519342246923E+01   -0.160320340573934885E+02   -0.819601500739092970E+01   -0.184474835257624186E+02    0.371716375102559641E+04
   -0.170836320897973160E+02   -0.158153878985968124E+02   -0.107249264321956801E+02   -0.827031216388546042E+01   -0.965358520624008243E+01   -0.812216212155512984E+01   -0.991459383854695986E+01   -0.181496435563524727E+02    0.371728573707027772E+04
   -0.783223115316653740E+01   -0.118476267283895655E+02   -0.198867418141953642E+02   -0.100516425486978633E+02   -0.118903130619711668E+02   -0.105178277388844084E+02   -0.139300597052652027E+02   -0.175696898150345895E+02    0.371733908282146058E+04
   -0.100856375694274902E+02   -0.107456016540527344E+02   -0.133541882038116455E+02   -0.167859780788421631E+02   -0.132194221019744873E+02   -0.195941853523254395E+02   -0.848168969154357910E+01   -0.705302357673645020E+01    0.371735420264858249E+04
   -0.847561589755455635E+01   -0.985196280545822844E+01   -0.199678624530508095E+02   -0.166339358500481573E+02   -0.191480367819450201E+02   -0.769869436417382502E+01   -0.120747303998101856E+02   -0.832525552120802992E+01    0.371737486955771055E+04
   -0.137339210510253906E+02   -0.837134242057800293E+01   -0.101008141040802002E+02   -0.106940531730651855E+02   -0.104473626613616943E+02   -0.157808518409729004E+02   -0.199261105060577393E+02   -0.130616044998168945E+02    0.371737708114081443E+04
   -0.123527634143829346E+02   -0.111301195621490479E+02   -0.188035881519317627E+02   -0.185760295391082764E+02   -0.185117304325103760E+02   -0.166135990619659424E+02   -0.828642010688781738E+01   -0.166004741191864014E+02    0.371754969718282382E+04
   -0.840657272480764917E+01   -0.162573364622307110E+02   -0.846626953855291298E+01   -0.145717133367589646E+02   -0.135810168611227180E+02   -0.129568314803299494E+02   -0.113217557855984445E+02   -0.131877087597895084E+02    0.371758588007254139E+04
   -0.790019063738024663E+01   -0.189919424606379970E+02   -0.197306977775815255E+02   -0.104929460417482190E+02   -0.178044538535150778E+02   -0.175683855446033128E+02   -0.193345562702933691E+02   -0.151614635225724417E+02    0.371761475973440747E+04
   -0.797389937474628852E+01   -0.194357908886693060E+02   -0.911136378873882791E+01   -0.149163938566584910E+02   -0.931637664782287445E+01   -0.125297161418399625E+02   -0.188797055041032955E+02   -0.116068369895644512E+02    0.371774094124160547E+04
   -0.968275530932819883E+01   -0.164756344626833666E+02   -0.133882326930977875E+02   -0.190403386182112193E+02   -0.968993006631670717E+01   -0.948653992145551328E+01   -0.164250199784787760E+02   -0.677009341026537470E+01    0.371774532571868940E+04
   -0.811503410702492367E+01   -0.116536771070837855E+02   -0.108556195760684258E+02   -0.184242915353591492E+02   -0.122310086157641287E+02   -0.152661864790567705E+02   -0.847271956256956926E+01   -0.871778906417493715E+01    0.371775669912413196E+04
   -0.100287714338294585E+02   -0.930888725299413622E+01   -0.139929890953727210E+02   -0.163882820454700209E+02   -0.170942687280706807E+02   -0.788283556974683819E+01   -0.151334778146704529E+02   -0.788401083336162500E+01    0.371778498513510885E+04
   -0.179790154872233217E+02   -0.848612089865972052E+01   -0.124205946626354198E+02   -0.104493342867639107E+02   -0.173904495382963695E+02   -0.190188229585017972E+02   -0.104139414313677712E+02   -0.130188311500584533E+02    0.371783410159983987E+04
   -0.157545089120432813E+02   -0.190559059770171615E+02   -0.147332303148774866E+02   -0.153624257454141038E+02   -0.167980328569736344E+02   -0.169301722144430116E+02   -0.188820960016041717E+02   -0.681199059146242547E+01    0.371784406833823095E+04
   -0.147452937857902651E+02   -0.892316198133536176E+01   -0.160636775580206290E+02   -0.924172594919214063E+01   -0.130036208893911507E+02   -0.165940617361302429E+02   -0.836791491644385310E+01   -0.146173009444406805E+02    0.371789722242883499E+04
