    0.656606805490335198E-10    0.185961551978261811E-09    0.231722048343489456E-14    0.164842722312599737E-14   -0.501075025266372459E-04    0.601326369683596429E+00    0.841405702786548471E+00    0.758918150953144799E-01    0.360113892227294764E+04
    0.273377903267529883E-09    0.285136445088683785E-10    0.428432313457868682E-13    0.138318084632929662E-13   -0.463588728495424596E-04    0.712127486190652470E+00    0.450394335492628306E+00    0.225166746618346292E+00    0.360303975255876594E+04
   -0.155103168724237190E-09   -0.327274318346138867E-10    0.116798704328699607E-12    0.330390961336697311E-13   -0.223749168583829705E-04    0.792367981031107060E+00    0.645665843226402858E+00    0.760247985554985892E-02    0.360339099035413710E+04
    0.117813134031928233E-09   -0.574639378962214780E-09   -0.838972502508471441E-13   -0.220012796089341883E-13    0.185283366030877111E-04    0.611147054280292590E+00    0.702200425738663481E+00    0.947553839132986186E+00    0.360432830341086037E+04
   -0.115914098027540194E-09   -0.215010169604906587E-09    0.740170083817210377E-14   -0.507735460566662643E-14    0.440945722472840113E-04    0.182191610077241911E+00    0.491981339776080495E+00    0.273184668978486977E+00    0.360460693500987054E+04
    0.301219794566707324E-10    0.241578819631735080E-10   -0.251023103140898689E-13   -0.142328298834704656E-13    0.469909680148421216E-04    0.863747083013108874E+00    0.879547464806061607E+00    0.725688994862882630E+00    0.360470553314304334E+04
    0.544582000799357164E-10    0.139853389108540002E-09   -0.589906088682396495E-13   -0.165381337331001016E-13    0.342136188419672055E-04    0.274960180554477407E+00    0.658477079488287709E+00    0.153245728260486963E-01    0.360557862824874519E+04
   -0.168100440786756362E-09    0.413453800238397822E-09   -0.815222012719038360E-13   -0.210807145619504879E-13   -0.207268880177587100E-04    0.310038821288611210E+00    0.905009640274875182E+00    0.764400546392136282E+00    0.360603266707702642E+04
    0.213931532399980688E-09   -0.740961148006865350E-10   -0.856245376865066344E-13   -0.284282453087886004E-13    0.361422794504882156E-04    0.591472225275977079E-01    0.456426193883312792E+00    0.414668552136134128E+00    0.360639078683170646E+04
    0.225088123289455341E-09   -0.186216673807106894E-09    0.573715829946634490E-15    0.565119006146893180E-14   -0.287510549954114736E-04    0.322262662081237231E-01    0.359093036284409695E+00    0.608692590623220120E+00    0.360643111509881464E+04
    0.182863583142945375E-10   -0.578618206463167505E-09    0.101534112423359170E-12    0.258710669938441443E-13    0.210949685136227472E-04    0.387374632745134562E+00    0.895640907440147460E+00    0.843234306010706147E+00    0.360643375411361421E+04
   -0.195248306562243104E-09   -0.640797683219707998E-09    0.188479821163036063E-13    0.860179519352877948E-14    0.215688699272149204E-04    0.542111086663106923E+00    0.875493168684523870E+00    0.567712878160112511E+00    0.360648839968165839E+04
    0.217953343752213833E-09    0.542434659814822420E-09    0.541291692802112539E-13    0.196669812669537494E-13   -0.362801559587316858E-04    0.683428090375215680E+00    0.978239643582156759E+00    0.477944009714164286E+00    0.360663949400134197E+04
   -0.352097246316955478E-10    0.565573292628290416E-09   -0.769664713651804088E-13   -0.236737023394165720E-13   -0.157408290049863842E-04    0.437472015319355978E+00    0.442535077723411552E+00    0.351924980390222811E-02    0.360674506407550007E+04
   -0.902086410927912618E-10   -0.457656371944943530E-09   -0.625801812199086299E-13   -0.204037254663090081E-13   -0.147292060758176524E-04    0.700730322956935270E+00    0.709742913037468282E+00    0.942391761807780171E+00    0.360693724546465592E+04
    0.866402280861210047E-10    0.650297455403047945E-09    0.884476084517979254E-13    0.295093718272148538E-13   -0.238654364922222251E-04    0.905746725078574344E+00    0.847886166060186075E+00    0.626426805508308315E+00    0.360698851626813257E+04
    0.361939444313917067E-10    0.299470653548796321E-09    0.456354939185188841E-13    0.111198952039916622E-13    0.437796717269178792E-04    0.373123210187412513E+00    0.577941939581341768E+00    0.217024220264828649E+00    0.360700308817944961E+04
    0.143826158882232249E-09   -0.695853277334469994E-10    0.808870580284657453E-13    0.192636359561092306E-13    0.296143917243689436E-04    0.625586689686655761E+00    0.967435588070522767E+00    0.368660881645536509E+00    0.360706842817968527E+04
    0.292150227000857091E-09    0.173878401413730383E-09    0.627439484066360007E-13    0.136620964981682018E-13    0.371729809838551584E-04    0.894087988964501701E+00    0.362803644699863426E+00    0.301089515959489129E+00    0.360712826157416703E+04
    0.269461246431657406E-09    0.304609134136053710E-10   -0.605900145715323586E-13   -0.230341803190144751E-13    0.323976791940325942E-04    0.200643740448136626E+00    0.465951577484456703E+00    0.156965166329610627E-01    0.360717940414824852E+04
    0.127945837513800138E-09    0.448610649379323751E-09   -0.177548865379127063E-13   -0.142311016766236723E-14   -0.339185513257237586E-04    0.459175204400349701E+00    0.687459340116797768E-01    0.443466141824577831E+00    0.360720357714194552E+04
   -0.221043938094197834E-09    0.686516473813539833E-09    0.647652829546764528E-14    0.289533227464438549E-15   -0.253875160881426865E-04    0.361048774387272065E+00    0.892231622909463340E+00    0.446801761941832853E+00    0.360721842794563509E+04
   -0.257392197788361929E-09    0.270709017203569701E-09    0.777677322608391027E-13    0.243210378723539941E-13   -0.298424093695768416E-04    0.250304572629700628E+00    0.326017983258059085E+00    0.618468509140175038E+00    0.360721965115341345E+04
    0.896178308676333093E-10   -0.206310749507188864E-09   -0.764131727661238352E-13   -0.255219826537009718E-13   -0.112530179908858219E-05    0.629778953120676332E+00    0.801903461054715216E+00    0.316399144478061611E+00    0.360723429023453264E+04
    0.116809242059134932E-09   -0.325324965275520224E-09   -0.737520342762279270E-14    0.304607836833456424E-14   -0.216214520202956395E-04    0.650160916174168269E+00    0.148098216336816114E-01    0.705454497858136520E+00    0.360726173060209021E+04
    0.144884959567600061E-09    0.514966115429411680E-09   -0.950209290517451972E-13   -0.285359258044973329E-13    0.208824833707356439E-04    0.177470423941187005E-01    0.558571694625439097E+00    0.260436082596575191E+00    0.360727761037757136E+04
   -0.157459126191374378E-09   -0.579084854200259291E-09   -0.274300482587069785E-13   -0.330204616844201705E-14   -0.168886469334769002E-04    0.911813788770629463E+00    0.973163592411360967E+00    0.965231557197411494E+00    0.360760991785001352E+04
   -0.409516165808976152E-10    0.193827449589466287E-10   -0.385331228603581022E-13   -0.168152491229739881E-13    0.167887633815144710E-04    0.169296861929240983E+00    0.180854872143842105E+00    0.349210709659999341E+00    0.360768422163021978E+04
    0.846788188321842165E-10   -0.530402817546940780E-09   -0.527758555057882780E-13   -0.194797179951443494E-13    0.509988791332766089E-06    0.863933416403536270E+00    0.430950292265367574E+00    0.273390817325674884E+00    0.360769923208879027E+04
   -0.838631860229178652E-10   -0.426855764305129374E-10    0.281710336962930178E-13    0.116270121885848403E-13    0.138453291197125627E-04    0.367344629867293326E+00    0.414425458029911098E+00    0.816906458178886852E+00    0.360770690842452450E+04
   -0.440677166576645082E-10   -0.651865081641640580E-10    0.271444036005952184E-13    0.974626947373265058E-14    0.263837233812919819E-04    0.723412290116076551E+00    0.877628703820466649E+00    0.722896840233791194E+00    0.360776185202885972E+04
   -0.218252206616334281E-09   -0.411671362178336711E-09    0.844331614384076733E-14   -0.774958016889130014E-15    0.457274783075365537E-04    0.856295266777842512E+00    0.463739901017420020E+00    0.308147147556533219E+00    0.360782040722840384E+04
    0.153459226795489473E-10   -0.610750684469200824E-09   -0.765535768764899847E-13   -0.227782184798437021E-13    0.261835778772590011E-04    0.295357613763301052E+00    0.736527752181618367E+00    0.911970948966434714E+00    0.360784845568134415E+04
