    0.108962879695063767E-07   -0.143621940602163549E-09    0.347317365569209184E-09    0.189631933411248066E-13    0.376208702075415034E-14   -0.349952683069914650E-13    0.920699145173369338E-13   -0.567318254041908158E-02    0.365266584597023166E+04
    0.595381298750830371E-08    0.114859777245175169E-09   -0.290469430249182654E-09    0.168610174459956301E-13    0.406542756134695152E-14    0.616271467807897170E-13   -0.144254637479582429E-12   -0.127054147398854202E-02    0.365351729730614079E+04
    0.485399296518614788E-08    0.216418319802436829E-10   -0.690663533401984562E-10   -0.642857922223553494E-15   -0.140377282946589050E-14   -0.326583967196344810E-13    0.717792694656090285E-13   -0.425914827706256639E-02    0.365498668294490699E+04
   -0.200737512189469144E-08    0.832288697705037152E-10   -0.154038946022092564E-09   -0.108886739189442142E-13   -0.319864141717726240E-14    0.574753729181122669E-13   -0.106830611756724865E-12   -0.113775089968984854E-02    0.365527611346523099E+04
    0.352571183677091327E-08   -0.195235512566292562E-09    0.456629977686386805E-09    0.432603184125834070E-14    0.408327297386773378E-15   -0.108339300176379323E-12    0.245860450271313455E-12   -0.227417865028100002E-02    0.365543237198096358E+04
    0.365317117401849320E-08   -0.185439753105843977E-09    0.450088546712021168E-09    0.861078909573327284E-14    0.190963103920650063E-14   -0.876921779289994662E-13    0.208917831382940094E-12   -0.423078273792966073E-02    0.365556670426364190E+04
    0.876324948382769812E-08   -0.770080934907312624E-10    0.164804816741587870E-09    0.267994575701808115E-13    0.566775064000037760E-14   -0.262999454143538757E-13    0.538094078156262736E-13    0.108563721631430715E-02    0.365576081741906637E+04
    0.859917293123971028E-08   -0.236266604894256255E-09    0.561588802643927268E-09    0.322958085320898700E-13    0.774559487444793504E-14   -0.137407680444817390E-12    0.332650818137310006E-12   -0.116672211201379258E-03    0.365603575899322732E+04
    0.186663373907121132E-08   -0.443518068198590588E-10    0.140522356200813435E-09    0.124956922615261994E-13    0.442735261113426205E-14   -0.796489723367062838E-13    0.207582420885921042E-12   -0.104486164460590881E-02    0.365619849392247352E+04
    0.101733698838292328E-08    0.130789585019575780E-09   -0.295836497245416962E-09   -0.161805555915403830E-15   -0.131145711197786435E-14    0.785844648743575829E-14   -0.823719295078935977E-14   -0.359815477447537543E-03    0.365632437078432986E+04
    0.617503710211995236E-08    0.944826864879562531E-10   -0.219978164617563274E-09    0.263196557436093200E-13    0.669629262692202342E-14    0.669088326587669608E-13   -0.157918417272115763E-12    0.188405629207509182E-02    0.365634155945854582E+04
    0.269658986908129819E-08   -0.960388850163255545E-10    0.248130355687978812E-09    0.132458590429359332E-13    0.215604191360137395E-14   -0.113228802057408389E-12    0.274791851420504575E-12    0.174754635600177233E-02    0.365639988900757999E+04
    0.995067161359367321E-08   -0.226796245824450198E-10    0.767208327108989579E-10    0.237071182774726936E-13    0.495561392622995106E-14    0.137729126411984189E-13   -0.222479483159848842E-13   -0.307401774945649520E-02    0.365647571237538432E+04
    0.325493645869463318E-08   -0.832189938661986493E-10    0.236463710186263302E-09    0.200807645185995724E-13    0.492532161781420116E-14   -0.215257053133862857E-13    0.777513069079909194E-13    0.107523384451433009E-02    0.365657626992537826E+04
    0.972179858647176346E-09    0.478445169442737239E-10   -0.102388017207837227E-09    0.558513901319264083E-14    0.986823272217636244E-15   -0.194065090834921106E-13    0.495047936142136694E-13    0.432611310388478741E-02    0.365663465051449703E+04
   -0.175491452539569455E-08   -0.252971140794503843E-09    0.609120252057647900E-09    0.609065298985011005E-14    0.162461050754962141E-14   -0.156861896245089023E-12    0.374310919851648897E-12    0.343162693506699271E-02    0.365668981160005069E+04
    0.440710091425726362E-08   -0.273052243448799959E-10    0.536908396428778675E-10    0.125965294956259569E-13    0.345925097522366591E-14    0.181735452389648241E-13   -0.428112289733961478E-13   -0.461774281264549363E-02    0.365673512801940205E+04
    0.674331076205270497E-08   -0.554134538145220241E-10    0.167370512495708142E-09    0.300305388557670545E-13    0.831245255842102542E-14   -0.657595710729621841E-13    0.173661148699551309E-12   -0.138145254619462341E-02    0.365680309052942448E+04
    0.116664093046472064E-08   -0.115684557247452575E-09    0.271449370334285827E-09   -0.114505417023391601E-13   -0.462863993858512060E-14   -0.308858919042023625E-13    0.754167292794146313E-13   -0.246114543896937352E-02    0.365701638668832720E+04
    0.186396685510659740E-08   -0.242485361677668038E-09    0.582341489006648828E-09    0.139410518470555105E-13    0.254462018450301121E-14   -0.135872522019806688E-12    0.330926517764819453E-12    0.191620163918532552E-02    0.365710480652965362E+04
   -0.154453193319053732E-08   -0.216688994879938145E-09    0.521293100473084571E-09    0.123031957408672019E-13    0.345489730805405753E-14   -0.134398966317051992E-12    0.325570911474241986E-12    0.367034743856777847E-02    0.365724324685747706E+04
    0.391160645650264878E-08    0.108992775463686131E-10   -0.380736870494721406E-10    0.104629947518553243E-13    0.323626301603394155E-14   -0.557929810450566752E-14    0.157007225983524683E-13   -0.474168212273500499E-03    0.365743538949701542E+04
    0.385214101485801566E-08   -0.102618399455908521E-10    0.301314002238297074E-10    0.396946256435514639E-14    0.155412686585661424E-14    0.111412344009121715E-13   -0.252268453604115804E-13   -0.353680400326810643E-02    0.365749233775347693E+04
    0.738389705705271354E-09    0.183557591758821369E-10   -0.145990699229915783E-10    0.414776072061307039E-14    0.177450401906505311E-15    0.169848142350245328E-13   -0.115682329604595692E-13    0.498494852664739529E-03    0.365752030776963647E+04
    0.525641100413623678E-08    0.134515887559940194E-10   -0.347339586128954581E-10    0.202874374789399936E-13    0.393527728191337268E-14   -0.301028657101549788E-13    0.802461475396087579E-13    0.195041015429017230E-02    0.365754657056452970E+04
    0.664486624295092116E-08   -0.672607102923035451E-10    0.146965985488537174E-09    0.134598861996541967E-13    0.216548892377948132E-14    0.113209923561749087E-13   -0.271897055598553969E-13   -0.143147931982556299E-02    0.365759999064865224E+04
    0.213010205721754474E-08   -0.763632123239891213E-10    0.190522198801318779E-09    0.219578889875808019E-13    0.702121953156361640E-14   -0.273107340766869668E-13    0.758185174567672079E-13   -0.522384810003711543E-03    0.365767712271098617E+04
   -0.120802412426009501E-09    0.206377285451783787E-10   -0.484465377152904073E-10    0.954257181531612618E-14    0.399136032357305414E-14   -0.230066162973675157E-13    0.604932358414235855E-13    0.619374243079780923E-03    0.365776175260065020E+04
   -0.394120322578868134E-08   -0.141197132756280209E-09    0.327757398556081083E-09   -0.121405844175362309E-13   -0.381420164702617349E-14   -0.585579761384886752E-13    0.144825912137046852E-12    0.490355570456589562E-04    0.365779388728607364E+04
