    0.975336503397669704E-08    0.297731944262789284E-09    0.580637268334547122E-09    0.352220962723587099E-16   -0.907173760951618905E-16   -0.151532726013509957E-12   -0.290348754640768241E-12   -0.731989572656873734E-02   -0.107785368884345007E+06   -0.621460743175560815E+01    1
    0.970025743858220864E-08   -0.273616083720328447E-09   -0.617382995902638712E-09    0.174542322270409457E-14   -0.612988414636277079E-14    0.147309024959907916E-12    0.133613472998281896E-12   -0.726530758389543410E-02   -0.800890841762459750E+05   -0.621660743175561681E+01    1
   -0.789782295195344124E-08    0.148783859314517760E-09    0.569801942878350299E-09   -0.182810817804499534E-13    0.565064156708038592E-14   -0.133132929693372744E-12   -0.334652931664525296E-12   -0.127877188306683119E-02   -0.769890141755558288E+05   -0.621860743175561392E+01    1
    0.796877935781342405E-08   -0.278890622515071425E-09   -0.501200803444630223E-09   -0.204177667329912212E-13    0.244374232990919276E-14    0.841961476585001921E-13    0.267565481567551938E-12    0.511490061906631766E-02   -0.717518112842257251E+05   -0.622060743175561814E+01    1
   -0.236739364341948991E-08   -0.292947014779084095E-09   -0.401082909140166341E-09    0.114720965507257996E-13    0.230902138865969963E-14    0.110934768029995938E-12    0.229588282965681139E-12   -0.108842498219125471E-02   -0.683579075004202314E+05   -0.622260743175562414E+01    1
    0.440674471662177821E-08   -0.299093917803115554E-09    0.400041547372796489E-10   -0.255080147207848543E-13   -0.652188060031102900E-14    0.139593040878501704E-12    0.399917561753384712E-12    0.379696709959595827E-02   -0.675655145558225486E+05   -0.622460743175562925E+01    1
   -0.508509234500321222E-08   -0.119524380345783377E-09   -0.695524276117033499E-09   -0.566401893198303093E-14   -0.367109649322497212E-14    0.114320801022854613E-12    0.279291309094641018E-12    0.160226739891642690E-02   -0.674387373801445792E+05   -0.622660743175562548E+01    1
    0.507607792212903215E-08   -0.144895433073645886E-09   -0.372036872741381245E-09   -0.137952927204330220E-13   -0.103735416055879852E-14    0.172296847775701747E-12    0.289538173075338025E-12   -0.242458111556267172E-02   -0.671904265321388812E+05   -0.622860743175562526E+01    1
    0.130682970298563566E-08    0.288890236265229134E-09    0.682013832142065576E-09    0.313160968110391507E-14    0.961937232485936615E-14   -0.107905173912759079E-12   -0.448723895754950153E-13    0.594801829824985993E-02   -0.656453053769891267E+05   -0.623060743175562948E+01    1
    0.741239016179215935E-11    0.129247326672921575E-09    0.710216622813868361E-09   -0.234894760457233617E-13   -0.376057587079696804E-14   -0.105782606100553982E-12   -0.254115929520323844E-12   -0.625893559934956670E-03   -0.654963674920923004E+05   -0.623260743175562393E+01    1
    0.258556405616447745E-08    0.468474344776123315E-10    0.664024165371414427E-09    0.224014857478174966E-13    0.443201043845676317E-14   -0.131401972748223233E-12   -0.329496061048924225E-12    0.162554805482032459E-02   -0.654082605756998310E+05   -0.623460743175563081E+01    1
    0.107575272959498550E-07    0.183870189393959637E-09    0.644573212350016820E-09   -0.177564035612794998E-13    0.869251681483747185E-14   -0.108406579279013254E-12   -0.195077961977592805E-12    0.462210159262082740E-02   -0.644901842163586334E+05   -0.623660743175562082E+01    1
    0.618723880967676687E-08   -0.228314349526074444E-09   -0.426535003378090919E-09    0.198850219070319766E-13    0.336723096943769118E-14    0.967982281455979923E-13    0.286944946667608155E-12    0.615189695583984175E-02   -0.621264241962157903E+05   -0.623860743175562416E+01    1
   -0.597369164673477938E-08   -0.281048891350928261E-09   -0.431881503979380560E-09    0.322989395154646938E-13   -0.640029943554369831E-14    0.835296625399648098E-13    0.231032636314549040E-12    0.181966168365524719E-02   -0.616791476514604074E+05   -0.624060743175563726E+01    1
    0.102535143019865729E-07   -0.289045952988005658E-09   -0.499232975324654389E-09    0.110480094547929843E-13    0.547191827440060642E-14    0.316431312127740397E-13    0.283879088479300487E-12   -0.264694520409268844E-02   -0.592466769839350527E+05   -0.624260743175562549E+01    1
    0.916324594640530025E-08   -0.195914899812083806E-09   -0.682610982590418044E-09   -0.144805071463281337E-13   -0.425828283393517477E-14    0.166807374493707554E-12   -0.238969989639294378E-13    0.768589834048046330E-02   -0.574726023310878736E+05   -0.624460743175562794E+01    1
    0.988464169875102554E-08    0.226266294824678059E-09    0.498238488848451700E-10    0.638233595768824886E-14    0.257542046498458907E-14   -0.168488478234540950E-12   -0.273715113236821001E-12    0.802044545513873677E-03   -0.554198240675529014E+05   -0.624660743175561439E+01    1
