   -0.154611901238584526E+01    0.168867728857899202E+01    0.163045315819526415E+01    0.171597707181534354E+01    0.358803520104362269E+04
   -0.227055624870164552E+01    0.229166374537174633E+01    0.668449336349522305E+00    0.211818374492000139E+01    0.358848283455501496E+04
   -0.118239576364146615E+00    0.161853205299974157E+00    0.250693705975784553E+00    0.377744168212447740E+01    0.358885321696218307E+04
   -0.215613001516023495E+01    0.205078002809467819E+01    0.885448499292897040E+00    0.301464578959901530E+01    0.358938548525359374E+04
   -0.156758621418022992E+01    0.164498740585276249E+01    0.533521672408857839E+00    0.228077684251440971E+01    0.358952195474211567E+04
    0.188890891517688875E+01   -0.185154245207283452E+01   -0.920943014720569053E+00    0.314566363303623220E+01    0.358967664379138159E+04
    0.824864959073934756E+00   -0.110948426430356184E+01   -0.206685651866357034E+01   -0.192408617123464198E+01    0.358989972874084424E+04
   -0.150403754358360597E+01    0.138109573276680031E+01   -0.387818372261062194E+00    0.252394076643015186E+01    0.359005259146428807E+04
    0.392696305411444158E+01   -0.388795850906338458E+01   -0.429295567873889539E+01   -0.197625703722906598E+01    0.359012394390485088E+04
   -0.266134103302591463E+01    0.252231779139555190E+01    0.206247098949047825E+01   -0.919347082809300886E+00    0.359015224771942985E+04
    0.153315433807524304E+01   -0.163652549094304867E+01   -0.175267182495798224E+01    0.411214419578911006E+01    0.359018542920900791E+04
    0.164743018061652791E+01   -0.194746392644889532E+01   -0.233858665948279532E+01   -0.169498903911653498E+01    0.359024226126672056E+04
    0.331540898106643667E+01   -0.331178374969119282E+01   -0.191796147309176890E+01   -0.982531860211978803E+00    0.359061822183260028E+04
    0.342263728761939134E+01   -0.340490090937959433E+01   -0.311920423902006094E+01   -0.254819796156586564E+01    0.359067821243126673E+04
   -0.133075846502895656E+01    0.126979403502399890E+01   -0.332783300155918838E-01    0.305632327001378989E+01    0.359067855037589425E+04
    0.229162789652415810E+01   -0.244683391774355163E+01   -0.180011873002492084E+01   -0.272505408165492691E+01    0.359068945095818935E+04
   -0.181215557086387102E+01    0.170038678160920576E+01    0.191470466128442851E+01    0.237513224376587484E+01    0.359072917251074568E+04
   -0.551085712109664172E+00    0.479256540205149406E+00   -0.131224053421880305E+01   -0.217182005245010323E+01    0.359084966321378033E+04
    0.293662540306135433E+01   -0.291641484105407978E+01   -0.147945456044609536E+01    0.360577919635391986E+00    0.359089688789639331E+04
   -0.156272021443543707E+01    0.134079557899950963E+01    0.871984413603624553E+00    0.227049467853275111E+01    0.359091943419274276E+04
    0.233453962754318134E+01   -0.223388891693229796E+01   -0.215102068949839120E+01   -0.239034441972820400E+01    0.359103403957636783E+04
    0.139088945019030152E+01   -0.144522151170738233E+01   -0.242539585323174745E+01    0.369642914023298452E+01    0.359111294540586050E+04
    0.402653602328201998E+01   -0.397722038554800728E+01   -0.452016654852155941E+01   -0.204651431362600000E+00    0.359127603669398286E+04
    0.301329456748087665E+01   -0.327878563991529282E+01   -0.343316233500868639E+01    0.150302236432022873E+01    0.359133845282416269E+04
   -0.141878909572635603E+01    0.138833102837623379E+01    0.911150322931451484E+00    0.296772771177703731E+01    0.359134068219307028E+04
   -0.910648058876837752E+00    0.714049827336348031E+00   -0.115920363377562241E+01    0.631977399885689906E+00    0.359140617419409182E+04
   -0.542485335992250128E+00    0.615580057764063326E+00   -0.780284398351677844E+00    0.215561509820808883E+01    0.359142122453861339E+04
    0.126413605035153864E-01    0.356536108645597594E-01    0.480432783162727972E+00    0.273353365786717983E+01    0.359145603053991226E+04
    0.470101686292392351E+00   -0.511892439502872776E+00   -0.259279894570287750E+01    0.114114324949309509E+01    0.359146474402493550E+04
   -0.793450262945730067E+00    0.676970908503498059E+00    0.574254419823896356E+00   -0.264455049033205380E+01    0.359152635303109082E+04
    0.461189552427186555E+01   -0.470003303574806885E+01   -0.460762519964020978E+01    0.540163687380823987E+00    0.359153891687803798E+04
    0.118687728148459470E+01   -0.108370299767915235E+01   -0.235841923912539064E+01    0.188265924627594483E+01    0.359154791712453834E+04
    0.142682872300133212E+00   -0.118637949451718683E-01   -0.124087515420618821E+01   -0.902484426784529781E+00    0.359157541721583311E+04
    0.418976112395757383E+00   -0.597451918397094772E+00   -0.213273899146075019E+01   -0.201188116578402232E+01    0.359157737568905304E+04
    0.392472376753739916E+00   -0.716008238471665059E+00   -0.102391976995898970E+01    0.482092870613475277E+00    0.359158888216174637E+04
    0.462862007799499153E+00   -0.491826913805349264E+00   -0.240092846062284826E+01   -0.158405115824510201E+01    0.359160808659610393E+04
   -0.613134296700175163E+00    0.747011814955516940E+00   -0.125272433419016060E+00   -0.644444391408105943E+00    0.359160993670555717E+04
    0.763046155428293460E+00   -0.817122619329554212E+00   -0.261503937667565056E+01   -0.184323142604799717E+01    0.359161203062066943E+04
   -0.704248780219331572E+00    0.599033168581256881E+00   -0.150435004794881255E+01    0.577291763410116232E+00    0.359161282660596453E+04
    0.151174843495059630E+01   -0.166267502413169854E+01   -0.300964826968685761E+01   -0.227902383197613911E+01    0.359161760091408314E+04
    0.121752618364247667E+00   -0.915226052052044992E-01   -0.935487628862683884E+00   -0.286372988866382805E+01    0.359165287393209655E+04
    0.141215585331116600E+01   -0.168898633127446107E+01   -0.106348223029090150E+01   -0.823109897756400422E+00    0.359165592549601024E+04
    0.358674125580498959E+01   -0.349908797702386565E+01   -0.401651262944764387E+01    0.701119012274845410E+00    0.359166817353611032E+04
   -0.195956324665977810E+01    0.198027360966807109E+01    0.495347613537338916E+00    0.533374919765464917E+00    0.359169832185892483E+04
    0.380217552481505372E+01   -0.371812017680836471E+01   -0.389797718237721114E+01    0.850661601483425400E+00    0.359170302075832660E+04
    0.308606454155511756E+01   -0.321333193149431251E+01   -0.319365579465733784E+01    0.301871757374479088E+01    0.359172202976638664E+04
